"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta19",-0.000121594315266296,-4.96621091504208e-06,-1.19167141962394e-06,2.63442198040165e-05,-1.7427270154761e-05,1.2541109275207e-05,-7.52813825775883e-06,1.69457026304542e-05,-1.00634893050634e-05,4.0429089843273e-05,-0.000120643918181496,0.000195922829616043,-2.47948384798528e-06,-0.000132154310953203,7.47649963253156e-05,-8.09078467393318e-06,2.42890953298997e-05,-5.32497564940407e-05,2.70274291354811e-05,1.55057445490876e-05,-4.91352612542652e-05,3.53815034134318e-05,-3.12074061734899e-05,2.71295478887983e-06,5.03322222865818e-05,-6.08436448655935e-05,2.92475397454061e-06,1.59360410222154e-05,3.21203945294547e-05,-6.4331489612147e-05,-0.000124358229729107,7.22286757429402e-05,1.90728331718788e-05,1.3725004149863e-05,9.85258175233939e-06,-2.92370120218043e-05,8.89198740890899e-06,1.47239856715085e-05,-1.90523908638996e-05,6.66226431156988e-06,-0.00801267115283874
"kabwe","beta2",7.09717356586673e-06,-1.31532391865356e-06,-1.84505433551945e-06,1.76011023595667e-06,-1.12740785525026e-06,-3.53157690968284e-06,3.20357835447383e-06,-1.36635164486015e-06,-7.55927060708502e-07,3.13566307957381e-06,-1.24142803588678e-06,-2.47948384798528e-06,1.78813584673475e-05,8.81128756275897e-07,-1.59379335059758e-06,3.60980268844615e-06,-7.00191772115158e-06,4.89391262783147e-06,-6.96583763652573e-07,-6.69865511599405e-07,-3.25532126785002e-06,-3.96724532750646e-06,4.49651789302182e-06,-2.30667011369303e-05,-3.36788032205227e-06,8.65793659229367e-06,-8.25894784552644e-06,-6.50972914899452e-07,2.61345778980315e-06,-3.57020911109994e-06,-1.36933689345037e-05,-1.45299041196518e-05,-1.48272149920913e-05,4.14170323392762e-06,3.04902131608981e-06,-5.93617480687603e-06,4.61062771414507e-06,-2.52516497425289e-06,1.37825666412364e-06,-1.28125445380678e-06,0.00151836480771035
"kabwe","beta20",6.98208597567955e-05,5.55389332752512e-06,-6.99531716457115e-06,-1.54622009294889e-05,9.04386523440963e-06,-1.23828905446152e-05,2.0160144972126e-05,-1.37064645550859e-05,1.51465191276646e-06,-1.02032136095454e-05,5.09786904591993e-05,-0.000132154310953203,8.81128756275897e-07,0.000169462142539975,-0.000153989917383906,5.96207133873052e-05,-4.46329538979941e-05,4.99509673861789e-05,-1.75376945395259e-05,-9.81279454416616e-06,1.7493497650171e-05,-3.0403262421885e-05,3.23162239485646e-05,1.48210663236381e-06,-5.61991621266387e-05,6.53256067605811e-05,-3.57318975703713e-05,-7.20716805929621e-06,-1.80410970731682e-05,3.02733285366378e-05,2.04737682309914e-05,-6.46766413059495e-05,-5.57054302342254e-05,-1.27390768881282e-05,2.83041977473015e-06,7.48938003594168e-06,3.94432641076945e-07,-1.54142210228227e-05,2.22230223484064e-05,-4.48506171566347e-06,0.00726192558650769
"kabwe","beta21",-0.000185194432243355,-1.47910515225275e-05,2.05751125503764e-05,6.20546889867146e-06,-1.26531927226852e-06,1.71282015755389e-05,-3.14156792556647e-05,2.28769551984888e-05,-5.86992062450856e-06,2.60236858648794e-05,-3.17942782366199e-05,7.47649963253156e-05,-1.59379335059758e-06,-0.000153989917383906,0.000250233896251734,-0.00016007071367352,9.57463265679329e-05,-6.75343481605852e-05,3.16248955262298e-05,4.03677286387134e-07,5.34010274332265e-06,3.3755248138304e-05,-4.87438902308177e-05,1.32813412205255e-05,6.60083129447607e-05,-4.99139146750889e-05,2.46340904400229e-05,4.75777452244948e-05,-4.85559173084825e-05,3.77048879996125e-05,-7.3985173201549e-05,6.03351864996468e-05,7.36987984303702e-05,-7.34217783749759e-06,1.30553410744091e-05,-1.25792075887496e-05,-6.62154446867025e-06,1.6904555595127e-05,-2.1044091386109e-05,4.41147620392363e-06,-0.0171598685655915
"kabwe","beta22",4.07181825076929e-05,1.22340094958411e-05,-3.71308838022686e-05,2.80042025498894e-05,-2.81063519597634e-05,2.04899124399871e-05,1.14739441408178e-05,-7.63367636072309e-06,2.57527439665826e-06,-1.39082165848818e-05,6.89752712283408e-06,-8.09078467393318e-06,3.60980268844615e-06,5.96207133873052e-05,-0.00016007071367352,0.000215242018784137,-0.000175851204958629,9.44324490332636e-05,-2.49764311305488e-05,1.628357051037e-05,5.86161458189127e-06,-2.40349433050655e-05,4.69699592337691e-05,-1.58563009884655e-05,-1.10651198719796e-05,1.0344446953924e-05,2.0926919027894e-05,-2.5468326438906e-05,4.98233414386212e-05,2.32787614999908e-05,1.60328984975543e-05,-1.35369893674897e-05,-4.82308789859278e-05,1.01316268914688e-05,-9.91074792472967e-06,1.00315847883124e-05,6.25310798045295e-06,-8.6199037797229e-06,1.68135379710589e-05,-4.53388766209162e-06,0.0132380848180102
"kabwe","beta23",-5.55303365544257e-05,-2.45163953319971e-05,3.83854808924356e-05,-2.56630041845988e-05,2.62321257376419e-05,-2.27831730266291e-05,4.58568164802922e-06,2.53823470290917e-06,-1.07032566196559e-05,3.5800817539574e-05,-1.60505669511778e-05,2.42890953298997e-05,-7.00191772115158e-06,-4.46329538979941e-05,9.57463265679329e-05,-0.000175851204958629,0.0002888273748651,-0.000242780869594108,5.5310230475681e-05,2.13521169769783e-06,-2.53048424888848e-05,5.0238669526528e-05,-4.23099053577952e-05,9.71013036860849e-06,-6.05958713800063e-06,-7.77488976117199e-06,-7.60693655175647e-06,2.08464676424871e-05,-6.93725627954326e-05,3.748527242866e-06,-9.65075608853514e-05,7.56199942882036e-05,4.87649710848267e-05,6.34531338775188e-06,7.10845702848189e-06,-1.39173201764535e-05,4.08829497718908e-06,7.2195784798036e-06,-1.93484524293e-05,7.16941785502553e-06,-0.0280387656874906
"kabwe","beta24",5.5582883632386e-05,2.21653631127043e-05,-4.01898918430949e-05,1.68164647141124e-05,-1.14803519183926e-05,7.39977522081514e-06,5.16238327965615e-06,-2.73817980750751e-06,1.08683227403083e-05,-4.50775487496204e-05,4.50604470345056e-05,-5.32497564940407e-05,4.89391262783147e-06,4.99509673861789e-05,-6.75343481605852e-05,9.44324490332636e-05,-0.000242780869594108,0.000319654635394644,-9.19306666724744e-05,1.0677606162876e-05,6.36815912948678e-05,-5.55679922160966e-05,7.0125524332535e-05,-9.82320100121781e-06,6.33466323699995e-07,2.58990627861181e-05,2.58943097451935e-05,-7.76303007881807e-06,9.49225593022582e-05,5.11014059691551e-06,0.000221836150380803,-0.000119678406857415,-1.23208786652782e-05,-4.95703016316891e-07,-1.83812573272713e-05,3.23609592045179e-05,-1.33116694082994e-05,-1.3848634499765e-05,3.34662745994836e-05,-2.5899690099803e-06,0.0248433965076982
"kabwe","beta25",-6.95943724710931e-05,-2.30532909662677e-06,8.29395560584339e-06,4.59866054673344e-06,-1.4530760300133e-06,5.75454999710425e-06,-8.84334751394432e-06,9.20296079136332e-06,-4.52767439623892e-06,1.81034745701973e-05,-2.3838953850627e-05,2.70274291354811e-05,-6.96583763652573e-07,-1.75376945395259e-05,3.16248955262298e-05,-2.49764311305488e-05,5.5310230475681e-05,-9.19306666724744e-05,6.1600387767062e-05,-4.20716778826459e-05,1.52070559354487e-05,-1.32881948190502e-05,-7.68890536453e-06,-7.27631107761694e-07,9.90409553160122e-06,-1.2324428905042e-05,-3.64403219144274e-06,2.14735786333205e-05,-2.9217697501399e-05,9.94835656648146e-06,-8.10397780956326e-05,6.68623987078649e-05,1.25443829228722e-05,7.79065881981113e-06,5.26099623946438e-06,-1.55293327486585e-05,5.87186703272515e-06,5.13980117774299e-06,-1.18620101210334e-05,-9.35105340470899e-07,-0.00443366918769978
"kabwe","beta26",-7.51338320146224e-05,-1.26910292865186e-05,6.04023791645565e-07,-4.42595043457377e-06,-2.17837962917251e-06,4.77734734550357e-06,1.08419739694069e-05,-5.95229236481058e-07,-1.71196315860398e-05,3.04822821229796e-05,-1.01036671287962e-05,1.55057445490876e-05,-6.69865511599405e-07,-9.81279454416616e-06,4.03677286387134e-07,1.628357051037e-05,2.13521169769783e-06,1.0677606162876e-05,-4.20716778826459e-05,0.000118312097297843,-0.000126354484120877,9.75610475929904e-05,-3.07628261492428e-05,2.64223426282216e-06,6.7187646978725e-06,2.11002145737182e-06,1.46082664610654e-05,2.41402278336215e-06,-1.48488855147908e-05,9.10645546420841e-06,-1.47481130566242e-05,-5.08402981466645e-05,3.54826135911749e-05,8.75018581663496e-08,1.76670984864108e-06,3.20708291974782e-06,-4.34297820533416e-06,1.15138775490177e-06,4.52147229943189e-06,-5.92138354425941e-06,-0.0127211491970062
"kabwe","beta27",-9.19201022430143e-06,9.94833079569075e-06,-2.53039383199979e-05,2.24679171007042e-05,-1.12543160753818e-05,4.58477895849141e-06,-3.9829588362216e-06,3.70566436296937e-06,1.91535107738478e-05,-5.55628723238645e-05,5.88357872264785e-05,-4.91352612542652e-05,-3.25532126785002e-06,1.7493497650171e-05,5.34010274332265e-06,5.86161458189127e-06,-2.53048424888848e-05,6.36815912948678e-05,1.52070559354487e-05,-0.000126354484120877,0.00035533235582764,-0.000265625705738694,0.000155481098033035,-2.82521045963963e-06,-2.22238936920615e-05,3.18310596690853e-05,4.5415191108995e-05,4.48906991180469e-05,1.95196424543078e-05,0.000136487849772497,0.000180763123404943,2.71459467341217e-05,-2.98515395356009e-05,1.16960877320352e-05,-2.18732146276478e-05,3.25832161430595e-05,-1.71056484434903e-05,-8.28868334859285e-06,2.29701343844173e-05,1.17205155475463e-05,0.0100883011543151
"kabwe","beta28",-4.59442880856122e-05,-1.69037052983335e-05,1.05671980619448e-05,-1.66953117169515e-05,2.10230301690617e-05,-7.14871795428954e-06,-3.32477156795611e-06,6.08935309607946e-07,-1.67975884392502e-05,6.08584309045538e-05,-3.65866610993808e-05,3.53815034134318e-05,-3.96724532750646e-06,-3.0403262421885e-05,3.3755248138304e-05,-2.40349433050655e-05,5.0238669526528e-05,-5.55679922160966e-05,-1.32881948190502e-05,9.75610475929904e-05,-0.000265625705738694,0.000394883359664835,-0.000289663733260149,1.04203421913012e-06,9.82133036269408e-05,-7.80919575830651e-05,6.68938606457489e-05,-5.52959637931001e-05,3.57875484353961e-05,-0.000121954449522788,-4.59826120771568e-05,-4.9011604972458e-05,1.13013160856799e-05,8.67234230356031e-06,4.49765890887176e-06,6.02275464859064e-07,-3.00203321640035e-06,-1.27632291346657e-06,1.30291334183067e-06,-9.9147085346463e-06,-0.0184519447825931
"kabwe","beta29",-1.25604416386424e-06,8.61582519554732e-06,-8.26242521081861e-06,4.44663206474193e-06,-8.41649220343185e-06,-6.81867371359763e-07,2.55994201462229e-05,-8.44026704513319e-06,-5.61333866865357e-06,-1.81261685300902e-05,3.3666885349431e-05,-3.12074061734899e-05,4.49651789302182e-06,3.23162239485646e-05,-4.87438902308177e-05,4.69699592337691e-05,-4.23099053577952e-05,7.0125524332535e-05,-7.68890536453e-06,-3.07628261492428e-05,0.000155481098033035,-0.000289663733260149,0.000424122093700711,-1.95914762217987e-05,-0.000230342305871155,0.000123601632569658,-1.96605733097515e-05,3.89794272499429e-05,-2.3571536765754e-05,0.00015410224162415,6.46418142477558e-05,4.42942860890491e-05,2.49608984200117e-05,9.82362272881201e-06,-9.48083082533307e-06,1.12560968577565e-05,-5.23036041954826e-06,7.54039097820963e-06,-2.11269732905235e-06,5.70731947082569e-06,0.00893326212700145
"kabwe","beta3",2.30185215806633e-05,1.09236769408166e-06,9.59634678875583e-07,-2.59455393641655e-06,-2.36043030730858e-06,1.23522080752922e-05,-9.49001521841279e-06,5.25667745256475e-06,6.79672478553125e-07,-3.82712480214158e-06,-2.98067001969139e-06,2.71295478887983e-06,-2.30667011369303e-05,1.48210663236381e-06,1.32813412205255e-05,-1.58563009884655e-05,9.71013036860849e-06,-9.82320100121781e-06,-7.27631107761694e-07,2.64223426282216e-06,-2.82521045963963e-06,1.04203421913012e-06,-1.95914762217987e-05,6.98780466127472e-05,1.69187983043526e-05,-2.28613293503928e-05,-5.47374396520123e-06,5.89958581057902e-06,-3.58032359773757e-06,-1.75035458352972e-05,8.58902241916541e-06,1.00729271376748e-05,2.03263068968982e-05,-5.47475519745318e-05,1.37084733116827e-05,-5.98223165855596e-07,-1.58535556619699e-06,2.90036327644672e-06,-2.64878204556352e-07,4.4820017159891e-07,-0.000306481305403029
"kabwe","beta30",-9.88387329497867e-05,-9.21866670411929e-06,-2.55084529860608e-05,4.41586937565585e-05,-3.78208208782964e-05,3.55521899843877e-05,-2.47104582367466e-05,1.86141070351166e-05,-1.00628575678331e-05,1.79315251646624e-05,-2.6659665932265e-05,5.03322222865818e-05,-3.36788032205227e-06,-5.61991621266387e-05,6.60083129447607e-05,-1.10651198719796e-05,-6.05958713800063e-06,6.33466323699995e-07,9.90409553160122e-06,6.7187646978725e-06,-2.22238936920615e-05,9.82133036269408e-05,-0.000230342305871155,1.69187983043526e-05,0.000359405262041619,-0.000269712169114962,7.69787292423468e-05,1.31506438825095e-05,4.74733756976817e-06,5.26270324102515e-05,-0.000173531590831216,6.24780669781871e-05,-1.70782898906239e-05,1.76276623709767e-07,-6.11071328411069e-07,-6.46446400266772e-06,-5.68333622890034e-07,4.65018642189892e-06,6.31419260032589e-06,-1.76753542823332e-06,-0.0110094128468982
"kabwe","beta31",5.15240745897272e-05,1.76717350111208e-05,1.65163358149439e-05,-3.224286395216e-05,3.07781414423719e-05,-2.46992218541765e-05,2.93218025002167e-06,1.05511819915851e-06,3.32131303987519e-06,2.63835153343094e-06,1.11834251826827e-05,-6.08436448655935e-05,8.65793659229367e-06,6.53256067605811e-05,-4.99139146750889e-05,1.0344446953924e-05,-7.77488976117199e-06,2.58990627861181e-05,-1.2324428905042e-05,2.11002145737182e-06,3.18310596690853e-05,-7.80919575830651e-05,0.000123601632569658,-2.28613293503928e-05,-0.000269712169114962,0.000434373430237699,-0.00027231771494101,8.77414106672534e-05,-7.13223396890902e-07,-1.90202376724473e-05,0.000223510310705305,-0.000118416028844775,2.60909630687873e-05,-5.85278290770721e-06,1.29242610762467e-05,-5.50227358736867e-06,1.84135053948074e-05,-2.05390744202911e-05,1.71602765738168e-06,-3.58281130710075e-06,0.0189599103569735
"kabwe","beta32",2.99552786815874e-05,-1.50709741369192e-05,-2.37278112222003e-05,1.36773369253054e-05,-7.27368903875515e-06,7.31488154770282e-06,1.58028614439137e-05,-9.96422214994424e-06,2.6220409286759e-06,-1.97372793924918e-05,4.82648387874801e-05,2.92475397454061e-06,-8.25894784552644e-06,-3.57318975703713e-05,2.46340904400229e-05,2.0926919027894e-05,-7.60693655175647e-06,2.58943097451935e-05,-3.64403219144274e-06,1.46082664610654e-05,4.5415191108995e-05,6.68938606457489e-05,-1.96605733097515e-05,-5.47374396520123e-06,7.69787292423468e-05,-0.00027231771494101,0.000496451771976757,-0.000267899636732,7.90270492095259e-05,7.7351901574847e-05,5.86643243894713e-05,0.000110332763347835,-2.2461894384042e-05,5.44540094776998e-05,-4.88268928820995e-05,4.07849457935179e-05,-3.02828385077031e-05,-1.6079665732549e-06,3.2969476309555e-05,-6.64708602607764e-07,-0.0157513738902736
"kabwe","beta33",-0.000343165420148403,-9.23479381637976e-06,2.23412277878733e-05,-1.62111677920489e-07,7.63323839609e-06,1.01744906111387e-06,-1.00853891229435e-05,1.89637030619348e-05,-1.49282870574727e-05,3.70723501521288e-05,-3.08340530618284e-05,1.59360410222154e-05,-6.50972914899452e-07,-7.20716805929621e-06,4.75777452244948e-05,-2.5468326438906e-05,2.08464676424871e-05,-7.76303007881807e-06,2.14735786333205e-05,2.41402278336215e-06,4.48906991180469e-05,-5.52959637931001e-05,3.89794272499429e-05,5.89958581057902e-06,1.31506438825095e-05,8.77414106672534e-05,-0.000267899636732,0.000504304734074478,-0.000413705226134376,0.000221139720085165,-0.000119322197647712,-3.53998438382601e-05,0.00010634718338141,-1.67201295961339e-05,1.35802407861937e-05,-4.4968608459819e-07,2.25091092212063e-06,1.18063802784103e-05,-2.99721179447078e-05,1.71869791625272e-06,-0.0137999373552963
"kabwe","beta34",0.000341299539213062,2.40971713375391e-05,-4.8475367861101e-05,2.91976651019613e-05,-1.6752079324076e-05,1.9752153665885e-06,-2.00520197419364e-06,-5.55747966887708e-06,1.10499229127705e-05,-3.57314657378738e-05,-6.21782061087239e-06,3.21203945294547e-05,2.61345778980315e-06,-1.80410970731682e-05,-4.85559173084825e-05,4.98233414386212e-05,-6.93725627954326e-05,9.49225593022582e-05,-2.9217697501399e-05,-1.48488855147908e-05,1.95196424543078e-05,3.57875484353961e-05,-2.3571536765754e-05,-3.58032359773757e-06,4.74733756976817e-06,-7.13223396890902e-07,7.90270492095259e-05,-0.000413705226134376,0.000935809076898038,-0.000760125278427351,0.000759718720359127,-9.44342393296696e-05,-0.000103918847631919,3.88093085993997e-06,-1.64439778429405e-05,2.72333176978566e-05,-4.22145014730793e-05,2.42420370931414e-06,3.24645963656609e-05,-2.60382435342192e-06,0.0309077806441712
