"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta19",-3.77132889464176e-06,-6.04423367079488e-06,-1.99361653355484e-05,9.39104066290253e-06,-4.14780685673471e-05,4.77006075647673e-05,-1.28445664216073e-05,3.0206391769358e-06,1.6816620896263e-05,7.91712016001936e-05,-0.000194159148537775,0.000138506960036593,2.0644782738724e-05,-7.77612484588822e-05,5.55644029891904e-05,-3.05041237894404e-05,5.73991756828277e-06,1.19616608740618e-06,1.45152080947601e-05,-1.29455261687615e-05,3.21414850759077e-05,-7.1707256784455e-05,3.62529277506936e-06,4.67262605078426e-05,9.39529718546993e-05,-8.24237660148009e-05,6.46273281248732e-05,-6.74708487374699e-05,6.89194551635954e-05,-3.8819638544421e-05,1.13454339511887e-05,-1.13073585812107e-06,3.04230462195226e-05,6.45877021882755e-06,5.4294081542979e-05,3.20950047038756e-05,-4.14447307130831e-05,-2.83951477839216e-05,8.48848918657291e-05,-3.98979171898504e-05,7.95937668548122e-06,-3.93221817260232e-05,0.000120935175801143,-4.69535079071777e-05,-1.79500070463275e-05,-4.03602825437674e-05,-8.10618395524631e-06,-4.65153273240704e-06,1.22069593759551e-05,5.10332324325821e-05,0.0123075223815274
"kabwe","beta2",4.8686748815626e-05,3.83805406863973e-05,-5.61396887462726e-06,-4.25715139211651e-05,6.07787597417675e-05,-1.17237836683993e-05,-2.81789694268601e-06,1.91757171106481e-05,4.80295006139566e-05,-0.000158142731511887,5.30985034130598e-05,2.0644782738724e-05,0.000516359755420617,-4.53525777885943e-05,3.52913467711009e-05,-1.42319770789569e-05,5.15535986948116e-05,-8.56394529133394e-05,5.53054811838119e-05,-1.10509205607841e-05,-1.64546288446671e-05,3.49918503474956e-05,-8.87133165267529e-05,5.84799840882595e-05,8.44933950090249e-05,1.98589843745755e-05,2.97924457473796e-05,1.46265526324629e-05,-3.75816865072465e-05,1.2402684771512e-05,1.01223552555423e-05,-1.12569473579009e-05,-2.85826887560405e-06,-4.99914869741215e-05,-0.000119760305590792,0.000181955909962714,-0.000329413647600232,0.000176443947554242,0.000109762023189936,-0.000116274599951213,-2.44964263159425e-05,1.94324734758207e-05,3.33222740330793e-05,-0.000124320053706938,4.051602573573e-05,-1.75630734102221e-05,9.85478204741875e-06,8.9268902404763e-05,-6.82665291212322e-05,7.24582868843086e-06,0.126099311026203
"kabwe","beta20",-3.39565199079484e-06,-8.94823954971575e-06,-2.44264894103176e-05,1.19673284277871e-05,1.24023776989881e-05,-1.85507501947505e-05,8.03820431958902e-06,-1.55105319270798e-05,-1.88615357960558e-05,1.65708302570916e-05,5.75114455283101e-05,-7.77612484588822e-05,-4.53525777885943e-05,0.000102065016058646,-8.69402167738232e-05,3.68157571481338e-05,-2.82642092528786e-06,-1.08853228676926e-05,5.38964234297338e-06,6.79627053191599e-06,-3.0715993110036e-05,5.35933794630822e-05,3.68164526863668e-06,-3.61589034063402e-05,-7.38198855933121e-05,6.57574249447088e-05,-4.93797780323588e-05,5.92085248769393e-05,-5.05886994741655e-05,2.10947466558267e-05,1.30863250583001e-05,-3.80298391512606e-05,2.89667053349291e-05,-2.68189724420035e-05,-5.65938918611408e-05,-1.26553662086528e-05,6.03695621252367e-05,-6.52910191245313e-06,-7.62713846987569e-05,9.47962323513259e-05,-4.8597821307579e-05,5.49852493852105e-05,-8.57059052080223e-05,7.93160232427034e-05,1.99723689116962e-05,4.46519955375606e-05,2.82786400036294e-06,1.00781185944913e-07,8.47576730595955e-06,-4.44987672676111e-05,-0.022545131353462
"kabwe","beta21",1.85333644171194e-05,8.22327858240857e-07,9.88135766141089e-06,-1.22526673046809e-05,1.60800418683903e-06,2.46041815430543e-05,-2.06944461986504e-05,7.93882657314073e-06,1.8273987589361e-05,-7.64989616223568e-06,-4.46707539371041e-05,5.55644029891904e-05,3.52913467711009e-05,-8.69402167738232e-05,0.000112800243401814,-6.11390681160119e-05,7.71426784536424e-06,1.65499310051649e-05,-1.93002651990606e-05,2.59262339826464e-06,2.28184639910028e-05,-2.96144537836275e-05,-1.9194685828376e-06,4.7513496853804e-05,6.37111879478099e-05,-8.7539413203673e-05,6.28545906915793e-05,-6.17279631599693e-05,4.58135871340348e-05,-2.79296559478101e-05,-2.56405345628841e-06,2.62245890778651e-05,3.87183443858355e-06,-9.49274876917427e-06,3.57038645829718e-05,2.34078482596486e-05,-3.30787440818809e-05,-5.08921469252718e-05,9.00782391548989e-05,-5.06126509403677e-05,1.49122052883967e-05,-3.10724318824943e-06,2.74386275826807e-05,-5.56600408211166e-05,-4.03455207375091e-05,-2.7842113105065e-05,1.35172035705e-06,-1.14312848514063e-06,6.34509392031906e-06,5.34429709700301e-05,0.0123790653496872
"kabwe","beta22",-8.09449480987717e-06,1.56112940432691e-06,-8.56117956022412e-08,1.93645843140232e-05,-2.29333194057749e-05,1.04478306984172e-05,-9.12358037310589e-06,-8.80716015748441e-07,6.48652404937389e-06,-9.84033102740069e-06,2.38378862370012e-05,-3.05041237894404e-05,-1.42319770789569e-05,3.68157571481338e-05,-6.11390681160119e-05,6.77147379020962e-05,-4.34049677263e-05,2.05815205777255e-05,-9.40287108301398e-06,1.72957699097441e-05,-2.51768226089267e-05,1.56595603893144e-05,1.28009959399447e-05,-4.59470013063169e-05,-2.78568536771077e-05,4.05592381869708e-05,-3.09195791287822e-05,3.27642457004298e-05,-1.57803893106268e-05,2.14914139088406e-05,-1.11890348732749e-05,4.41555581989432e-06,-1.64814870645332e-05,2.32407878018744e-05,6.33187588055198e-06,-1.5526087760199e-05,3.66914375874505e-05,1.52290056471756e-05,-3.80147155584344e-05,6.46982102567401e-06,2.13455023424771e-05,-2.61809526420919e-05,2.84538545097768e-05,3.01852582618006e-06,9.65889224185463e-06,-1.5710819496112e-05,-1.98911250129679e-06,2.12465967774058e-05,-1.57199198025014e-05,-3.61028884223352e-05,-0.0113864949111661
"kabwe","beta23",2.29173202042705e-05,2.61598375005105e-05,3.21223015245625e-06,-3.96361275127504e-05,6.09162657702645e-05,-5.12898141849815e-05,3.67866905262592e-05,-6.24166522222346e-06,-3.53476459978038e-06,-4.64924700321022e-05,4.47885823740135e-05,5.73991756828277e-06,5.15535986948116e-05,-2.82642092528786e-06,7.71426784536424e-06,-4.34049677263e-05,9.93791615016508e-05,-0.000111965500814914,7.16201259612622e-05,-3.61055568524275e-05,1.12613977457118e-05,3.88849636265411e-05,-4.29873784697497e-05,5.51869345862472e-05,5.35430364593267e-06,1.71514485481861e-05,3.68643763385229e-06,7.86610141176743e-06,-3.60745587530965e-05,2.61170373796221e-05,-6.71981548797233e-06,1.50366358328773e-05,-3.03517781676891e-05,-1.21316117451281e-05,-8.43706014094919e-05,5.24111786519913e-05,-9.04776950035083e-05,6.38442774339865e-05,-5.8538065481153e-05,7.37850102067686e-05,-0.000104473705125131,7.8901462852719e-05,-2.19396503657649e-05,-3.04000984077337e-05,1.8325350094621e-05,8.24596391633501e-05,-2.33413777169625e-05,1.00424191984421e-05,-1.20913571742568e-05,1.20849529537411e-05,0.0301266105529868
"kabwe","beta24",-3.4366152265874e-05,-3.29971904786235e-05,-1.96955330639987e-06,4.30398249207503e-05,-6.84891924874159e-05,4.30376460933597e-05,-7.69827067101253e-06,-1.23674941322887e-05,1.18096683028451e-05,5.19017572536153e-05,-6.1471303934652e-05,1.19616608740618e-06,-8.56394529133394e-05,-1.08853228676926e-05,1.65499310051649e-05,2.05815205777255e-05,-0.000111965500814914,0.000184857297716036,-0.000141329074395792,6.32162512993976e-05,-1.62947237535121e-05,-3.58074991707348e-05,3.4734819853968e-05,-0.000129989171693508,8.04622133635519e-06,-1.98386112431469e-05,-6.14727279024417e-06,-6.37532286685756e-06,3.95614542923261e-05,-2.80606086139493e-05,1.45651491462202e-05,-4.70318628546012e-05,5.47143400340996e-05,4.33674767839199e-05,0.000102659226649911,-7.85289810425798e-05,0.000140281934454987,-0.000160001092337728,0.000160457859413733,-0.000156310346555175,0.000188958738709829,-0.000156706756125684,4.28421089125576e-05,8.66389098842621e-05,-8.10534571056314e-06,-0.000133402893164895,2.99217606871905e-05,1.40380461078322e-05,9.69323265804219e-06,-5.30396007684784e-05,-0.0578418786776464
"kabwe","beta25",1.97092783437648e-05,2.05319826027093e-05,-3.42694270180728e-07,-2.68973936914347e-05,3.10154893241443e-05,-9.5381376059146e-06,-5.68497368627991e-06,1.43178412367787e-05,-1.76974613673059e-05,-8.592255986851e-06,2.19521288292438e-05,1.45152080947601e-05,5.53054811838119e-05,5.38964234297338e-06,-1.93002651990606e-05,-9.40287108301398e-06,7.16201259612622e-05,-0.000141329074395792,0.000151169993132147,-8.99293496353183e-05,3.07018205780929e-05,8.7909103465324e-06,-3.30579592553703e-05,0.000105833505033123,1.80691147608692e-05,2.43231032713472e-05,6.54580501368931e-06,-1.96002578669988e-06,-1.47839861262592e-05,4.78773678245827e-06,1.79510686217081e-05,2.11944602155124e-05,-3.0612074527316e-05,-2.65603278100231e-05,-4.51827838172824e-05,4.32361180168658e-05,-8.34535389750117e-05,0.000143197974581386,-0.000100616361529871,0.000132501435770688,-0.000174187642339833,0.000142503055632738,-5.62095839585575e-06,-6.04179090386705e-05,3.58054400056338e-05,6.05442740314242e-05,-1.90033060262342e-05,-1.91263848056999e-05,-3.23618151292848e-06,2.3331443973025e-07,0.0488859317311592
"kabwe","beta26",9.03472827893586e-06,-1.62179136258088e-06,6.48984590808202e-06,1.47907534143528e-05,-1.66007291782537e-05,2.20430874056315e-05,-3.62451157467122e-05,-2.12890219560099e-06,2.85795072798054e-05,-1.46772627574463e-05,-2.45561772921528e-06,-1.29455261687615e-05,-1.10509205607841e-05,6.79627053191599e-06,2.59262339826464e-06,1.72957699097441e-05,-3.61055568524275e-05,6.32162512993976e-05,-8.99293496353183e-05,0.000107254831591451,-7.17390290531773e-05,2.17462997845639e-05,4.64046859290335e-05,-4.3282100953623e-05,-3.09748053767509e-05,-2.24462960858228e-05,3.46875463257363e-06,2.49569924903674e-05,-1.11882380120843e-05,3.50727592445195e-05,-3.25587410425613e-05,1.87986941266786e-05,8.24868027277236e-06,1.30496339383522e-06,1.33784006347302e-05,1.8208980374781e-05,6.43717269135885e-05,-0.00010489062687568,7.67540978189458e-05,-7.28069170392019e-05,9.83547100030255e-05,-4.97446476265e-05,-4.38802221468123e-06,3.5108868967663e-05,-2.76527370200494e-05,-2.48729357604101e-05,-2.11224361305319e-06,1.92733475069221e-05,-2.82957835952028e-06,-2.40434642147241e-05,-0.0202422949178208
"kabwe","beta27",-2.2498154387795e-05,-2.70909326525846e-05,3.03284007766796e-06,1.94067479428403e-06,-2.67056396128354e-05,-1.60427424639978e-05,6.24076723955193e-05,-3.09219503350107e-06,-2.4420335624742e-05,5.32759667108408e-05,-6.13024468301515e-05,3.21414850759077e-05,-1.64546288446671e-05,-3.0715993110036e-05,2.28184639910028e-05,-2.51768226089267e-05,1.12613977457118e-05,-1.62947237535121e-05,3.07018205780929e-05,-7.17390290531773e-05,0.000144146297183385,-0.000152804684579133,3.66663163623703e-05,7.45751485132747e-05,-1.2162108580407e-05,-2.15379030030192e-06,5.46133982835401e-06,-4.23290053756781e-05,5.62458140396084e-05,-6.52635249484157e-05,2.28634616073019e-05,7.96122380067157e-06,-9.60052025523802e-07,-3.58593142689554e-05,-4.92187433303324e-06,2.24519847224361e-05,-8.0241936852813e-05,7.39786064168297e-05,-5.65779141238393e-05,-1.91741709892112e-06,-6.05489669279818e-06,1.80354968348346e-05,-9.24840269154479e-06,-4.46560908874565e-05,-1.24431368483034e-05,3.3376384395908e-05,1.24785834346425e-05,-5.43800773704959e-05,1.66624308494403e-05,0.000125257776800137,0.00667044568422001
"kabwe","beta28",1.57773696155849e-05,5.3026793834141e-05,-5.47054478890998e-06,-3.29547884343597e-05,0.000113564768096277,-4.59990058530296e-05,-4.36360388009491e-05,-3.47160782019896e-05,6.91226608028838e-05,-0.000146746102718399,0.000174913128163423,-7.1707256784455e-05,3.49918503474956e-05,5.35933794630822e-05,-2.96144537836275e-05,1.56595603893144e-05,3.88849636265411e-05,-3.58074991707348e-05,8.7909103465324e-06,2.17462997845639e-05,-0.000152804684579133,0.000377369014362444,-0.000212552197195695,-4.58633887750173e-05,-4.47613194205244e-05,0.000117103047850628,-5.59969717121405e-05,9.21645131249839e-05,-0.000123959921250853,0.000110114229607686,-2.82903360381337e-05,-1.76687272999815e-05,-3.28299327751713e-05,6.22600466284034e-05,-8.94511979053984e-05,-1.95097439886901e-05,-1.8869353848577e-05,6.56977648426911e-06,-5.26259857729017e-05,0.000160370689468798,-0.000149940732551494,9.17388618927305e-05,-7.55110761680802e-05,-1.61885469761948e-05,3.34560691125217e-05,1.12522804539434e-05,-5.90404648021982e-05,0.000136666751009588,-5.42034545268045e-05,-0.000177034799944271,-0.00194093859767013
"kabwe","beta29",-1.04605050450442e-05,-5.59182329266943e-05,1.04932647828157e-05,2.12139056336551e-05,-5.86523032058638e-05,3.71163376538365e-05,-1.9774953572901e-05,3.55296927778852e-05,-2.3746803182456e-05,6.06888096786175e-05,-5.99780811234905e-05,3.62529277506936e-06,-8.87133165267529e-05,3.68164526863668e-06,-1.9194685828376e-06,1.28009959399447e-05,-4.29873784697497e-05,3.4734819853968e-05,-3.30579592553703e-05,4.64046859290335e-05,3.66663163623703e-05,-0.000212552197195695,0.000333241126378183,3.74963834674815e-05,-0.000173902845515098,-6.75872122592777e-05,2.27405746410773e-05,-2.02766136768416e-05,4.08236144146141e-05,-1.41180955117259e-05,-2.43329693247498e-05,8.18472164611444e-05,3.49026029744741e-06,-2.80356000578659e-05,3.76019501849611e-05,-9.03320805143883e-05,0.000231082755699459,-0.00011756585671579,-1.34117079584874e-05,-1.20570525255437e-05,0.000125397766480345,-3.2372637924016e-05,-3.34749413976761e-05,5.02023980082921e-05,-5.4087084109536e-05,2.92812549980834e-05,5.24764948015679e-05,-0.000121891111453397,5.65795571062738e-05,6.53851724816502e-05,-0.021178998883567
