"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",8.76945170287145e-06,2.28913158642923e-07,2.86204295367332e-06,-1.22193272990801e-05,7.67624882720184e-06,2.44804510972828e-06,-4.76388186776247e-06,-3.19811493637609e-06,2.84585317109065e-05,-0.000132924247271332,0.000199727141975355,-0.000139059805675397,-1.26500039679043e-06,5.0563427816251e-05,-2.10181673210481e-05,6.71250188162254e-06,-5.46502542943096e-08,6.62446132866084e-06,-9.28784154212302e-06,1.06247812405212e-05,-4.4735099021942e-06,5.5077646841454e-06,9.77216452467092e-06,1.5664409318699e-06,-1.22502454821018e-05,2.58912924879024e-05,-1.65847911164621e-05,-2.60386037783409e-07,-1.64930522425915e-05,4.81475988474236e-05,-8.03674689634252e-05,8.35145797293217e-05,6.04990466024534e-06,4.27343552239978e-07,-1.42094058691255e-06,9.77024750734834e-07,3.57852939470759e-06,7.3331586347125e-07,-1.72188132334524e-06,3.21126868698251e-05,0.000833482685667947
"kabwe","beta19",-4.41653010836285e-05,-2.56097170561299e-06,4.20052881736252e-06,7.80739728717735e-06,-2.3691514654759e-06,2.38497063310128e-06,5.97347970481221e-06,4.06048416476568e-06,-1.6760489295592e-06,4.6394374066198e-05,-0.000139059805675397,0.000194828981250324,1.94298399011054e-06,-0.000121032981389314,5.06469647953983e-05,1.36323133299693e-06,4.48933389728317e-06,-1.1314528453525e-05,1.24310694280948e-05,5.67885877758769e-07,-4.71025112044286e-06,6.88120615310153e-07,-3.90647410308392e-06,1.30146339205587e-06,1.39537650920438e-05,-2.51228547113479e-05,2.14118099583139e-05,-7.76867421664598e-07,5.1267461650058e-06,-3.11382485017323e-05,5.24552078178767e-05,-6.40975724302103e-05,-7.32139626884478e-06,-7.9403253161152e-06,1.18476896101002e-05,-3.56976296663591e-06,-8.01468324164572e-06,1.03998322023925e-05,-3.75806737013232e-06,-6.37457813860345e-05,-0.0047084588607883
"kabwe","beta2",-1.64872887390716e-06,-1.57289153226333e-06,-2.49055997591506e-06,1.5839706338962e-06,-3.7778458819092e-06,2.45224425450769e-06,-1.27105539544538e-06,-6.7405117131402e-07,3.93831930524883e-07,1.02136877592828e-06,-1.26500039679043e-06,1.94298399011054e-06,2.52754602162174e-05,-3.2720769387848e-06,2.54899133991792e-06,-2.74469445969417e-06,8.61085066770204e-06,-1.00917065555003e-05,6.07566963826911e-06,-5.28592131648145e-06,3.08054166246729e-06,3.20125615100172e-07,-1.70455823170277e-06,-3.27324462654651e-05,2.69430102815717e-06,8.45469798059567e-07,-6.2288521494449e-06,5.35455155297083e-06,-4.22295968815523e-06,6.82869573560595e-06,7.72492912255277e-06,4.14132375067364e-06,-4.79808793093643e-06,8.30045259013658e-06,-1.60743363148321e-06,-1.01934932518929e-06,3.16556530396605e-06,-4.98038708317579e-06,3.68414223452043e-06,-4.84053265733734e-06,0.00196332628353061
"kabwe","beta20",-3.02810754195635e-05,3.13141058977993e-06,2.32990622823045e-07,2.4642281232278e-06,-3.27939678950211e-06,1.58868409815408e-06,2.4471862535537e-06,-8.58683575609383e-07,7.63725683538411e-06,-1.67452207451038e-05,5.0563427816251e-05,-0.000121032981389314,-3.2720769387848e-06,0.000161871218532589,-0.000124523258977311,2.83753522305472e-05,4.0171757779351e-06,3.62515026033768e-06,2.97372643963274e-06,2.73934119162238e-06,1.99792217222834e-06,1.07505039896247e-05,1.25210630798502e-05,-8.44952475706814e-07,-1.02237001412129e-05,1.68490142342593e-05,-1.01621269337122e-05,1.55179022195633e-05,1.31962234829137e-05,3.62943192685399e-06,-2.22294082122546e-05,9.76848667510944e-05,-1.2836745107498e-05,3.27648725917446e-06,-8.79587114481877e-07,5.71212950518588e-07,1.30418043924502e-06,5.87564830170425e-07,-8.01194980714597e-07,-6.95267643815597e-05,0.00230561669986448
"kabwe","beta21",-2.76091568518869e-05,-1.96738244521435e-06,-2.9003545116356e-06,4.81750339095841e-07,1.74868184210561e-06,6.98138021185032e-06,-9.24706420359416e-06,1.22474925834507e-05,-1.51587038742736e-05,2.785410072788e-05,-2.10181673210481e-05,5.06469647953983e-05,2.54899133991792e-06,-0.000124523258977311,0.000218522242554462,-0.000126768304937262,4.69391637235523e-05,-6.12043362376162e-06,7.96044686617788e-06,1.42293991455737e-06,2.83883703029008e-05,-2.21368411928303e-05,-6.85667742450237e-06,1.91787538461876e-06,1.83566117866964e-05,-1.45948238143632e-06,5.85036632100279e-06,1.15835785742515e-05,-2.74774828283583e-05,1.50969473776036e-05,4.35316194863599e-06,-8.52360631848598e-05,1.89131017469695e-05,1.92710394250699e-06,-3.65332759491066e-06,2.16323423948803e-06,-2.46031840123881e-06,-5.14436409011106e-06,1.17924600900556e-05,-2.7330022496024e-05,-0.00144366948487593
"kabwe","beta22",-6.31552203081504e-05,-1.29045814285912e-06,2.68686272764602e-06,4.37911523564187e-06,-4.74672016282255e-06,7.12929212678736e-06,6.62253772194124e-06,-6.42509258280802e-06,1.07155418877953e-05,-1.16433302775563e-05,6.71250188162254e-06,1.36323133299693e-06,-2.74469445969417e-06,2.83753522305472e-05,-0.000126768304937262,0.000211325738497704,-0.000166705012244466,4.58984395620762e-05,7.03346874098922e-06,-3.57919569197531e-06,-1.99360871412538e-05,2.85160148968912e-05,1.47511728165391e-05,4.91914265472781e-06,-1.31702523161341e-05,6.29307060675343e-06,1.0730240723484e-05,-2.32098903870636e-05,3.76070229787605e-05,-1.64836200188064e-05,1.2645010965862e-05,7.61475713619468e-05,-1.85519023870327e-05,-8.37217487090908e-06,8.29617811760391e-06,-1.19327319435352e-05,1.43713908570853e-05,3.63010009115554e-06,-6.8831680091484e-06,-5.50491728471724e-05,-0.00390662646273353
"kabwe","beta23",-8.57613565243355e-06,5.47644811095714e-06,8.47680482124647e-06,-4.37323761795239e-06,7.26917102472278e-06,-1.25781300137867e-05,1.30798589608449e-05,-4.52285567695439e-06,1.14572354391362e-05,2.95227556982692e-06,-5.46502542943096e-08,4.48933389728317e-06,8.61085066770204e-06,4.0171757779351e-06,4.69391637235523e-05,-0.000166705012244466,0.000331604875744914,-0.000273877949022823,8.19768031087671e-05,-1.35551074732133e-06,4.31501814151077e-06,1.91816496923953e-07,-1.86540167084338e-05,-7.57139249051524e-06,2.5810962603189e-05,-1.6194871847718e-05,-2.58761482123368e-06,1.72679380660767e-05,-2.24933776051488e-06,-1.08691093002263e-06,-4.7697218546727e-06,5.47985373385662e-06,-2.1102718033249e-05,-1.86097857531767e-06,1.16290686036657e-07,7.80651887947951e-06,-1.28927025195299e-05,1.17694057216457e-05,-4.50310454751566e-06,-8.99176427136704e-05,0.00726065332728832
"kabwe","beta24",5.94749066163619e-05,-7.09127108883983e-06,-6.48964263970168e-06,-1.08644447741957e-06,5.43238470810263e-06,1.88231827356393e-06,-1.44000237059031e-05,1.56034735136397e-05,-1.6839059945075e-05,3.01389917918291e-06,6.62446132866084e-06,-1.1314528453525e-05,-1.00917065555003e-05,3.62515026033768e-06,-6.12043362376162e-06,4.58984395620762e-05,-0.000273877949022823,0.000405481323879988,-0.000169811081643736,6.61951265809055e-05,2.35863395364814e-05,-1.48062884459619e-05,4.19540361746027e-05,7.62345377024981e-06,3.79692922082553e-06,3.73994167251024e-05,4.16762537618213e-07,3.08235229585087e-05,-7.59915662733347e-06,3.85384197420452e-05,7.94036242641392e-06,-2.8665037673601e-05,4.91422827167992e-05,8.93139015552617e-06,1.06610372010472e-07,-4.96622363029071e-06,2.01927590816609e-06,-5.37164218856173e-06,5.38990139646981e-06,9.88485202040527e-05,-0.0095571135413391
"kabwe","beta25",-0.000135049320697815,3.42620797240409e-07,-3.84130018498684e-07,1.33026352896522e-05,-1.17027729421648e-05,7.54919199281904e-06,4.88015328930825e-06,2.84945036788354e-06,7.23636752380515e-06,1.00029945178348e-05,-9.28784154212302e-06,1.24310694280948e-05,6.07566963826911e-06,2.97372643963274e-06,7.96044686617788e-06,7.03346874098922e-06,8.19768031087671e-05,-0.000169811081643736,0.000162080742362945,-0.000119598436383347,3.79925429848194e-05,2.0126220971052e-05,-4.52358946077825e-06,4.77553347292983e-07,1.15008517296867e-06,9.49131799107808e-06,6.74938561464031e-06,-1.40016008713994e-07,2.54778812374958e-05,-1.32872812906894e-05,-1.33442267063367e-06,8.08113760330362e-05,-2.25569535967761e-05,-1.04175757515621e-05,2.97007490128867e-06,-2.40837401595398e-06,7.88707550866791e-06,-1.02439694223777e-06,3.22552346210186e-06,-0.00019048503959715,0.000316902252054872
"kabwe","beta26",-2.17547919798836e-05,2.11599567983353e-06,-5.80397761494736e-06,6.93374663751443e-07,5.71949550493665e-06,-7.66284225000629e-06,1.25771040616839e-05,-3.17536465096402e-06,-3.6278180141127e-06,-2.29150179232847e-07,1.06247812405212e-05,5.67885877758769e-07,-5.28592131648145e-06,2.73934119162238e-06,1.42293991455737e-06,-3.57919569197531e-06,-1.35551074732133e-06,6.61951265809055e-05,-0.000119598436383347,0.00022673568825038,-0.000160405663745814,4.11851912399768e-05,2.72983888655702e-05,1.10252703554059e-06,-7.60582610281572e-06,1.49303251015338e-05,8.44245088775852e-06,9.97901661776189e-06,1.13763038655339e-05,1.27911956813457e-05,1.66694944156309e-05,5.15338641862997e-05,-1.12316776198916e-05,3.48892377999873e-06,6.41371044676211e-06,-3.40662425027442e-06,-1.28679177181696e-05,1.83206848384159e-05,-1.0387513735104e-06,-4.4401835983079e-05,0.000302241070402536
"kabwe","beta27",1.01799736789164e-05,-4.51033362162282e-06,1.89899462827378e-05,-1.13118402846746e-05,4.40649618589821e-06,1.61674753440827e-05,-2.25662909102612e-05,1.68122591129488e-05,-1.43587621499987e-05,2.14925281157454e-05,-4.4735099021942e-06,-4.71025112044286e-06,3.08054166246729e-06,1.99792217222834e-06,2.83883703029008e-05,-1.99360871412538e-05,4.31501814151077e-06,2.35863395364814e-05,3.79925429848194e-05,-0.000160405663745814,0.000384624297383318,-0.000265740720974391,3.32530445128029e-05,1.31665422718503e-06,4.42096411286909e-05,2.55769137769227e-05,-1.59719567829262e-05,3.8367878287872e-05,6.0123700768779e-06,7.88958522246262e-06,3.6166176404749e-05,-4.61163604565684e-05,4.18982320650343e-05,-1.94342475792744e-06,-3.40852346424631e-06,1.82699660779421e-06,1.95693807856969e-05,-2.60702088227741e-05,7.51282142635293e-07,-5.04613284202886e-05,-0.00470907050311313
"kabwe","beta28",-5.75751827249133e-05,-2.28809774026803e-07,-1.57392886291799e-05,1.60916778759162e-05,-1.56967341423325e-05,-5.19897546568034e-06,3.22346968268671e-05,-2.96557987754173e-05,3.56561909102448e-05,-3.51902751714069e-05,5.5077646841454e-06,6.88120615310153e-07,3.20125615100172e-07,1.07505039896247e-05,-2.21368411928303e-05,2.85160148968912e-05,1.91816496923953e-07,-1.48062884459619e-05,2.0126220971052e-05,4.11851912399768e-05,-0.000265740720974391,0.000496794914661999,-0.000260422313050562,-4.87726977019085e-06,4.35954675387571e-05,1.7027628432369e-05,1.06732004161212e-05,2.85466677873199e-05,-1.6783064499522e-05,3.52136259507721e-05,9.62702905469506e-06,5.09539760722836e-05,-4.89187614253211e-05,7.30231952204426e-06,-7.02012986181548e-06,1.06797274446587e-05,-1.58364253707386e-05,1.15694318257182e-05,5.31668353113189e-06,-9.439776629028e-05,-0.000697315241109874
"kabwe","beta29",-7.82038471309316e-05,-1.14056664571937e-06,5.60895635184072e-06,4.0972770579423e-07,-4.27800044654171e-06,1.46235446880235e-05,-2.06996285030681e-05,2.35847748513275e-05,-1.17363505649302e-05,1.3688748277782e-05,9.77216452467092e-06,-3.90647410308392e-06,-1.70455823170277e-06,1.25210630798502e-05,-6.85667742450237e-06,1.47511728165391e-05,-1.86540167084338e-05,4.19540361746027e-05,-4.52358946077825e-06,2.72983888655702e-05,3.32530445128029e-05,-0.000260422313050562,0.000517639247636298,1.50957361065574e-05,-0.000291866719760725,5.19092101389863e-05,4.15337547499667e-05,-2.00783784929311e-05,3.82742177650804e-05,1.40673002041145e-05,2.26721562411968e-06,3.65435150784816e-05,4.49994640539289e-05,-1.89810568057661e-05,1.67633103287066e-05,-1.86883458036977e-05,1.36462368421535e-05,5.54593978816803e-06,-3.89465415913889e-06,-3.8086333938912e-05,-0.00216507536177303
"kabwe","beta3",-2.93538605357423e-05,-3.71432779881817e-06,6.40830806849881e-06,-5.06894628175481e-06,1.2062557139959e-06,5.42669896134484e-06,-3.76729250507666e-06,8.25500645793144e-06,-5.95572586981553e-07,-1.77725308461968e-06,1.5664409318699e-06,1.30146339205587e-06,-3.27324462654651e-05,-8.44952475706814e-07,1.91787538461876e-06,4.91914265472781e-06,-7.57139249051524e-06,7.62345377024981e-06,4.77553347292983e-07,1.10252703554059e-06,1.31665422718503e-06,-4.87726977019085e-06,1.50957361065574e-05,0.000100129289247249,-1.99574368429502e-05,1.04902800073361e-05,8.88218210666305e-06,-1.49720814089887e-06,-6.11723043294415e-06,-2.93592099814378e-06,-1.02638369788369e-05,-3.89830032930185e-05,-3.62299486673282e-06,-7.34976876102143e-05,1.42298462364437e-05,-6.51606196479179e-07,-1.72590648513873e-06,4.79748653303521e-06,-9.95972589713744e-07,-4.1391021105803e-05,-0.00528248221594406
"kabwe","beta30",2.49242149766581e-05,1.94330791686626e-07,7.84434450152577e-06,-5.27284793172005e-06,2.28730637922682e-05,-1.39607568169108e-05,-4.0791880213445e-07,4.25061997990955e-06,-1.03064080405739e-05,1.47232673344189e-05,-1.22502454821018e-05,1.39537650920438e-05,2.69430102815717e-06,-1.02237001412129e-05,1.83566117866964e-05,-1.31702523161341e-05,2.5810962603189e-05,3.79692922082553e-06,1.15008517296867e-06,-7.60582610281572e-06,4.42096411286909e-05,4.35954675387571e-05,-0.000291866719760725,-1.99574368429502e-05,0.000520056671542092,-0.000281619657801576,3.84051738264805e-05,3.18324186916265e-05,1.67970649209566e-05,2.3756555830789e-05,3.79364706302979e-05,1.24256591070744e-05,-3.48084281671072e-05,2.4270314570763e-05,1.95568017219853e-07,-8.40180895252118e-06,-1.31053630245636e-05,1.03844794574934e-05,-3.16085976921985e-06,-5.01267312719358e-05,-0.000977402749958976
