"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",3.28863838596198e-05,-3.0380916660561e-06,3.51693075364415e-07,-6.98928779389139e-06,1.50229301949185e-06,3.14431658240703e-06,-4.80469848022707e-06,-6.59171436684869e-06,4.27574287767782e-05,-0.000129147730973884,0.000160361800047362,-9.75489794027804e-05,1.98563376850713e-06,1.96134188070338e-05,1.22806749935638e-05,-9.6128531029721e-06,-1.09525277429518e-06,3.20135919734829e-06,2.88685784008806e-07,-4.3279564354309e-06,1.63927816326188e-06,6.13307924520363e-06,1.74741229762399e-06,3.57348011246608e-06,2.13884573977352e-06,1.41187963177596e-05,-1.80979999205771e-05,-5.62418881955819e-07,1.22276612651864e-05,-5.63822711752895e-06,2.59242149658892e-05,-1.6445414972281e-05,-4.81862163869807e-06,-1.08812571442916e-05,-1.91944157308272e-06,7.62704866564773e-06,6.62713735206664e-07,-8.48059237165282e-06,1.0173139134573e-05,-2.78666412214086e-05,-0.00519500582218447
"kabwe","beta19",-5.48346272209005e-05,-1.17677217379745e-06,-7.5994029257889e-06,7.90309188637517e-06,-1.88443172655292e-06,-3.07001052433603e-06,5.30467009616987e-07,1.481429438637e-05,-2.36917847074545e-05,4.63065737184226e-05,-9.75489794027804e-05,0.000146992383763268,-1.57119229137265e-06,-9.03206824151834e-05,2.49739901495151e-05,5.7741322152447e-07,3.90691710371155e-06,1.28912993240077e-05,-1.03955976949092e-05,2.24913407473524e-05,-7.77892423937746e-07,-1.18283449223586e-05,1.61940913207371e-05,4.1876324570675e-06,-9.02584157202103e-06,2.14901267289575e-05,-1.60536434093834e-05,2.14538630623954e-05,5.75114139409769e-06,-2.02385058629434e-05,1.07605719384179e-05,-3.81697701896973e-05,-1.73408354187042e-05,3.1839299701994e-06,-9.07188644500815e-06,1.11435090504683e-05,-6.72576555533948e-06,5.27083304452432e-07,7.63586145466883e-06,1.45344820751308e-06,-0.00055955189197229
"kabwe","beta2",1.59790229698897e-05,-2.37442774528268e-06,-8.9410737654283e-06,5.75760916861094e-06,-1.75686517304643e-06,-3.09606934125295e-07,9.03479875169694e-07,-4.36257444478312e-06,4.80043170052543e-06,-4.90667661793141e-06,1.98563376850713e-06,-1.57119229137265e-06,3.24344281434589e-05,2.20769137999769e-06,-8.62509150081103e-06,5.2865135603334e-06,-2.62119953373899e-06,2.32471659192429e-06,-1.68341763037197e-06,2.45636476849896e-06,3.2654394487842e-06,-3.97327032526884e-06,1.1122392820641e-05,-3.91859455183538e-05,-5.09739755227354e-08,-1.14576696311792e-05,1.94366062864033e-05,-2.02226715000041e-05,1.7264779293776e-05,1.29096068325477e-07,1.87375024704741e-05,-1.16175876664922e-05,-6.38826275305747e-06,7.84436985546203e-06,7.17703603735081e-07,-4.28882167706142e-06,2.74370914486932e-06,-2.14281707532968e-06,4.24863327574669e-06,-1.53311358472996e-05,0.00180508258826154
"kabwe","beta20",-2.20057168922492e-06,-9.24393040364833e-07,1.37713022392534e-06,2.18938550345541e-06,2.11538246515325e-06,-2.02629667158034e-06,1.54768851612083e-05,-1.80337061035264e-05,6.68099237119425e-06,3.0470148397393e-06,1.96134188070338e-05,-9.03206824151834e-05,2.20769137999769e-06,0.000133057977828218,-0.000101084119241157,2.91510970602792e-05,3.37294357559604e-08,-1.1444429811871e-05,1.30330112800825e-05,-9.81617573528207e-06,3.47573197852313e-06,1.91982952411682e-05,-3.31225504175439e-05,-3.69810585098722e-06,2.86323489995774e-05,-3.2853818355008e-05,3.93316397528449e-05,-1.45311756029005e-05,-1.54918258160672e-05,4.34054269767328e-05,-3.01495170651055e-05,4.2544945376452e-05,1.15064825406692e-05,-1.41966293039294e-06,1.48841272040755e-05,-2.02581177049598e-05,6.07268726353318e-06,8.23233235946343e-06,-9.26958188030532e-06,-1.59041807855533e-05,-0.00206921983129641
"kabwe","beta21",-1.43137504310297e-05,1.24315720406765e-07,9.52206306826057e-06,-8.19676141535328e-06,-1.41252433521137e-06,1.67889673788658e-06,-1.24936431110242e-05,2.00681597100965e-05,2.37268484190543e-06,-2.09092668755436e-05,1.22806749935638e-05,2.49739901495151e-05,-8.62509150081103e-06,-0.000101084119241157,0.000170699661663309,-0.000106591079199965,2.9176516589433e-05,1.21424401702456e-05,-1.60750807848895e-05,1.17852110783081e-05,5.53787125140987e-06,-3.17236611577268e-05,3.96882636398735e-05,7.93491383186514e-06,-2.2720950290116e-05,3.15530139913699e-05,-4.03922065203837e-05,6.83692050012341e-06,1.58236923371846e-05,-2.4945704370821e-05,2.32919518896813e-05,-3.63716453937879e-05,-2.28776114097738e-05,2.85277498159879e-06,-6.36542186825777e-06,1.03012091315706e-05,-4.64705672976129e-06,-6.66668650083692e-06,7.89385402423059e-06,6.00999291633165e-06,-0.000968989642742444
"kabwe","beta22",-4.31773587765376e-05,3.72340407279627e-07,-1.39442436774321e-05,9.67466426150045e-06,-9.56973147770251e-07,1.30849441910653e-05,-2.10572084807327e-06,-1.4818441667227e-05,-2.6212746306488e-07,2.3103256236139e-05,-9.6128531029721e-06,5.7741322152447e-07,5.2865135603334e-06,2.91510970602792e-05,-0.000106591079199965,0.000177116693431657,-0.000151375560541494,5.32065308307328e-05,1.03437211373113e-05,-7.1808431170192e-06,-4.74370794568663e-06,3.08177946318975e-05,-1.83485663781473e-05,7.83094459354386e-07,1.90112066399073e-05,-1.90859580389111e-05,2.78560751665731e-05,8.95210572537431e-06,2.97289084754253e-06,1.42353681011807e-05,-2.49265572642214e-05,0.000113685349220975,7.92495877699131e-07,-6.03892553018373e-06,2.15669758541776e-06,3.88538273782712e-06,-4.28811983158952e-06,1.24056927449908e-06,5.02088641236052e-06,-2.68542763559167e-05,0.00183960494033413
"kabwe","beta23",5.2023292154393e-05,-3.12296641338714e-06,1.0146537662652e-05,-2.52533689313649e-06,2.23783152394322e-06,-2.39795085276674e-05,1.28791221864523e-05,1.02243183688761e-05,3.83525947998348e-06,-1.502069559275e-05,-1.09525277429518e-06,3.90691710371155e-06,-2.62119953373899e-06,3.37294357559604e-08,2.9176516589433e-05,-0.000151375560541494,0.000313152339900625,-0.000256258441675667,3.89299902873723e-05,3.07533120125301e-05,1.19368222059781e-05,-2.47627486095158e-05,-1.8822055571083e-06,2.85215570087362e-06,-3.59125509290144e-07,2.78685035357151e-05,-3.64418066570301e-06,-2.50317657369008e-05,1.8937809201475e-05,-3.3545787789551e-05,8.37479127206299e-05,-0.000115689410364569,-1.3597305962609e-05,-9.83064685343722e-06,9.48744513154058e-06,-9.79894013929024e-06,6.5188508648973e-06,-7.33803260516881e-06,9.63959488233489e-07,4.37106305928462e-05,-0.00489884234157352
"kabwe","beta24",-5.0461382888493e-05,2.00162771672918e-07,-6.71142541671578e-06,1.17469522969787e-06,6.46276549498311e-06,9.50450193773174e-06,-7.44230179093361e-07,-6.47442476535381e-06,-3.24005945741813e-06,1.51682043322002e-05,3.20135919734829e-06,1.28912993240077e-05,2.32471659192429e-06,-1.1444429811871e-05,1.21424401702456e-05,5.32065308307328e-05,-0.000256258441675667,0.000370690313037927,-0.000118940044623621,2.98712295413384e-05,-2.06956964851848e-06,2.1198915665022e-05,4.44048159894706e-05,-5.55937855724689e-07,-1.75422133649362e-06,5.89655005958754e-06,-2.62034918792129e-05,8.11547131001365e-05,-5.5701325443471e-06,2.73981860981873e-05,4.95432149607579e-05,6.2038400535308e-05,1.5220549582638e-05,1.01511057216369e-05,-1.40701314378061e-05,1.34832706237692e-05,-3.37283064776662e-06,1.3110537193674e-05,-2.14805064681266e-06,-6.46886057440981e-05,-0.00125656601233373
"kabwe","beta25",-3.0526830087804e-06,-7.93306251927442e-07,-6.97260861095999e-06,9.15880712830863e-06,-4.07530034510464e-06,5.30600351591211e-06,-3.25225087974307e-06,-7.12524321546609e-07,6.05740834854562e-07,-1.87868306680884e-06,2.88685784008806e-07,-1.03955976949092e-05,-1.68341763037197e-06,1.30330112800825e-05,-1.60750807848895e-05,1.03437211373113e-05,3.89299902873723e-05,-0.000118940044623621,0.00010731227819638,-9.93626598656182e-05,1.87353330656317e-05,1.37917857105465e-05,-2.55524217467072e-05,-1.08135435036187e-06,7.02196355972727e-06,-5.32056636346821e-06,1.88434520200039e-05,-3.02702707671914e-05,-6.02770595075584e-06,-1.33346818623472e-06,-2.12091798410501e-05,4.13692937934983e-06,-2.49506995365471e-06,3.88801712304074e-06,-5.0892087219245e-06,-7.47882938517194e-08,4.73094208028646e-06,-8.90744815482854e-06,2.58201028462549e-06,3.06946794751538e-05,-0.000654981940841069
"kabwe","beta26",-6.73317370697081e-05,-1.00593707116152e-06,1.92807561349666e-06,5.99044482036227e-07,1.48284252724884e-06,-1.14211220538377e-05,1.09095080212809e-05,-5.01651689812613e-06,1.26220509259624e-05,-2.917692677533e-06,-4.3279564354309e-06,2.24913407473524e-05,2.45636476849896e-06,-9.81617573528207e-06,1.17852110783081e-05,-7.1808431170192e-06,3.07533120125301e-05,2.98712295413384e-05,-9.93626598656182e-05,0.000223095083466998,-0.000135268129929585,4.4835212068088e-05,1.18824526886692e-05,2.42282399313378e-06,6.39991325710172e-06,2.34074933204464e-05,9.00015650280301e-06,2.42103200388429e-05,4.45338904161839e-05,6.69162581399995e-06,4.06323347381218e-05,3.69681733495644e-05,-2.3331333063432e-06,-4.08506736333062e-06,3.53073612523195e-06,6.22736184600406e-06,-1.49645231286668e-05,6.48755145205549e-06,1.24569553872249e-05,-7.92586173532228e-05,-0.00236972370667998
"kabwe","beta27",-1.88353363843418e-05,-5.56266238013233e-06,1.13649713123468e-05,-1.10508202483334e-05,7.50369227631639e-06,-5.43507668254634e-06,9.48830688215282e-06,8.08925928270383e-06,-1.10628953764691e-05,4.88163009728293e-06,1.63927816326188e-06,-7.77892423937746e-07,3.2654394487842e-06,3.47573197852313e-06,5.53787125140987e-06,-4.74370794568663e-06,1.19368222059781e-05,-2.06956964851848e-06,1.87353330656317e-05,-0.000135268129929585,0.000357024345315252,-0.000285470855000218,8.10800488508572e-05,-1.10967769915933e-06,4.85711962058078e-06,1.85966700412573e-05,-3.45495239203695e-05,3.62762658112434e-05,-2.0751656030653e-05,1.19352221722541e-05,6.69686757453174e-05,-2.86071074711915e-06,-3.11784002317205e-05,-1.52556573840841e-05,1.94023940097057e-05,-1.63408704667834e-05,1.49537524815013e-05,-1.12648535913926e-06,-1.30887219170682e-05,1.25968965464561e-05,-0.00645687208956503
