"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta30",-1.46106561814888e-05,1.12330517614017e-05,3.11171684271966e-05,-1.29372167805244e-05,-8.75794857310873e-06,-9.11809256036253e-06,1.42474240992624e-05,-1.40235665529395e-05,-1.09369475965397e-05,-6.48925945891086e-06,6.8264276629873e-06,4.13243478297964e-05,-0.000152624535891566,-3.37885925693359e-05,3.15541912369012e-05,-3.26483740738006e-05,2.1331379174162e-05,-6.16256141922832e-06,-1.53449145352104e-05,2.60729909343125e-05,-4.0162368519541e-06,2.41470793949658e-05,-0.000148370930553979,-8.20265834734893e-05,0.000244502029544665,-0.0001372902768838,3.35781471287127e-05,-1.69069652230491e-05,2.79498431204275e-06,1.01352747457797e-05,2.4991594623113e-05,-2.41473537320207e-05,5.93764465319801e-06,-4.90793102794688e-06,-4.5494659553688e-05,0.000121536138630772,-1.70952230360938e-05,-4.79365410078422e-06,-3.47024816881258e-05,8.43291306849995e-05,-6.1776883818564e-05,9.40255105524142e-05,-2.83699147691668e-05,7.24174544241725e-05,6.68902058336427e-05,1.59360295260078e-05,3.8029047669094e-06,-6.56631118895862e-05,4.40999663222561e-05,-0.000171125132016997,-0.0363369608116004
"kabwe","beta31",8.58583454868408e-05,-8.03331433353401e-05,-4.80391868639112e-05,5.99258137659699e-06,7.4282392106994e-05,-5.13773869371137e-05,4.67959726491433e-06,-3.02982468515474e-05,1.76619245695497e-05,-3.69119386958438e-05,4.07748622732601e-05,-2.71642464956134e-05,-1.63255424741086e-05,4.5944632086169e-05,-5.9029471552191e-05,7.58185801368591e-05,-4.715178442009e-05,9.69264750587687e-06,1.67312199327521e-05,-9.10276592414249e-07,4.48727837638875e-05,-5.62309623973824e-05,-7.53521013654582e-05,-3.48619163856573e-05,-0.0001372902768838,0.000461747010743927,-0.000190243022433849,1.53681253621424e-05,5.6519362839336e-05,-6.24788996932992e-05,8.18488129488255e-05,-6.28345189955869e-05,-7.41852891364546e-05,0.000107602960549247,0.000189794170272597,-4.81864678632521e-05,0.000196640002080654,-0.000289854638824414,0.00013772135249997,-0.000105512685543928,8.00274433887887e-05,-2.90116313715316e-05,8.56828031903657e-05,-0.000272940426557347,-0.000121879547904101,3.35694227247696e-05,-2.42750469225324e-05,4.01996780592609e-05,1.14539398788022e-05,-3.36375025701381e-05,-0.015093433342141
"kabwe","beta32",-3.96967075890495e-05,4.1650913534398e-05,7.76272889179106e-06,-1.50414831432496e-05,-1.07341064714768e-05,1.49342941958539e-05,-3.8205828881087e-05,4.48191837712366e-05,-3.17397095017492e-05,6.95352930663376e-05,-6.95136985996087e-05,7.42790395006757e-05,-9.77199953654591e-05,-4.01622444839026e-05,3.58372624029506e-06,-1.56339413678714e-05,8.14894255986434e-06,-1.5134000004746e-05,1.1294533555211e-05,8.94458952616244e-06,-4.59995635189734e-05,3.73656920634999e-05,-3.2775173288494e-06,3.0513552095585e-05,3.35781471287127e-05,-0.000190243022433849,0.000252955568007772,-0.000178856312892593,7.5120931620231e-05,-5.57102494785041e-05,2.54564300553105e-05,-3.17511994345536e-05,1.46915781972766e-05,2.63957884284811e-05,-0.000125113264822851,-1.17705377752122e-05,-0.000109490074195799,0.000149653954016673,-5.75305527685984e-05,-3.89771517260299e-05,3.4853251017721e-07,-3.88214601149886e-06,-0.000129548133484748,0.000233003363435774,2.96506568198886e-05,-3.50156294348772e-05,1.61799265233347e-06,4.3168799518806e-05,-8.9948571987144e-06,7.85241306092785e-05,-0.0282606056175636
"kabwe","beta33",-4.75530807886339e-06,-2.17218454788529e-05,1.06278091737965e-05,-1.5890857038389e-07,-1.5049480079777e-05,-1.09525194743212e-05,6.75689614277014e-05,-3.59897632984414e-05,1.54840158728757e-05,-2.3225329520346e-05,3.70738687721599e-05,-6.6464155738541e-05,4.77131107650518e-05,3.93552096645631e-05,-1.47036659270973e-05,2.66882847503143e-05,4.14135617527981e-06,-1.26270862446187e-06,7.58158848716666e-06,-3.16272501412029e-05,3.3562777805256e-05,6.49855987770003e-06,3.1610758283605e-05,4.25691263411301e-05,-1.69069652230491e-05,1.53681253621424e-05,-0.000178856312892593,0.000277327287567226,-0.000234115566000773,0.000179814216706381,-0.000130779220839408,0.000147901341531035,-4.76335831963027e-05,-9.80114437937954e-05,8.21674609236917e-05,7.15262717043171e-05,-2.23503520184838e-05,9.42608835075743e-05,-8.01228990602362e-05,0.000148105545524626,-5.9541789855388e-05,9.23053440021942e-06,8.54457948203584e-05,-0.00011220161174762,1.27615889379195e-05,-1.56189465146742e-05,2.76483638826609e-05,-3.38024419608097e-05,-9.62936431792379e-06,-3.21028516384544e-05,0.0366967606511452
"kabwe","beta34",6.21348875474983e-05,5.93509950136294e-06,-4.09932597285065e-05,1.60745039782906e-05,3.31912710134158e-05,-1.29104314682054e-05,-4.0845592471806e-05,-5.59292090797575e-06,3.08787487474032e-05,-3.41955390932386e-05,-1.0150435111001e-05,4.52381210505739e-05,0.000121726173170328,-2.46603300686928e-05,2.8447105436468e-05,-3.91898770777534e-05,-1.49227920463092e-05,3.04724467008349e-05,-3.3627583169501e-05,5.56453331034469e-05,-3.21618631770831e-05,-1.40783396906871e-05,-2.81457422446898e-05,-6.92382945036674e-05,2.79498431204275e-06,5.6519362839336e-05,7.5120931620231e-05,-0.000234115566000773,0.000341112659332002,-0.000295814325710348,0.000211054280735488,-0.000186510551744923,5.37144338068455e-05,0.000162548912756457,-6.42317206345732e-05,-0.000132589465250686,0.000153404340413906,-0.000145921337549872,4.61800117352697e-05,-0.000189959275413003,9.36058526143052e-05,4.16158265137448e-05,-3.73294607882045e-05,6.996929533244e-05,6.99736298230626e-06,6.6496407134461e-05,-9.49352221294106e-05,6.73084049973916e-05,1.01792039218076e-05,-2.94585920278898e-05,-0.00117433257069441
"kabwe","beta35",-6.9421944527882e-05,1.7715283667802e-06,4.56365897694374e-05,-1.46704350612691e-05,-5.51814655333333e-05,4.86742143724964e-05,2.51147152669895e-05,3.15954130992913e-06,-2.39866892667809e-05,2.38208721484461e-05,1.11981865271533e-05,-4.13736705259514e-05,-0.00010619676599967,1.63761855892965e-05,-1.45212203220805e-05,2.63919737539429e-05,1.89923988578512e-05,-3.02420867831128e-05,4.21443435694914e-05,-5.52760922572263e-05,3.65617129372882e-05,1.66252938942957e-05,2.78017869371041e-05,4.53681306312879e-05,1.01352747457797e-05,-6.24788996932992e-05,-5.57102494785041e-05,0.000179814216706381,-0.000295814325710348,0.000303805380224862,-0.000201675443041025,0.000171770733798735,-3.23194602015137e-05,-0.000141475443851777,6.0938317830814e-05,0.000147285144802721,-0.000163863281152902,0.00013209471392894,-2.17585211148924e-06,0.000196739493490743,-7.38810881358607e-05,-4.98915797349387e-05,5.54397842264708e-05,-2.75280097441389e-05,5.09425408998911e-06,-6.72366848265613e-05,0.000107148824234241,-9.87085404065491e-05,2.02060218982214e-06,-9.0974003042359e-06,0.00183690300773688
"kabwe","beta36",3.66901369942096e-05,1.99346109008421e-05,-1.90728313499917e-05,2.21711275431517e-05,9.22278064617673e-06,5.82884601068278e-06,-2.45947146324247e-05,-3.30827032173258e-05,6.36114308916385e-05,-7.27694312751837e-05,8.89371003969591e-06,3.74135713073683e-05,5.30583457892604e-05,-1.70324909764262e-05,3.98857127761674e-05,-4.45816264948243e-05,-1.03742116756176e-05,1.42981820033779e-05,-3.27265487353311e-06,2.29776200547508e-05,2.40553625183637e-05,-2.48042878386238e-05,-4.41297192987137e-05,-5.82085663916781e-05,2.4991594623113e-05,8.18488129488255e-05,2.54564300553105e-05,-0.000130779220839408,0.000211054280735488,-0.000201675443041025,0.000259273603387531,-0.000213182124306291,5.02538906227867e-05,0.000174148661473045,-3.40988413198855e-05,-9.18370537509735e-07,0.000125859879312677,-0.000152585847182857,9.04527716447402e-05,-6.46008579475289e-05,9.18742153811968e-05,4.14953610206293e-05,7.41533195025183e-05,7.45484071752508e-06,1.07316098682244e-05,5.41353044131361e-05,-8.62073675807154e-05,2.13694979260947e-05,1.65555633954653e-05,-0.000162903633586961,-0.00519605697937445
"kabwe","beta37",-5.46017108494949e-05,-1.4530439101658e-05,3.93785241864366e-05,-3.57922558746505e-05,-1.79319151142385e-05,7.9681172082159e-06,2.51586278567535e-05,4.37672766334946e-05,-7.35727545141496e-05,7.93540086307975e-05,7.47988223946204e-06,-6.70411299290516e-05,-7.34894064715159e-05,5.37391293584288e-05,-6.63741752336654e-05,5.59709277965464e-05,1.06147603941917e-05,-1.35529004014656e-05,3.22664383573768e-06,4.37286333805372e-06,-3.4298171674531e-05,1.58545471607777e-05,5.86621870020122e-05,7.8789501203939e-05,-2.41473537320207e-05,-6.28345189955869e-05,-3.17511994345536e-05,0.000147901341531035,-0.000186510551744923,0.000171770733798735,-0.000213182124306291,0.000291338710249231,-0.000139658104826796,-0.00010846436873071,-2.86162485086956e-07,5.14448536786344e-05,-0.000103991882046742,0.000248748078658025,-0.000151208387838589,0.000112721542269538,-9.69475837454063e-05,4.00268464042229e-05,-3.99090798224674e-06,-1.0977765495013e-05,2.18138865673503e-05,-4.59599124712734e-05,6.66532775186094e-05,-2.23995974163494e-05,-2.3372379565977e-05,-3.48066379199839e-06,0.00392171469934599
"kabwe","beta38",2.16210262786001e-05,4.87923478266305e-05,-2.21886179242079e-05,3.60322091894596e-05,-1.72174476079734e-05,5.67147825415307e-06,-1.35172284861854e-05,-1.63781062326178e-05,3.72412118466741e-05,-3.84000778267378e-05,-5.27181386562449e-06,2.41764761686409e-05,0.000148578546508589,-6.17883047206659e-05,9.03285407463146e-05,-8.66595947337456e-05,2.77871993078463e-05,1.09220549526316e-05,-1.40647087423078e-05,-3.3769113508775e-05,2.88946230869173e-05,-4.08660751303893e-05,8.98214589658981e-05,7.71973807142541e-06,5.93764465319801e-06,-7.41852891364546e-05,1.46915781972766e-05,-4.76335831963027e-05,5.37144338068455e-05,-3.23194602015137e-05,5.02538906227867e-05,-0.000139658104826796,0.000282797920955358,-0.000145786015546989,-0.000134282845182293,-3.29489458610922e-05,-1.07067434060446e-05,-4.86849855544518e-05,0.000132007338920407,-4.47965423866013e-05,8.42370691114644e-05,-9.22086136390547e-05,0.000113492326148417,5.421069526764e-08,1.62580843977351e-05,1.38092866822405e-05,-2.90264652864738e-05,9.50896451384444e-06,1.89506357292835e-05,2.56850858091732e-05,0.0202912996797929
"kabwe","beta39",1.41242377324929e-05,1.37435751586478e-05,-2.00872294100059e-05,-3.25511333512208e-05,9.45623110064423e-05,-3.23181065639849e-05,-5.00891569195793e-05,-5.70079854996375e-05,9.99057311992896e-05,-3.45825779663592e-05,-5.74172981421589e-06,9.68749247845561e-06,-0.000139713013302033,1.58585152726907e-05,-1.5777388088137e-05,5.09095410501744e-06,-3.95010515363399e-05,4.48884165766368e-05,-1.86348374816106e-05,2.08247959764367e-05,-4.92198919292587e-06,5.19983123298752e-05,-6.47680111158366e-05,-5.83508705042059e-05,-4.90793102794688e-06,0.000107602960549247,2.63957884284811e-05,-9.80114437937954e-05,0.000162548912756457,-0.000141475443851777,0.000174148661473045,-0.00010846436873071,-0.000145786015546989,0.000699278573806575,0.000106919725880776,-0.000371435433452951,0.000134807996652954,-0.000167238749226316,0.000291810814821413,-0.000182658467094409,0.000147880134470601,2.17041649462334e-05,0.000111168912567176,-7.98070760364455e-05,-3.98401986355661e-05,3.00319136393794e-05,-9.79973932513115e-05,8.11533762377003e-05,5.91288734114361e-08,-0.000222767979038069,-0.00899179299228771
