"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta31",-7.10020257121846e-05,2.39642665336065e-06,1.27851778109227e-06,-1.37009279000084e-06,1.8881448996062e-05,-2.76632990013434e-05,9.2088568184935e-06,1.09652464493434e-05,-2.00519122605853e-05,4.88413035760895e-05,-5.07481657762572e-05,4.11994357980765e-05,6.79863044641944e-06,-5.80272875528977e-06,-1.0027355333819e-05,1.10005247656293e-05,4.14089288485813e-06,-1.13105932192029e-05,4.11035035918888e-05,-3.31027946291189e-05,4.62003923943605e-05,-1.4872945015003e-05,6.68601284725599e-05,1.2293365680139e-06,-0.000330203978311049,0.000575416070380404,-0.000306944425536886,0.000134147857231489,-7.84819685984275e-06,-5.09490217217824e-06,0.000106397402268467,4.68742570125642e-05,5.3077963322275e-05,-2.00520316299808e-05,3.01580625387451e-05,-8.76993765452186e-06,1.35774745326935e-05,-1.94369373993389e-05,-3.20251292951428e-06,-1.96996296419776e-05,0.00605955223653778
"kabwe","beta32",-4.76367451923404e-06,7.28412392546716e-06,7.51754226101524e-06,-1.75114700288932e-05,1.02830546872955e-05,-3.21760200804879e-06,1.31557624217574e-05,-1.01013308899263e-05,1.08297778603702e-05,-1.54322960292538e-05,3.21220940758426e-05,-3.44127247127115e-05,2.19351821629813e-07,2.0214048257261e-05,-7.7405582093349e-06,2.53254354194999e-06,-4.61915993273343e-06,2.96433352759342e-05,-2.05915708222454e-05,2.56103358870794e-05,2.069081867365e-05,1.94524605711273e-05,-4.90594114121562e-05,-1.39090211824132e-05,0.000124817328261976,-0.000306944425536886,0.000448741123598765,-0.000317817457067724,0.000146646956018427,-2.61928838513644e-05,4.0764808768634e-05,1.68327819253293e-05,-1.64909052486565e-05,1.27840347486074e-05,-1.09662797748711e-05,1.10421864809753e-05,-2.20682343565451e-06,3.06438703337039e-06,-6.53166420811348e-06,-2.17384694512903e-05,0.00583266679543143
"kabwe","beta33",1.22151296320808e-05,-1.76006314057243e-05,-1.75062545233296e-05,2.4045355832815e-05,-3.45704916776912e-05,3.79650286315505e-05,-3.09112214715446e-05,1.98852048076441e-05,5.79602081088888e-07,2.19657518325701e-06,-2.66244074135615e-05,2.5801741802933e-05,-4.86798896833131e-06,-1.69116736430705e-05,2.85051119817291e-05,-7.26648883576401e-06,-1.01613659760343e-05,4.01923433455484e-05,-1.52701822258485e-05,1.24806374052233e-05,-1.07193090357856e-05,2.33643915031759e-05,7.41868706792493e-05,3.45214130900047e-06,-5.25646379623152e-05,0.000134147857231489,-0.000317817457067724,0.000605552712572313,-0.000499711211126152,0.000247052093935781,-2.46340920187363e-05,1.39807008549424e-05,-6.61822660937411e-05,1.19919150941921e-05,1.04249113302098e-05,-3.47538326463947e-05,3.32643304932038e-05,-3.09511779072123e-05,2.41982691436905e-05,-7.80513849910221e-06,-0.0204779367063868
"kabwe","beta34",-7.89885646006615e-05,2.34484237593467e-05,1.35644100059005e-05,-7.26707102993115e-06,3.88383151784645e-05,-4.25973384106239e-05,3.65140669293321e-05,-1.40803253523692e-05,-6.62853894887223e-06,3.75138991421167e-05,-2.59641791603056e-05,3.12141615196741e-05,1.31614060168149e-05,1.17279594484404e-05,-3.1817630192093e-05,1.8383788060744e-05,2.4545194477632e-05,3.70480270834299e-06,-8.67572747755771e-06,6.06973256887107e-05,5.00241393908601e-06,3.18007903027113e-05,-3.29655250411699e-05,-1.18588882999508e-05,4.02745080878579e-05,-7.84819685984275e-06,0.000146646956018427,-0.000499711211126152,0.000960476945447337,-0.000711122651264704,0.000547678261031992,-4.41424718972182e-05,7.70200963664311e-05,2.41945196698007e-06,-1.61535024754245e-05,2.44492048040688e-05,-1.63978335828768e-05,1.49449705027997e-05,-1.9267428908525e-05,-8.66761900193288e-05,0.0268194272449071
"kabwe","beta35",4.59909941938754e-05,-4.85472196251978e-06,1.58794958486036e-05,-5.28450263481045e-06,-2.52550981321224e-05,3.49766339757858e-05,-2.77850614054049e-05,6.46495810466965e-06,2.50125634476715e-05,-2.98765676730538e-05,1.34566963398012e-05,-3.29026904000048e-05,-1.10423584580537e-05,1.55034529415321e-05,5.56037011665667e-06,2.69396409695243e-06,-1.01730453300107e-05,2.10386607219405e-06,2.11137437402915e-05,-4.017399085927e-05,3.18817299225117e-05,-1.03765583690436e-05,8.74510680339257e-06,-6.89579499158179e-06,3.70175058932099e-05,-5.09490217217824e-06,-2.61928838513644e-05,0.000247052093935781,-0.000711122651264704,0.0011476807499252,-0.00111938803800325,0.000375110717301017,5.20404847316742e-05,1.95361217751459e-05,-7.44548045267545e-06,4.11687938463012e-07,1.00017759669799e-05,-7.95698004252967e-06,-7.16419968378457e-06,9.52319225456156e-05,-0.00944385755862644
"kabwe","beta36",0.000114735965737358,7.53313797630237e-06,-2.06884385315199e-05,-1.66833625198427e-05,5.93691970962983e-05,-6.83582152118809e-05,4.82759227409691e-05,-2.25029542882959e-05,1.81279050207028e-06,-6.93003894904613e-06,1.52522264358853e-06,3.97478719225027e-05,-8.12846277281517e-06,-2.38598987164328e-05,-1.8119144291592e-05,-2.56456216477195e-07,1.42964748683751e-06,0.000108967925402815,-4.73153624158795e-05,4.71901196064957e-05,8.36356352809703e-06,0.000118404015422551,8.12758007661281e-06,6.1370271321887e-05,4.19099920071175e-05,0.000106397402268467,4.0764808768634e-05,-2.46340920187363e-05,0.000547678261031992,-0.00111938803800325,0.00305096371998311,-0.00125241872161675,-0.000251667518384885,-8.27632691546058e-05,8.6840927783203e-05,-4.55872039575485e-05,1.89989704193354e-05,2.62258688128031e-08,-1.23046571433933e-05,-7.65069340832018e-05,0.0173500009103727
"kabwe","beta37",-0.000472187972035761,-2.33359850886489e-05,1.02447132627131e-05,1.74131434836691e-05,-4.77767685493238e-05,8.53568459369196e-05,-6.86333044871864e-05,6.25542833364764e-05,-8.91964453611561e-05,0.000120055830792471,-2.35132688007563e-05,1.7427658790502e-05,-6.67919772820843e-06,3.81005136432899e-05,-7.78863325998185e-06,2.4725643289997e-05,-6.59516181148013e-05,8.25681693177733e-05,-2.57987074276408e-05,3.22287638874323e-05,0.000115311965517986,-6.3323346944759e-05,-4.5951058072016e-05,-2.88820753159271e-05,-2.28078640111187e-05,4.68742570125642e-05,1.68327819253293e-05,1.39807008549424e-05,-4.41424718972182e-05,0.000375110717301017,-0.00125241872161675,0.00277662767403791,0.000138940943057811,4.66634264213977e-05,-4.24033381265596e-06,1.59415809171304e-05,-3.10395551934306e-05,3.81585216261466e-05,-5.27217450341606e-06,-8.57926792801996e-05,-0.0404060019550036
"kabwe","beta38",-7.06408683758111e-06,-7.31572485188099e-06,5.00360922979149e-05,-1.24483113237084e-05,-4.19028147928409e-07,-2.86799636766318e-05,4.9206321164231e-05,-4.55086464876876e-05,4.88791366061355e-05,-4.1144094200148e-05,7.27460697166174e-06,5.83702764659229e-06,2.38297191499772e-05,-6.03070088410312e-06,-2.88932210836821e-05,6.8969503453812e-05,-6.07968876968075e-05,1.50971070126965e-05,-2.1529344249776e-06,-1.75414827892567e-05,6.08317894743455e-05,-6.81153079706004e-05,-7.6723416031261e-07,-5.58339474668145e-05,-1.76567687596649e-05,5.3077963322275e-05,-1.64909052486565e-05,-6.61822660937411e-05,7.70200963664311e-05,5.20404847316742e-05,-0.000251667518384885,0.000138940943057811,0.00076758208883553,3.43633345616662e-05,-2.76307391004675e-05,3.2458218431132e-05,-5.24815361326002e-05,7.0587772777952e-05,-4.74930244856739e-05,3.13220891340541e-05,-0.00902809211493089
"kabwe","beta4",-1.25303612438381e-05,-3.06980186056019e-06,-8.33857980487692e-06,2.85476485451754e-06,-1.99525095102485e-06,-2.81679942306169e-06,1.0908045666556e-05,-4.05585636529528e-07,5.85978121779213e-07,3.01318118895189e-06,-1.48990868690021e-05,1.70618226669813e-05,1.2505406653394e-05,-4.50243640661457e-06,-4.57346753739252e-06,-3.18012880419079e-06,1.92076296848259e-05,-5.76683306907722e-06,-7.12103568428857e-06,1.47650035557686e-05,-1.23632445156637e-05,1.35362106954095e-05,2.40441759035847e-06,-7.90361319836984e-05,9.05688282693528e-06,-2.00520316299808e-05,1.27840347486074e-05,1.19919150941921e-05,2.41945196698007e-06,1.95361217751459e-05,-8.27632691546058e-05,4.66634264213977e-05,3.43633345616662e-05,0.000132260257228356,-8.1970285712528e-05,1.72372266036179e-05,2.47643988938783e-06,-5.7926889758042e-06,1.24054190201332e-05,1.86974712203069e-07,-0.00459611497026096
"kabwe","beta5",-1.23279175381117e-05,2.53760909843094e-06,1.20606146238489e-05,-7.08506100489576e-06,4.76934578903648e-06,-9.20585615311005e-06,5.90380003950775e-06,-3.36626663680651e-06,-4.42975099259994e-06,8.43808586683895e-06,5.93203218199758e-06,-5.32426982647489e-06,-6.66360658999696e-06,-3.89267321212155e-06,1.0954144740147e-05,5.09818591061425e-06,-2.14959511256082e-05,1.15324292822094e-05,1.28747043439229e-05,-3.72904191825856e-05,4.00921252248329e-05,-1.19277110245041e-05,1.3740826361744e-05,2.17580597041741e-05,-2.22425157928704e-05,3.01580625387451e-05,-1.09662797748711e-05,1.04249113302098e-05,-1.61535024754245e-05,-7.44548045267545e-06,8.6840927783203e-05,-4.24033381265596e-06,-2.76307391004675e-05,-8.1970285712528e-05,0.000133732556493082,-9.52756043291531e-05,2.80710149408226e-05,-6.85843515643566e-06,-1.78620761722757e-06,1.18645498089362e-05,0.00167656431857763
"kabwe","beta6",2.74329005196503e-05,5.87988282422491e-07,-5.47391333492766e-06,3.75483607167062e-06,-5.60300121672029e-06,1.47035829136748e-05,-1.88990781733374e-05,1.01737896239201e-05,-1.68420900817449e-06,-2.5250101432783e-06,-1.42282199399802e-06,1.71281178278239e-06,2.39729644888032e-06,2.53800407940275e-06,-1.0032551788849e-05,-5.1016199600855e-06,8.55222402075652e-06,-3.05491803190223e-06,-1.07617853728121e-05,2.73052904029857e-05,-2.88539014098161e-05,1.13514189002675e-05,-2.00565172874864e-05,-7.54510767742242e-07,1.5870819417104e-05,-8.76993765452186e-06,1.10421864809753e-05,-3.47538326463947e-05,2.44492048040688e-05,4.11687938463012e-07,-4.55872039575485e-05,1.59415809171304e-05,3.2458218431132e-05,1.72372266036179e-05,-9.52756043291531e-05,0.000161099598038625,-0.000100813135455539,2.63704592547707e-05,-1.01868183618824e-05,-2.18790461600691e-05,0.0019411577495922
"kabwe","beta7",-3.30406768277478e-06,-6.00420983738941e-07,-1.51519070472146e-05,4.31071947272096e-06,-1.81733897081918e-06,-2.55465187047548e-06,1.12479646615906e-05,-3.15264902509532e-06,-7.57617906553542e-06,1.51516974677531e-05,-1.20012514122027e-05,2.14482000494759e-06,-7.19713736938524e-06,7.44972068758599e-06,-3.14308971481507e-07,-6.16378319503595e-06,1.0922991156689e-05,-4.31509396119064e-06,4.57763952233855e-06,2.88597585032547e-06,6.758611102965e-06,-4.6144717333739e-06,3.0433980639198e-05,1.69822100159704e-06,-3.49264512020985e-05,1.35774745326935e-05,-2.20682343565451e-06,3.32643304932038e-05,-1.63978335828768e-05,1.00017759669799e-05,1.89989704193354e-05,-3.10395551934306e-05,-5.24815361326002e-05,2.47643988938783e-06,2.80710149408226e-05,-0.000100813135455539,0.00015201479686658,-0.000118352511733967,4.76510677170385e-05,-5.38506844651453e-06,-0.0017986624612515
"kabwe","beta8",-3.00368012401637e-05,-7.67124384081659e-06,4.48096723145329e-05,-1.94215037508311e-05,1.83528618383718e-05,-7.58237102220156e-06,-3.84127116615724e-06,-1.61241575720452e-06,2.23362836278464e-05,-3.31015550714081e-05,2.81086137203826e-05,-1.1350664826055e-05,9.50589889951138e-06,-1.14897398483499e-05,7.32638978076723e-06,1.89844539547603e-05,-7.74977264135752e-06,-1.18004330434852e-05,5.4066216966192e-06,-1.59499940980516e-05,1.09391872870226e-05,-5.37524738265069e-06,-3.65355476905771e-05,6.19310595186715e-07,4.70476273140677e-05,-1.94369373993389e-05,3.06438703337039e-06,-3.09511779072123e-05,1.49449705027997e-05,-7.95698004252967e-06,2.62258688128031e-08,3.81585216261466e-05,7.0587772777952e-05,-5.7926889758042e-06,-6.85843515643566e-06,2.63704592547707e-05,-0.000118352511733967,0.000198877100947569,-0.000119000714994502,1.45641018816329e-05,-0.00845069406253033
"kabwe","beta9",1.47329194313498e-05,1.07280067784501e-05,-0.000101434474058573,3.90107607548825e-05,-2.4213428925688e-05,1.09268236134723e-05,-1.23435482377238e-07,1.00476209232132e-06,-9.99684801092982e-06,1.01998315733484e-05,-1.07675735037336e-05,1.21589677416758e-05,-6.9796825263963e-06,2.59431178597272e-06,-1.73960863643395e-06,-5.95071926553793e-06,-1.28699913927617e-05,2.50461366999379e-05,-9.13069329821742e-06,1.56789820405317e-05,-1.5320517063189e-05,-4.17240828623554e-06,7.43611702635182e-06,-4.37138253143184e-06,-7.87856181071963e-07,-3.20251292951428e-06,-6.53166420811348e-06,2.41982691436905e-05,-1.9267428908525e-05,-7.16419968378457e-06,-1.23046571433933e-05,-5.27217450341606e-06,-4.74930244856739e-05,1.24054190201332e-05,-1.78620761722757e-06,-1.01868183618824e-05,4.76510677170385e-05,-0.000119000714994502,0.000145100751279044,-5.38496837817637e-06,0.0105187622473837
"kabwe","p_G_D",0.000146735198630747,6.11220948172583e-07,8.78860403462171e-06,-2.55045152068834e-05,2.48050237327125e-05,-3.66625789832837e-05,8.78682440792424e-06,8.49272260487081e-06,-1.97841734696743e-05,-1.0112021184339e-05,6.75987324586043e-06,-9.40041447906358e-06,5.78414240071053e-07,-9.11360438011024e-06,-4.20790318881102e-06,-1.41797831199889e-05,-1.75418650534948e-05,1.19290658713248e-05,-2.18177528840109e-06,-3.40216830929744e-05,-1.63718877651753e-05,-2.412411096252e-05,-2.61930867739328e-06,-7.8735978932357e-06,1.78021721509143e-05,-1.96996296419776e-05,-2.17384694512903e-05,-7.80513849910221e-06,-8.66761900193288e-05,9.52319225456156e-05,-7.65069340832018e-05,-8.57926792801996e-05,3.13220891340541e-05,1.86974712203069e-07,1.18645498089362e-05,-2.18790461600691e-05,-5.38506844651453e-06,1.45641018816329e-05,-5.38496837817637e-06,0.000474160378589218,0.00325530879760705
"kabwe","start_date",0.0535919319738747,0.0390455187275218,-0.0150265327944352,0.00749708728727032,-0.00555631091367336,-0.00418048852374022,0.00489878159938123,-0.00296387564666311,-0.00192164507351065,-0.00184852282555196,-0.0018552013442131,-0.00369934062702112,0.0053202352694161,0.00234397387826041,-0.00805324817818576,0.00458305386418129,-0.0130363269544209,0.0202426658660947,-0.0184629174906035,0.0178078990573818,-0.0186224932047493,0.0270437399033056,-0.0121755639894122,-0.00499869019257363,-0.00281940961566837,0.00605955223653778,0.00583266679543143,-0.0204779367063868,0.0268194272449071,-0.00944385755862644,0.0173500009103727,-0.0404060019550036,-0.00902809211493089,-0.00459611497026096,0.00167656431857763,0.0019411577495922,-0.0017986624612515,-0.00845069406253033,0.0105187622473837,0.00325530879760705,45.0298895059317
