"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",-7.10144888959693e-06,3.41893047926233e-06,9.64499799589513e-06,-7.63772948344896e-06,4.25212661141368e-06,7.35253358105479e-06,-3.90767444579118e-06,3.43811750495276e-06,7.99381086995921e-06,-0.000119940615906265,0.000187128605731833,-9.74165781200318e-05,-3.76167942042371e-05,2.07029540487479e-05,1.33580646942096e-06,9.71916716198247e-06,-1.04880158057177e-05,-2.61814845409929e-06,7.59732928628045e-06,-5.6194234556725e-06,1.92576409915584e-05,3.2611340972207e-05,-6.88726770772711e-05,-8.77952424037272e-06,1.25827317250518e-06,6.31349395365117e-06,1.74482804214182e-05,-3.44304108789025e-06,-1.3219582816798e-05,3.63049447377091e-05,-1.26365928670747e-05,-3.00345957070056e-05,2.21714184922567e-05,6.39978006407655e-06,2.55531935891574e-06,6.44185085522322e-06,-1.23679332230285e-06,-1.19608079501578e-05,-2.77516528215147e-08,3.35736523662408e-05,-0.00933791659014965
"kabwe","beta19",-3.17965796037068e-05,-1.72443443490226e-06,6.80736847918492e-06,-6.51333678417546e-07,1.33023296900329e-06,-8.67285714248207e-06,4.21907637859192e-06,1.17174141135886e-05,2.65808261466675e-06,1.36870022415014e-05,-9.74165781200318e-05,0.000143319332558126,1.65025170743131e-05,-8.84646575361685e-05,2.28334552465676e-05,4.02579864803727e-06,9.14140202698077e-06,-5.71810276277833e-06,5.89933976500508e-06,6.34417132102664e-06,-7.55926279768327e-06,-4.37570792300457e-05,7.71263110208703e-05,-9.8794171518063e-06,2.01160907709777e-05,-1.51702010515301e-05,-5.26835142850362e-06,8.01685803605289e-06,2.12406697749395e-05,-6.22147721431102e-06,-1.99320272092271e-05,2.57893155179443e-05,-1.02355039762583e-05,1.46810120346299e-05,-8.88144560192289e-06,2.1212949561967e-06,-7.4306200735669e-06,2.29722432945375e-05,-1.28466450635981e-05,-1.00411530205013e-05,0.00190299616796732
"kabwe","beta2",-4.08621168075808e-05,3.3902655008176e-05,2.44773145096061e-05,-1.67931398810258e-06,1.83693559445621e-05,-3.60416112904219e-05,1.64931390821113e-05,-1.44659901514384e-05,1.44816741008875e-05,8.8561917814472e-06,-3.76167942042371e-05,1.65025170743131e-05,0.000412866775987967,-4.27873788430888e-06,2.18289199264053e-05,-3.74076276902676e-05,4.57598340258216e-05,-4.2457162781016e-05,7.88541235897979e-07,6.77280761221002e-05,-5.44105541296556e-05,1.79753653840044e-05,-3.17668677935195e-05,-5.40601217060966e-05,-3.36758658424218e-05,7.96017758469537e-05,2.12127728092546e-07,-1.29927049275851e-05,5.09910094942765e-05,-2.03088807137872e-05,-2.49538961051087e-05,-7.71602195626605e-05,3.00304599209142e-05,-9.80496322524438e-06,1.00977039761208e-05,1.6358330952027e-05,2.01889918795876e-05,-2.05928160484273e-05,-5.02478712888271e-05,-0.000210910226374139,0.111176859945058
"kabwe","beta20",-1.06247267649174e-05,6.66584378848478e-06,-7.87540334038102e-06,2.84520231715269e-06,4.92353407402519e-06,-8.97402846282643e-07,4.2632210111144e-06,-1.21855371174809e-05,6.84156013720626e-06,6.69090708105997e-06,2.07029540487479e-05,-8.84646575361685e-05,-4.27873788430888e-06,0.000134270288011878,-9.95864351022994e-05,2.98093982405302e-05,-1.3489255280459e-05,1.20526224326519e-05,-8.51894488947205e-07,-1.09998714527415e-06,1.67208528317805e-05,1.30577439396682e-05,-3.66810812663541e-05,1.96990463463822e-05,-2.86388940985398e-05,3.08902994838506e-05,-2.86003112371716e-06,7.91671196576068e-06,-8.62224946640104e-06,-1.28743637021383e-05,5.08059984181262e-05,-1.30647261912772e-05,-4.60169475489431e-06,-1.98305084264621e-05,5.28658465661511e-06,-3.8614634235062e-06,8.06236679802388e-06,-1.40926117173642e-05,1.24613369319311e-05,-2.18585371333396e-05,0.00159056327650118
"kabwe","beta21",-1.6453587668729e-05,-2.11157280443124e-05,1.9686289903766e-06,6.92075035153327e-06,-1.27428080015357e-06,-2.09321573098185e-06,-1.27978451337834e-06,1.45529029602623e-05,-1.01015309659293e-05,-2.87993237572491e-07,1.33580646942096e-06,2.28334552465676e-05,2.18289199264053e-05,-9.95864351022994e-05,0.000185387463391028,-0.000126042461563608,6.16393965758346e-05,-1.96026092982508e-05,6.57581162822993e-06,1.75320094695181e-05,-3.12653879071522e-05,1.71475816749226e-05,1.12718207194663e-05,-1.26121867737342e-05,6.85929720533185e-05,-3.9517977340442e-05,2.70459462142786e-05,-1.66254162954083e-05,2.57313036740318e-05,2.07784345365531e-05,-4.43526032017605e-05,-2.23141996299552e-05,-9.5255875580443e-06,1.12503412534506e-05,8.06753543173066e-06,-3.31001667875614e-07,6.06438701402661e-06,6.5206095522485e-06,-2.72600182828854e-05,-5.38568866861538e-05,-0.000599921214175159
"kabwe","beta22",-4.62477952958458e-05,1.17021512083526e-05,-5.28479759516863e-06,6.00943656374146e-06,-1.97784473647753e-06,6.47553985063338e-07,4.65444565927591e-07,-6.25268047189032e-06,1.02278858228662e-05,-3.60674984781218e-06,9.71916716198247e-06,4.02579864803727e-06,-3.74076276902676e-05,2.98093982405302e-05,-0.000126042461563608,0.000191861295786929,-0.000145627315080349,4.50701760022028e-05,1.66778640936729e-06,-1.51204252505225e-05,2.05250533715272e-05,-1.53509429675743e-05,3.72422360377332e-05,-1.41256865256695e-05,-5.46638947594751e-05,1.48695780952439e-05,-1.58521617672726e-05,2.01139325428962e-05,4.14331103046647e-06,-2.5971869032782e-05,3.35804995473025e-05,6.17238655433876e-05,1.97045217616715e-05,1.35068803099787e-05,-4.56631326053962e-06,2.4084217485226e-06,-1.6264841617874e-05,1.11229562823605e-05,1.63933460490067e-05,6.32455819091972e-06,-0.00901216346578387
"kabwe","beta23",4.11204961817236e-06,-2.12035370295603e-06,1.26017878716839e-05,-9.13939462064029e-06,1.74299036169562e-05,-1.71760437475346e-05,4.28214981327509e-06,7.14590388518357e-06,-3.59775126175077e-06,4.08612683092886e-06,-1.04880158057177e-05,9.14140202698077e-06,4.57598340258216e-05,-1.3489255280459e-05,6.16393965758346e-05,-0.000145627315080349,0.000248915946933334,-0.000199130606223657,6.43324375951108e-05,1.37127412871157e-05,-4.64264907585472e-06,-9.91382948525762e-07,-2.13854069443959e-05,1.63880823836083e-06,6.24307346777326e-05,-2.88300372441576e-06,2.47253513785409e-05,-1.57249994841141e-05,1.32440986694166e-05,8.31105284403801e-06,6.23184147823207e-05,-7.21281708925935e-05,1.04288163385467e-05,7.74098279410543e-06,-2.17771737979483e-05,1.18100140540132e-05,2.06636970901529e-05,-1.92793418188539e-06,-2.96721751783432e-05,-8.40492692376388e-05,0.0123474654345333
"kabwe","beta24",4.24217947099052e-05,-3.29745152163485e-06,-1.1520964321621e-05,2.35377099157379e-07,-1.11660637141539e-05,2.16685189890044e-05,-7.91712681554955e-06,7.69670681911279e-06,-1.50342336890691e-05,1.98372337948596e-05,-2.61814845409929e-06,-5.71810276277833e-06,-4.2457162781016e-05,1.20526224326519e-05,-1.96026092982508e-05,4.50701760022028e-05,-0.000199130606223657,0.000301511542103103,-0.000141337692364148,2.70778709174841e-05,4.72313413770997e-06,2.69720887588758e-05,-9.21422866532807e-06,-3.17430321687521e-06,-2.85838594806552e-05,2.91954751328421e-05,-1.18369719147529e-05,2.18901626497106e-05,-2.0383960342469e-05,4.83265613021601e-05,-5.30007423921004e-05,3.49511155503111e-05,-2.30602671699847e-05,-2.07898822025619e-05,3.18749496972226e-05,-2.18104675740591e-05,-1.50738910268407e-05,-1.05675203831316e-05,3.93808016674183e-05,0.000131073542943616,-0.0183923025175604
"kabwe","beta25",-6.80308656522283e-05,-5.66943807780502e-06,1.01590661370736e-05,-4.91413790980251e-06,8.64533244223672e-06,-2.16377079230363e-06,-1.14737254316087e-07,-4.31618911964311e-06,2.15220913406298e-05,-2.38860608412746e-05,7.59732928628045e-06,5.89933976500508e-06,7.88541235897979e-07,-8.51894488947205e-07,6.57581162822993e-06,1.66778640936729e-06,6.43324375951108e-05,-0.000141337692364148,0.000139902916696911,-9.12105851791411e-05,3.68062084028145e-05,-2.75160436920449e-05,3.84734036442592e-05,-7.35084718527715e-06,3.81984669050729e-05,-2.31226277991674e-05,1.24575225479634e-05,6.1233135865249e-06,3.88877089216004e-05,-2.96978754529231e-05,7.19445412547391e-05,9.97851996535525e-06,2.36400312169254e-05,2.05037308158356e-05,-1.3082286785152e-05,1.1712061617992e-05,1.04319158445493e-05,1.66819912744204e-06,-1.70669894969246e-05,-0.00011127482833391,0.00142381470045466
"kabwe","beta26",-7.70494023059492e-05,1.57368974803572e-06,1.60957782490359e-06,1.853444510533e-05,-1.63960630747585e-06,-2.28680160005503e-05,8.64816024864846e-06,1.05913046603702e-05,-7.45947929203042e-06,7.65446475061736e-06,-5.6194234556725e-06,6.34417132102664e-06,6.77280761221002e-05,-1.09998714527415e-06,1.75320094695181e-05,-1.51204252505225e-05,1.37127412871157e-05,2.70778709174841e-05,-9.12105851791411e-05,0.000244747971267222,-0.000194040647390014,5.3481976024953e-05,-1.12755198269212e-05,-4.33082186539726e-07,-4.3616736374892e-06,6.45918901216802e-05,1.33773018206712e-05,-1.72203827133843e-05,1.9835708765009e-05,1.84562033859565e-05,3.42716280290656e-05,-3.22124130919252e-05,-2.29511158300797e-05,-8.63783644807955e-06,1.87112111411432e-05,-9.52847202400961e-06,1.32592259635306e-06,1.97084316118358e-05,-3.14373988156364e-05,-3.37099518570796e-05,0.0143562670382805
"kabwe","beta27",3.85040264833826e-05,2.5455735961364e-06,-1.05330535170368e-07,-2.47681457261333e-05,1.29321217832498e-05,1.19337293092906e-05,-4.28093532919886e-06,-1.21648514204696e-05,1.60751967813517e-05,-2.13052795810419e-05,1.92576409915584e-05,-7.55926279768327e-06,-5.44105541296556e-05,1.67208528317805e-05,-3.12653879071522e-05,2.05250533715272e-05,-4.64264907585472e-06,4.72313413770997e-06,3.68062084028145e-05,-0.000194040647390014,0.000408780749733331,-0.000240526972955525,-2.83579445380464e-05,1.24362699701938e-05,5.04456128762389e-05,-2.89084089449484e-05,8.84798880669574e-06,2.24964019379533e-05,3.90670994925771e-06,1.93739174199678e-05,5.26753329563995e-05,-6.40926113588319e-05,3.91083201196851e-05,-2.13634722289159e-05,-1.07988816764901e-05,2.60385538726232e-05,-1.68429983677519e-06,-3.82521055767892e-05,4.33289313096607e-05,-1.21611057979927e-05,-0.0126269947507108
"kabwe","beta28",5.66627237424549e-05,-2.45745242872319e-06,-1.33583320708836e-05,1.58213460880363e-05,1.71853048154086e-05,-1.82501375782425e-05,6.64456218257076e-07,-2.68796957506804e-05,1.08800868445641e-05,4.75131197044087e-06,3.2611340972207e-05,-4.37570792300457e-05,1.79753653840044e-05,1.30577439396682e-05,1.71475816749226e-05,-1.53509429675743e-05,-9.91382948525762e-07,2.69720887588758e-05,-2.75160436920449e-05,5.3481976024953e-05,-0.000240526972955525,0.000575105630741094,-0.000373938273187392,-5.52015596727128e-05,5.68414864358166e-05,-2.39253848135833e-05,4.61299266412814e-05,-2.23621655452046e-05,4.36178291636918e-05,-2.53529209511032e-06,0.000125449693924597,-9.5841186412194e-06,-9.17205202776288e-06,4.31481117685217e-05,-8.23698663238046e-06,-2.1546310990639e-05,4.00146486219406e-05,-7.95197506145629e-06,-1.86303014023903e-05,-5.46199176806503e-05,0.00160684694762874
"kabwe","beta29",-0.000156481715638505,3.39970127011858e-05,9.64092089037745e-06,2.13119550360034e-05,-2.3932956004565e-05,3.22546084839057e-06,5.0670206860733e-06,4.3787676147168e-05,-3.04496607241086e-05,3.49737476319558e-05,-6.88726770772711e-05,7.71263110208703e-05,-3.17668677935195e-05,-3.66810812663541e-05,1.12718207194663e-05,3.72422360377332e-05,-2.13854069443959e-05,-9.21422866532807e-06,3.84734036442592e-05,-1.12755198269212e-05,-2.83579445380464e-05,-0.000373938273187392,0.00082197781997537,7.29172368019332e-05,-0.000441512035865899,8.68325321704436e-05,-8.77231831184899e-05,5.95586230179792e-05,2.09734148321834e-06,-2.35132165565808e-05,-0.000168333901145597,0.000176191276193196,-3.86844896796278e-05,-3.21536200708244e-05,2.9493809924924e-05,-7.01257219518868e-06,-4.94165095604291e-05,4.49562906712022e-05,-1.18628741081308e-05,-8.27157515452246e-05,0.0130440124464351
"kabwe","beta3",2.77757599426637e-05,1.66179314076634e-05,-1.10147668640082e-05,-5.72530357240944e-06,4.9044814769017e-06,-1.40997674276685e-05,1.57128210247017e-06,7.31321282014664e-06,1.08206818960397e-05,-2.59450317855673e-05,-8.77952424037272e-06,-9.8794171518063e-06,-5.40601217060966e-05,1.96990463463822e-05,-1.26121867737342e-05,-1.41256865256695e-05,1.63880823836083e-06,-3.17430321687521e-06,-7.35084718527715e-06,-4.33082186539726e-07,1.24362699701938e-05,-5.52015596727128e-05,7.29172368019332e-05,0.000264543546977124,-4.21241855778388e-05,-2.56591662428901e-05,-1.02342532314709e-05,-8.31658455255036e-07,-4.60245146014082e-06,-2.4012949524279e-05,2.11490653424081e-05,-2.30808637583176e-05,-1.47974485022632e-05,-0.00014304535109861,2.66990804527591e-06,7.62877759888427e-06,-5.37771993600251e-06,-1.97201796113657e-05,4.40359362051438e-05,-1.63133005786443e-05,0.0242207074233377
"kabwe","beta30",2.23357344997382e-05,-7.28132550935987e-05,2.25292929541938e-05,-4.33056519993714e-05,3.9201589522005e-05,-1.26384165412857e-05,-5.63493242258238e-06,2.1075411413599e-05,-1.59481529583187e-05,8.28937363570921e-06,1.25827317250518e-06,2.01160907709777e-05,-3.36758658424218e-05,-2.86388940985398e-05,6.85929720533185e-05,-5.46638947594751e-05,6.24307346777326e-05,-2.85838594806552e-05,3.81984669050729e-05,-4.3616736374892e-06,5.04456128762389e-05,5.68414864358166e-05,-0.000441512035865899,-4.21241855778388e-05,0.000832215255741751,-0.00045625991583276,0.000144541195628185,6.58637264669744e-06,3.51559167861658e-05,4.45645065919746e-05,0.000214946647879657,-7.97056510003436e-05,1.62257843957694e-05,5.14123100423953e-05,-3.40337092222692e-05,7.48280640558249e-06,4.79286693701693e-05,-2.34090157075228e-05,-2.28464473978145e-05,-3.85051842386619e-05,-0.0397134346585282
"kabwe","beta31",-5.34217476992855e-05,8.9946781714034e-06,5.23201690334994e-06,3.94165999082621e-06,-5.68656368651291e-06,2.25506671656832e-06,9.35678155964539e-06,-1.99534795863609e-05,2.43617809049325e-05,-1.33134005878371e-05,6.31349395365117e-06,-1.51702010515301e-05,7.96017758469537e-05,3.08902994838506e-05,-3.9517977340442e-05,1.48695780952439e-05,-2.88300372441576e-06,2.91954751328421e-05,-2.31226277991674e-05,6.45918901216802e-05,-2.89084089449484e-05,-2.39253848135833e-05,8.68325321704436e-05,-2.56591662428901e-05,-0.00045625991583276,0.000783073806297948,-0.000346719534012426,9.16861055858783e-05,-4.73053139259453e-05,9.1563311412691e-05,-3.86016143277092e-06,-0.000108932188543695,7.68101385308922e-06,-5.40858255810439e-05,4.92214365025e-05,-1.29571443274527e-05,-3.22302640978177e-05,2.56181100346759e-05,7.37230063887746e-06,-2.08446142544919e-05,0.00934698256243278
