"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",2.66600438644277e-05,7.7614793229008e-06,3.15090253067977e-07,4.81433095524554e-06,-2.517106315632e-06,-5.76065412184532e-06,8.81115456008215e-06,-1.44873898845436e-05,3.7639751377975e-05,-0.000137141487090774,0.000174085445812721,-0.000103764721812379,-4.24805063483148e-06,3.10530256118817e-05,-1.5837455848161e-05,1.11734691677372e-05,-2.80440113702698e-05,3.92303299685473e-05,-1.65701984846276e-05,6.0780244480231e-06,-6.92970051305094e-06,8.13986482172457e-06,5.08741011925237e-06,1.97889364513198e-06,-1.49635168466244e-05,2.80900960813673e-05,-4.78099277409803e-06,-1.72500462516729e-05,1.09499714616809e-05,-6.12174758960453e-06,7.34683561821954e-05,-8.95891189929482e-05,1.53509724967001e-05,-9.26473842785052e-06,7.07793365160674e-06,-1.80110445585634e-07,-2.79649548841254e-06,-2.54390016616907e-06,1.76544772105997e-06,-1.64783901947862e-05,0.00859517901806148
"kabwe","beta19",-4.350556615043e-05,-9.07295390259984e-06,-3.96556296439823e-06,3.68940580898809e-06,-1.26557098138432e-05,1.83600385128324e-05,-9.96287291474599e-06,1.16004380559506e-05,-6.06801975007797e-06,3.30788214180015e-05,-0.000103764721812379,0.000159717352334957,4.53756382431859e-06,-0.000111509504766841,5.55654011522017e-05,-1.95125314184341e-05,3.27070192067427e-05,-3.41623043201515e-05,2.14198819223472e-05,-6.27466413662057e-06,6.44219013683632e-06,7.78879614799456e-06,-8.80809204107788e-06,-8.98276255534365e-06,1.38585307894017e-05,-9.12407619289637e-06,7.89653770676175e-06,1.70946293028709e-05,3.25159510083153e-06,1.11920011127153e-05,-7.65977888061314e-05,4.49159545790162e-05,9.38965554497834e-06,1.53767967852392e-05,-6.1154707708563e-06,2.98005772767036e-06,2.12925066480178e-06,-1.83491390966023e-06,3.92043838529871e-06,-1.84655843014021e-05,-0.0114937091857024
"kabwe","beta2",1.45609179374869e-05,-5.10126058244482e-06,-2.36108958623487e-06,-2.70434418352765e-07,3.65900836934046e-06,-3.70753373271451e-06,-2.20826124981192e-07,3.82680752900528e-06,-3.33226962531234e-06,2.48711574165346e-06,-4.24805063483148e-06,4.53756382431859e-06,3.14223369376036e-05,-3.4529780376234e-06,4.31693786747007e-06,-4.86602890298073e-06,7.69719380855323e-06,-3.97835782292034e-06,4.60768148628891e-07,-1.24785619501578e-06,6.3352025226868e-07,-6.43876489942945e-06,6.72398158493954e-06,-3.38816509962373e-05,2.48227587327036e-06,-6.60799703431652e-06,2.94192072793872e-06,1.79153154637228e-06,-5.04344298405414e-06,8.40482194695566e-06,-1.20689334920341e-05,-1.33375410477181e-05,4.1840887052055e-06,3.77030876202841e-06,-1.62946124642412e-06,-3.59600502784261e-07,3.31672209121501e-06,-4.04259207937445e-06,5.06623475264373e-06,-7.69461926589323e-07,-0.0018329440203923
"kabwe","beta20",3.07387126967772e-05,9.51002224690477e-06,5.02744589249343e-06,-6.79882256240569e-06,1.43092441401527e-05,-1.44205918783307e-05,7.05297278923231e-06,-1.80213482925861e-06,1.35608123916776e-06,-8.87136809457098e-07,3.10530256118817e-05,-0.000111509504766841,-3.4529780376234e-06,0.000148023620532111,-0.000116609963286898,4.86961637030521e-05,-3.45292596593775e-05,2.76453093260619e-05,-1.33546710722971e-05,3.72621871188552e-06,6.22638992272104e-06,-1.67923267102366e-05,-1.31877483991787e-06,1.12647808061677e-05,-1.793404856008e-07,8.73777858919584e-06,-1.17504360523576e-05,-1.36318664417276e-06,-9.57277176403421e-06,-7.89085447924716e-07,5.32250810052804e-05,-4.15622473935621e-05,-1.33188200162252e-05,-1.51109929617807e-05,5.76322112066861e-06,-6.29170465141932e-06,4.81065933259363e-06,1.86826112306641e-06,-4.50916303869551e-06,2.19263780152778e-05,0.0104593308005211
"kabwe","beta21",-8.18402764587232e-05,-1.17815659469967e-05,-1.09774648351813e-06,1.01046257295737e-05,-1.16768199904581e-05,7.86347260485351e-06,-2.02857262533575e-06,7.53818080454874e-06,-1.198055483539e-05,2.12090699141655e-05,-1.5837455848161e-05,5.55654011522017e-05,4.31693786747007e-06,-0.000116609963286898,0.000192323438165533,-0.000135774960190772,6.93536174884026e-05,-2.31330254528388e-05,2.10415707478675e-05,-7.25240325714994e-06,1.35989055338003e-06,2.79500880096153e-05,-7.56720387721031e-06,-7.06996734923507e-06,2.31397801406962e-05,-1.15688102456263e-05,2.00199160932482e-05,1.70256773793237e-05,-2.62323641015983e-06,9.96695672316754e-06,-4.52400102203844e-05,9.39205521562874e-05,5.02693877120414e-06,6.69965013080658e-06,3.10448888862583e-06,3.95479482566352e-06,-1.25521417092461e-05,1.23537647170599e-05,-2.27666710340913e-06,-3.87685939189883e-05,-0.013107668999864
"kabwe","beta22",1.0044430587337e-05,5.69113409551881e-06,-3.25510665233509e-06,5.36252987891172e-06,3.17996166163243e-06,-3.05380293038756e-06,5.34308061882995e-06,-4.99224753024536e-06,1.73751661159508e-05,-1.99243802510944e-05,1.11734691677372e-05,-1.95125314184341e-05,-4.86602890298073e-06,4.86961637030521e-05,-0.000135774960190772,0.000209212155759975,-0.0001572244169445,4.28634085618236e-05,-4.47856709608762e-06,1.21787798069175e-05,-9.75016850217587e-06,2.31035039124528e-05,-9.99949684195062e-06,-2.66087630813484e-07,1.25086489081201e-06,5.22512542854448e-06,-5.46359420100208e-06,-1.27872463667573e-09,2.33941830339805e-05,4.43557357459291e-06,0.000112359207505572,-4.35621596943952e-05,-2.50942720852851e-06,6.64499583414129e-06,-7.57463034936876e-06,-2.99711260538544e-06,1.5322171181238e-05,-1.26832394183185e-05,2.17386553499878e-06,-3.23589630508117e-05,0.00357429960704227
"kabwe","beta23",-1.36571014454329e-05,-1.26206839122691e-05,1.38311250199612e-05,-5.73673616652109e-06,7.94317052273799e-06,-4.45709641174589e-06,3.01118175711229e-06,8.78735287619396e-08,-2.64279600617176e-06,2.49456376874661e-05,-2.80440113702698e-05,3.27070192067427e-05,7.69719380855323e-06,-3.45292596593775e-05,6.93536174884026e-05,-0.0001572244169445,0.000292195080701711,-0.000247077786428987,7.0149404566852e-05,-1.12505993867049e-05,8.74181139799726e-06,-5.90389518860022e-06,1.83543167424198e-05,3.70281689113076e-06,-1.4274653023672e-06,-3.30813297552432e-05,1.86313206625071e-05,1.469538885448e-05,1.6428475291836e-06,-1.74594797811162e-06,-0.000113760120167577,-3.05458191300785e-06,-8.10953890191928e-06,-1.21605512570108e-05,6.47510098796453e-06,9.54694230235989e-09,-5.63456167339226e-06,1.1289743551215e-05,-1.31170730458655e-05,2.97311498259343e-05,-0.0130735686995919
"kabwe","beta24",2.52155859532083e-05,1.03436883939193e-05,-9.07323774631415e-06,-8.33385468470009e-06,8.93489081562845e-07,1.34185986910065e-06,-5.31428660330287e-07,1.80368217833425e-06,-8.21812114721288e-06,-1.6673643937042e-05,3.92303299685473e-05,-3.41623043201515e-05,-3.97835782292034e-06,2.76453093260619e-05,-2.31330254528388e-05,4.28634085618236e-05,-0.000247077786428987,0.000368037996441849,-0.000151135746410203,5.83793771025328e-05,4.86116147809244e-06,-2.41680288472127e-05,1.42254683593296e-05,-2.76191363319058e-06,1.98578634131433e-06,6.10850378477802e-05,-6.37269067929073e-06,-2.0333628081089e-05,2.57695147041229e-06,2.00671200528505e-06,0.000122397085171681,2.11800150544563e-05,3.32404744762431e-05,8.90934172228898e-06,-3.22272978472943e-06,-5.34263545996605e-07,1.56324891250134e-06,-4.34727562533872e-06,1.40024921326375e-05,-1.14312780981596e-05,0.0120445005631512
"kabwe","beta25",-6.33354072583748e-05,-8.56444415712075e-06,5.79685726515894e-07,1.69017459929985e-05,-9.82330963297083e-06,8.71452729216253e-06,-6.4951152504746e-06,7.38405177813508e-06,1.73952629056363e-06,1.17707133911272e-05,-1.65701984846276e-05,2.14198819223472e-05,4.60768148628891e-07,-1.33546710722971e-05,2.10415707478675e-05,-4.47856709608762e-06,7.0149404566852e-05,-0.000151135746410203,0.000135659759253081,-0.000115777280609496,3.6214464776827e-05,4.62851446400866e-05,-3.15616942591879e-05,3.15726529005998e-07,2.06747752793392e-05,-2.64506077456314e-05,1.58330456636432e-05,2.85472565759553e-05,-2.69923520005099e-06,2.59239943255764e-05,-3.51708106639407e-05,-8.92204735387894e-06,-9.05558711027018e-06,-6.98026988352316e-06,1.43823935467559e-05,-1.21681060677301e-05,5.07546009180956e-06,4.18377273796021e-06,-8.16283396870595e-06,-4.55472931697291e-05,-0.0118553099607404
"kabwe","beta26",1.00478167750714e-05,2.21657055559904e-06,1.57693169233514e-06,-6.35313246414151e-06,6.73596255559699e-06,-1.31624810715408e-05,1.47026848596974e-05,3.83300646265989e-06,-9.87888112497733e-06,3.46235386962717e-06,6.0780244480231e-06,-6.27466413662057e-06,-1.24785619501578e-06,3.72621871188552e-06,-7.25240325714994e-06,1.21787798069175e-05,-1.12505993867049e-05,5.83793771025328e-05,-0.000115777280609496,0.000235617169310147,-0.000169425630651344,2.84450692675348e-05,1.23830686164441e-05,1.11198070492341e-06,9.9293033665792e-06,1.90745762266456e-05,6.84177179232508e-06,-9.35774245690746e-06,1.33479514447935e-05,1.39807829259793e-05,2.55748104182271e-05,9.75827947019488e-05,-3.67443067378921e-05,1.50752171049202e-05,-2.25047225453553e-05,9.3019377514538e-06,5.39557970802433e-06,-1.46988464252277e-06,1.57822538807682e-06,9.70935610293143e-06,0.00365121628902501
"kabwe","beta27",-6.97664800136716e-05,-1.63959849709165e-06,-4.97454990527573e-06,-4.97949532677583e-06,7.87892013284383e-06,7.69684042235151e-06,-1.34759943991109e-05,-1.00291022344568e-05,2.56523802533151e-05,-3.8824370069827e-06,-6.92970051305094e-06,6.44219013683632e-06,6.3352025226868e-07,6.22638992272104e-06,1.35989055338003e-06,-9.75016850217587e-06,8.74181139799726e-06,4.86116147809244e-06,3.6214464776827e-05,-0.000169425630651344,0.000338669709104228,-0.000227273085313294,5.72949010342468e-05,-1.89455907372831e-06,-1.20839288193501e-05,5.01029950000208e-06,1.18778224431675e-05,1.1063593557561e-05,2.52779913114876e-05,-4.24444363022922e-05,8.01964821813763e-05,-0.000124450303239024,0.00010203316290085,-1.24838973745046e-05,2.4784669569069e-05,-8.66335515221027e-06,-9.69944129970454e-06,2.91470244023079e-06,1.33966523246748e-05,-3.13095522500277e-05,-0.00525595411135603
"kabwe","beta28",-2.01509982046546e-06,-3.67206874602193e-06,-7.18347308783825e-07,2.63612966999474e-05,-1.71253880863532e-05,-5.96046037909351e-06,3.27185540093942e-05,-9.17432738037678e-06,-5.9785346860773e-06,7.31065103027724e-06,8.13986482172457e-06,7.78879614799456e-06,-6.43876489942945e-06,-1.67923267102366e-05,2.79500880096153e-05,2.31035039124528e-05,-5.90389518860022e-06,-2.41680288472127e-05,4.62851446400866e-05,2.84450692675348e-05,-0.000227273085313294,0.000487430089708727,-0.000322119432934862,1.97911406559975e-05,0.000138154449826888,-4.48187400241285e-05,2.71460175987133e-05,5.60345237772397e-05,1.76519247388231e-06,9.48961824694386e-05,-1.41449547302919e-05,0.000111191906018142,-0.000113434649523912,-7.30758553143788e-06,-4.5404705985576e-06,-1.45083623080125e-05,1.91707142170314e-05,7.03880948944631e-06,-1.83896177407486e-05,-3.31644362340144e-05,-0.0062946630264976
"kabwe","beta29",2.0320895897141e-05,-7.87767235758917e-06,5.28140781874326e-06,-1.03235729950352e-05,1.5289749493443e-05,6.90411354388351e-06,-3.09259672607516e-05,1.83895457301247e-05,-1.79084410969627e-05,1.87670905969789e-05,5.08741011925237e-06,-8.80809204107788e-06,6.72398158493954e-06,-1.31877483991787e-06,-7.56720387721031e-06,-9.99949684195062e-06,1.83543167424198e-05,1.42254683593296e-05,-3.15616942591879e-05,1.23830686164441e-05,5.72949010342468e-05,-0.000322119432934862,0.000541603903471856,-1.61435506521407e-05,-0.000347234043568502,9.36535576658628e-05,4.83189304791251e-06,-1.49608593870613e-05,6.68904760363705e-06,-2.52866312956144e-05,2.97245417988141e-05,-2.64952735351468e-05,4.3686897263375e-05,1.625000058781e-05,-6.80425649807413e-06,9.17847150984823e-06,-4.56080472039347e-07,-3.58266381714623e-06,-7.43677955103806e-06,3.42356216269779e-05,-0.00388101896522478
"kabwe","beta3",-4.56370311140221e-05,-8.98956538445534e-07,4.77121850141147e-06,2.15410672421078e-08,-1.10635355533428e-06,-2.58176859075517e-06,1.23497500881638e-05,-1.19449345741848e-05,2.52610804058911e-06,3.80019589317068e-06,1.97889364513198e-06,-8.98276255534365e-06,-3.38816509962373e-05,1.12647808061677e-05,-7.06996734923507e-06,-2.66087630813484e-07,3.70281689113076e-06,-2.76191363319058e-06,3.15726529005998e-07,1.11198070492341e-06,-1.89455907372831e-06,1.97911406559975e-05,-1.61435506521407e-05,9.53099867942593e-05,2.99213009722217e-06,7.71465019531401e-06,-1.04475559039162e-05,1.43046907789135e-06,1.08170953818536e-05,-2.5208913943333e-05,3.61364516825272e-05,-2.6094320518306e-05,1.64081939272668e-05,-6.28908243876028e-05,1.33801478502166e-05,-8.48201813879747e-06,-1.54106246340936e-06,9.5843888629935e-06,-9.52922103488841e-06,-3.6687114787879e-07,0.000605876409050223
"kabwe","beta30",-2.48549787648197e-05,-2.14233546352762e-06,-5.12386368704914e-06,7.97450420660621e-06,-7.27183960818591e-06,-1.78355463820328e-05,3.45279135774456e-05,-2.17443087800547e-05,2.97548452713146e-05,-1.03487754779152e-05,-1.49635168466244e-05,1.38585307894017e-05,2.48227587327036e-06,-1.793404856008e-07,2.31397801406962e-05,1.25086489081201e-06,-1.4274653023672e-06,1.98578634131433e-06,2.06747752793392e-05,9.9293033665792e-06,-1.20839288193501e-05,0.000138154449826888,-0.000347234043568502,2.99213009722217e-06,0.000576817124148304,-0.00037016345042653,0.000134196814825518,-1.37143483094254e-05,2.36441068679231e-05,5.12383145774391e-05,7.48532375422876e-05,3.07159253222572e-05,1.79852883935568e-05,-4.99420592956018e-06,-7.68649038006319e-06,8.28881491801093e-06,-2.48988377386119e-06,-1.85523416357388e-06,1.52754794917685e-05,-5.85844625554858e-05,-0.00471247213679491
"kabwe","beta31",-0.000107171912070442,2.65593729456081e-06,2.11722620576105e-05,-9.0858195038086e-06,3.50555369676962e-06,1.28463496394809e-05,-2.43233329584188e-05,2.77052780785165e-05,-1.34769124006639e-05,-2.3117733480431e-05,2.80900960813673e-05,-9.12407619289637e-06,-6.60799703431652e-06,8.73777858919584e-06,-1.15688102456263e-05,5.22512542854448e-06,-3.30813297552432e-05,6.10850378477802e-05,-2.64506077456314e-05,1.90745762266456e-05,5.01029950000208e-06,-4.48187400241285e-05,9.36535576658628e-05,7.71465019531401e-06,-0.00037016345042653,0.000593408902571056,-0.000375245033202672,0.000129975104218214,-3.69437809399169e-05,-4.09828420210203e-05,8.75598917565759e-06,-3.58798497730995e-05,2.88338072877994e-05,-8.17098517340586e-06,2.7947600627228e-05,-2.56188670933825e-05,1.52294889985501e-06,1.70373794730786e-05,-2.50317981337451e-05,-2.19131193161512e-05,-0.000401556753486613
"kabwe","beta32",0.000102810694562733,1.71993107481353e-06,-2.22770929303535e-05,1.2389694932229e-05,2.59020868884436e-07,-1.14426503023556e-05,1.89198327074952e-05,-2.53060652287605e-05,8.67716854989618e-06,2.44174865057546e-05,-4.78099277409803e-06,7.89653770676175e-06,2.94192072793872e-06,-1.17504360523576e-05,2.00199160932482e-05,-5.46359420100208e-06,1.86313206625071e-05,-6.37269067929073e-06,1.58330456636432e-05,6.84177179232508e-06,1.18778224431675e-05,2.71460175987133e-05,4.83189304791251e-06,-1.04475559039162e-05,0.000134196814825518,-0.000375245033202672,0.000540122329877765,-0.000320179036085502,0.000156318712412839,1.59379535979229e-05,9.87114025462289e-05,5.82444165132411e-05,-4.81108265429445e-05,1.61493116346587e-05,-2.64623008865402e-05,2.01040854598151e-05,8.98242449898933e-06,-1.85446872532031e-05,2.27928153812157e-05,-2.50717588849716e-05,0.0033175305485794
"kabwe","beta33",-0.000144692245351298,-1.98234820744412e-05,9.09883369990814e-06,1.06731569085867e-05,-6.14728362099317e-07,7.31062106293624e-06,-1.27366437676338e-05,3.93370206617913e-05,-2.65656666490611e-05,1.66936312253849e-05,-1.72500462516729e-05,1.70946293028709e-05,1.79153154637228e-06,-1.36318664417276e-06,1.70256773793237e-05,-1.27872463667573e-09,1.469538885448e-05,-2.0333628081089e-05,2.85472565759553e-05,-9.35774245690746e-06,1.1063593557561e-05,5.60345237772397e-05,-1.49608593870613e-05,1.43046907789135e-06,-1.37143483094254e-05,0.000129975104218214,-0.000320179036085502,0.000535303698003739,-0.000425793720763475,0.000224280551223826,-0.000103008784051896,2.35699900683102e-05,-2.20905536241691e-05,1.05128174278776e-05,2.5437838855769e-06,-2.21684669924583e-05,1.4348594288881e-05,1.51302034030363e-05,-2.21746854602934e-05,-2.38886300250356e-05,-0.0230380605484751
