"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta4","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",0,-1.45473014924735e-05,-3.00126817569329e-05,-3.06962331958959e-05,-4.24936738841805e-05,3.39485922491902e-05,4.58586565692204e-06,-1.12164974024217e-05,-9.56827576804733e-06,-0.000322481079975648,0.000834657968271009,-0.000136973866024139,6.86208994420928e-05,-3.92881680309573e-05,5.17264927359439e-05,2.71015510199506e-06,-4.0079061427114e-05,4.69696104358129e-05,-1.9808539098174e-05,-4.97053003693705e-06,-0.000125009829058029,5.95840769758939e-05,5.86867256702748e-05,5.82096938025023e-05,-3.48105231259969e-05,-0.000176177933112239,3.07912664007936e-05,0.000245141633788689,-0.000250047427129372,-3.85846011430288e-05,-3.82571556739471e-05,-2.50414189150476e-05,-0.000119695268098365,9.84906946388041e-05,-2.89644855266771e-05,-0.000205840656203741,-4.52290774855133e-06,-4.84861308959148e-05,4.01822462283208e-05,0.00259470234495286,0.00498761182611229
"kabwe","beta19",0,1.53571200316276e-06,9.59858377729259e-07,-5.06470214227533e-06,6.8984988517393e-07,1.72309535817698e-06,5.37135675393757e-06,-1.90313234519453e-07,-1.96418473413759e-05,4.57528529344003e-05,-0.000136973866024139,0.000143766980842792,-4.63365399926815e-05,-5.43336700287564e-05,-3.87679353732595e-05,1.70828042885911e-05,-6.6227764582018e-08,5.12213164857046e-06,-4.71589977343578e-06,-4.38753494548553e-06,1.68358053287035e-05,3.98336251714707e-06,-2.97059528237651e-05,-1.22885043382421e-05,2.48659538774087e-06,5.5143829661928e-05,-1.54329601413906e-05,-6.73409897632542e-05,8.21144087950593e-05,-3.62980678999163e-05,-3.05820127699254e-05,-1.75907694423627e-05,3.55835852711505e-06,1.52494694254403e-06,1.27108857617525e-05,1.97443199580496e-05,-3.71181082329722e-06,5.16968518441137e-07,4.51291557785334e-06,-0.000340112401552786,-0.00116374963431146
"kabwe","beta2",0,-1.63642916784502e-05,7.58718687463736e-05,-8.57951215956071e-06,-2.451231094836e-05,-0.000106820124902923,5.88177835356566e-06,8.40526973550693e-05,3.43238335267297e-05,-6.60274990879637e-05,6.86208994420928e-05,-4.63365399926815e-05,0.000632967378000511,1.59533767131998e-05,2.6749122786982e-05,-8.05003095915769e-05,3.40795781677491e-05,6.63766363734088e-05,-2.25862233324136e-05,7.69372411649236e-06,-1.86482544040224e-05,-9.15763456967853e-06,5.95433630284831e-05,7.09630536520465e-05,-2.80457577397566e-05,3.29072084027146e-05,-0.000111030191068182,0.000122551741900356,-7.95018469022619e-05,1.565164531181e-05,-1.02764568264065e-05,9.06342607935664e-05,-5.34627739480684e-05,-0.000189497013890919,-1.10304002798737e-05,-0.000129700734917713,-7.5837837266403e-05,2.75432097378212e-05,-4.29737453530036e-07,-0.000263080331998122,0.0561913003491716
"kabwe","beta20",0,-8.4838871866185e-07,2.34870259376135e-06,4.47541742854806e-05,1.51651293114443e-05,6.45275577675158e-06,8.71580126683343e-06,-1.73537045333933e-05,2.47538962462362e-06,-2.1222662421539e-05,-3.92881680309573e-05,-5.43336700287564e-05,1.59533767131998e-05,0.00012228688878939,-9.65269944569035e-05,-1.97721780705766e-05,3.46262602527223e-05,-1.20171517243491e-05,1.45530454540213e-05,-8.43544339897344e-06,2.38122326702282e-05,-5.9241093730074e-05,3.45351482122456e-05,1.08895631882094e-06,2.77728871827393e-05,-1.4905619747002e-06,-3.85858088506442e-05,3.36047383666564e-05,-2.00025855002528e-05,-7.3747060434987e-05,7.89544049829522e-06,-2.50142534093044e-05,2.45909664096265e-05,-7.57793014799329e-06,-3.28489944934688e-05,3.38508853315214e-05,1.353363039285e-05,1.34227333330964e-05,-8.98951648064684e-06,-0.000460027897918964,0.0109195130766101
"kabwe","beta21",0,-7.57072695266381e-06,2.41456836251323e-05,-3.13605548775971e-05,-2.1020234006534e-05,-7.60051401120841e-05,-4.25042109337156e-05,3.86456105269359e-05,-1.7493586125561e-06,6.93999755205126e-05,5.17264927359439e-05,-3.87679353732595e-05,2.6749122786982e-05,-9.65269944569035e-05,0.000296161692219597,-0.000134103236929714,-3.11675465254225e-05,-1.35460942256298e-05,-8.93029408601205e-06,2.30612460697584e-05,-2.49758781000396e-05,2.83796252480087e-05,-3.72936607821665e-05,-1.22270391444177e-05,-3.77793681270832e-05,-7.54628880651562e-06,0.00011698763083376,-2.05538784199582e-05,-3.84184661878673e-05,0.000106969063421775,-3.71557116296858e-05,7.01584107741178e-05,-3.31820260740428e-05,-6.39622393025285e-05,1.72396101628571e-05,1.60097907231111e-05,2.82319197542694e-05,-3.47185834003106e-05,-3.19046950098793e-05,0.000475184441716411,-0.0210746651901401
"kabwe","beta22",0,1.68779822568662e-05,-4.57611691632095e-05,-4.86088381781461e-05,1.29786279616658e-05,4.59305606422416e-05,3.62207929046599e-05,-1.50889955532755e-05,-2.07725298225686e-05,-2.05426643346289e-05,2.71015510199506e-06,1.70828042885911e-05,-8.05003095915769e-05,-1.97721780705766e-05,-0.000134103236929714,0.000310807472945577,-0.000245027108420876,4.70765851976483e-05,1.76780152479522e-06,-1.721603949632e-05,6.75438338361048e-06,1.43034672717425e-05,4.38501342150113e-05,-1.75196167260066e-05,2.06554456011886e-05,-5.11670508386801e-05,-4.66302419797999e-05,2.51925666961796e-05,-3.41344615071866e-05,4.51452090775556e-05,6.02043728480964e-05,3.45416110584064e-05,4.72841915028887e-06,6.69337694025987e-05,3.40351944680343e-06,-4.99475013915463e-05,-2.42593041499117e-05,5.11662840636568e-05,4.67104892709029e-05,0.000177054652460705,-0.0184504290530576
"kabwe","beta23",0,-7.31289900640396e-06,8.16659402811695e-05,0.000107269335442845,2.52176030325668e-05,7.91763645409046e-06,-7.4134138453057e-05,-3.52472175423606e-05,6.63715253090222e-05,-6.2963041333101e-05,-4.0079061427114e-05,-6.6227764582018e-08,3.40795781677491e-05,3.46262602527223e-05,-3.11675465254225e-05,-0.000245027108420876,0.000556534678576452,-0.000295133255388136,3.91150695663211e-05,3.72554163182901e-05,1.42539762966691e-05,1.26457358599638e-05,-2.00382911381259e-05,5.64220944773675e-05,-3.25073224173931e-05,8.67857284877317e-05,-5.72872913444522e-05,-6.57547328995781e-05,0.000133364152845038,-4.46065183653327e-05,-1.9957814755991e-05,-0.000106489486390561,-7.11866057632437e-05,3.26275323305706e-05,2.52544314211978e-06,-2.27854948212229e-05,-1.27430870224423e-05,-5.24264872044174e-05,-3.32767913830883e-05,-0.000478404872830644,0.0345428894763483
"kabwe","beta24",0,-1.27690544369186e-06,-4.93211167453989e-05,-6.17238329191775e-05,-2.42730740823252e-05,1.86272128090579e-05,7.81366547601617e-05,3.04890104137418e-05,-1.95744747060386e-05,-1.01478459921068e-05,4.69696104358129e-05,5.12213164857046e-06,6.63766363734088e-05,-1.20171517243491e-05,-1.35460942256298e-05,4.70765851976483e-05,-0.000295133255388136,0.000344585066712814,-7.11816768758029e-05,-2.87619476041406e-05,-2.53074128510023e-05,7.43418479640243e-06,2.25229778920419e-05,-3.00189998385857e-06,4.70889478376321e-05,-2.33261220324467e-05,7.01445961344718e-05,1.31762803207334e-05,-9.41290091996512e-06,4.86229464547546e-05,4.11001347041961e-06,8.48000100883387e-06,0.000108401528977472,-4.64588034055988e-05,1.09484458711713e-05,1.08401514295967e-05,-1.78043967057242e-05,-6.97816199169761e-06,2.9843125989407e-05,-5.50715301188373e-05,0.00335112620770881
"kabwe","beta25",0,-3.57563310678304e-06,2.55477987377475e-05,2.50486200936174e-05,1.72787372712353e-05,-3.28484867207794e-05,-1.33484853872936e-06,-2.3202831089066e-05,1.60306933216687e-05,1.15126853757625e-05,-1.9808539098174e-05,-4.71589977343578e-06,-2.25862233324136e-05,1.45530454540213e-05,-8.93029408601205e-06,1.76780152479522e-06,3.91150695663211e-05,-7.11816768758029e-05,6.31152678294426e-05,-9.66351054782052e-06,-1.25914534587428e-05,3.52658851178148e-06,-4.90834687739444e-07,-1.04689257908894e-05,-2.09049444429728e-05,8.40113830282871e-06,-3.73854326728606e-05,4.16181036041962e-05,-3.55114048874794e-05,1.51640331812852e-05,3.5978954487706e-06,-9.69607061816401e-06,-9.16923548055176e-06,-1.06969621580296e-05,-1.29368184954447e-05,2.82187304210465e-05,1.09859198878436e-05,-1.27649207514421e-06,-1.17911866799088e-05,-0.000156865087542044,-0.00371588966150214
"kabwe","beta26",0,-3.7703636660163e-06,1.71567874190422e-05,4.94305844544533e-07,1.11053628575258e-05,-1.38380565978182e-05,-4.64758053130394e-05,-3.59618226035561e-05,1.81949172421126e-05,-4.99864726334351e-07,-4.97053003693705e-06,-4.38753494548553e-06,7.69372411649236e-06,-8.43544339897344e-06,2.30612460697584e-05,-1.721603949632e-05,3.72554163182901e-05,-2.87619476041406e-05,-9.66351054782052e-06,8.49983689376577e-05,-3.72130854392727e-05,-2.60256418532559e-05,-5.69424284383104e-05,1.7074152149805e-06,-1.08685463558168e-05,2.3364480860536e-05,-2.57689847952013e-05,7.9255216220499e-06,2.81449376911287e-05,4.29648398000134e-06,-7.86453814791186e-06,2.13568205481429e-06,-4.34447175710295e-05,-2.59049529594772e-06,-1.60970861560975e-05,3.87898184522333e-05,1.62176296756528e-05,-1.09761920557344e-05,1.49128992527008e-05,0.000664744957627664,0.00487571029218269
"kabwe","beta27",0,9.64601512316956e-07,1.88044751534887e-05,-7.58326036409975e-06,2.03736579459463e-05,4.97109729459464e-05,-2.58604357842815e-05,3.2427308105506e-05,-3.10789560400049e-05,8.59078847993364e-05,-0.000125009829058029,1.68358053287035e-05,-1.86482544040224e-05,2.38122326702282e-05,-2.49758781000396e-05,6.75438338361048e-06,1.42539762966691e-05,-2.53074128510023e-05,-1.25914534587428e-05,-3.72130854392727e-05,0.000442721238069469,-0.000160480904307155,-0.000235037066394719,3.02066035932417e-05,-4.1641317639268e-05,-3.25436486052782e-05,2.57529128045733e-05,-8.34483107165713e-05,9.58309830785192e-05,0.000136089737812891,-4.60248330240268e-05,-1.68770460071834e-05,-2.16625600009669e-05,-1.04022683832603e-05,1.03149620698764e-06,-8.69296361243676e-05,-7.52311021017177e-06,2.33688013082077e-05,-1.78398318672855e-05,0.000113898225008334,-0.00698513041264537
