"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",-2.09229264184232e-05,-2.94907603800418e-07,-4.90952616628341e-06,1.71824770913542e-06,-1.77572541387724e-06,-2.36438059839335e-05,2.63639499218053e-05,3.88186772217471e-06,-3.17858584694286e-06,-8.13854864369122e-05,0.00013014807669492,-6.73443503117228e-05,-2.70358894864009e-05,3.23688435137559e-05,-2.3026793856399e-05,-9.29994036433436e-07,1.48466733292357e-05,-9.18301347681465e-06,4.06342620515234e-06,-7.59472340497146e-06,1.23613977588096e-05,3.08299837352085e-06,-1.46927834755456e-05,-1.07526311991514e-05,4.55603466123511e-05,-5.50977638661912e-05,3.88048643157649e-05,-4.09501616629872e-05,3.2940368456438e-05,-5.18161454869394e-06,2.1833678134583e-05,-5.56098792803219e-06,5.29830127442836e-06,3.37723642657239e-06,-9.07678343072832e-06,-7.92228984873964e-05,9.91226571634122e-05,2.26714831468333e-05,-2.75870752766846e-05,4.72161528713745e-05,-2.19878115927156e-05,3.09573708207928e-05,-6.02998901337581e-06,9.78359551658284e-07,-5.31801565181172e-06,5.34894774560367e-06,2.27813428017943e-05,-9.91888934445262e-06,4.1845202673651e-06,-5.04791249134306e-05,-0.00809605931096462
"kabwe","beta19",2.73777052261941e-05,-2.48743221723048e-06,1.09180426605306e-05,4.75734551388818e-06,-8.61778906479429e-07,3.24844503423656e-06,-5.74027090062219e-06,-8.25749281500322e-07,-1.2544725111085e-05,2.81749342814845e-05,-6.73443503117228e-05,9.91744396465199e-05,-5.75210430031994e-05,-6.9496227031667e-05,4.29895432248096e-05,-1.99648800525621e-05,9.87554612139357e-06,-9.95274150479548e-06,6.92190404363027e-06,-3.12638727960392e-06,1.09946825444927e-05,3.89598586883154e-06,8.78476053299068e-07,1.66309842481186e-05,-2.34034673454278e-05,2.59488313374495e-05,-2.64369029953714e-05,2.70813596319004e-05,-2.58913169543627e-05,1.27802252444264e-05,-1.15269680596402e-05,1.42091875141464e-05,-2.95674855082608e-05,5.44938533061408e-07,8.06267554238962e-06,6.33047870312186e-05,-2.26561144155881e-05,-2.08750940975179e-06,-2.05138634979264e-05,-6.36083772259679e-05,7.22701911227401e-05,-3.78609606284212e-05,-1.31223239059696e-06,-2.25066102831891e-05,6.06060393811086e-06,-9.23936665537399e-06,5.52966343287535e-06,-1.05166861305002e-05,-7.42342232930954e-06,2.53303380237486e-06,-0.00769056918498598
"kabwe","beta2",-2.22501142804361e-05,-4.46540502217702e-05,-7.7348911785355e-05,-4.96754469544931e-06,-4.01530164765398e-07,7.33837446876016e-05,-8.2521180657354e-05,4.22258539407724e-05,-5.9728029748517e-05,0.000108980992917132,-2.70358894864009e-05,-5.75210430031994e-05,0.000781586745779805,8.08941615797484e-05,-9.19970297130894e-05,8.48711185527767e-05,-0.000120300748351058,9.39002844856173e-05,-5.31206082203017e-05,3.15128815390576e-07,2.65292884686457e-05,-6.40968016217278e-05,7.46779143474118e-05,-0.000247793386560344,-3.47850741963725e-05,1.82629004402446e-07,-6.54069907190477e-05,6.64827268647645e-05,-7.74602579327535e-05,2.25865819029814e-05,-3.06027336099274e-05,-4.88127608753182e-05,0.000109178227621496,-6.83162569538708e-05,1.56667316186137e-05,-0.000137495799850349,-2.00586049562968e-05,4.12001886216249e-05,-9.68404272067443e-05,9.37891366523344e-05,-0.000126533272788755,6.52002912073146e-06,2.50950309307029e-06,-3.12994537850409e-05,-2.34761167438124e-05,7.93389889269349e-05,-6.71767226824838e-05,4.6736525903769e-06,5.62226534133197e-05,8.32052815097888e-05,0.103752626558047
"kabwe","beta20",-1.98406548488145e-05,1.33066682229116e-06,-1.62747908334747e-05,-7.31669268225265e-07,-7.81773240198425e-06,2.14505438108822e-05,-4.23478177002317e-06,-1.72704802946187e-05,2.08751097521082e-05,-2.16432753325351e-05,3.23688435137559e-05,-6.9496227031667e-05,8.08941615797484e-05,0.000107278665294709,-9.66375874655386e-05,2.33106204932235e-05,-3.11364626189847e-07,-1.88340996452069e-06,5.5954890869424e-07,-1.87109317232591e-06,5.46614293524238e-06,-3.32497022563115e-05,3.11779177430806e-05,-5.01773676285466e-05,-6.08187536311379e-06,3.32641772277891e-06,6.3406221360081e-06,-1.98697988465998e-05,2.34925981975015e-05,-1.21303079452193e-05,2.35059491864297e-05,-4.41157568188525e-05,4.83370897595987e-05,1.27204904889214e-05,-1.20798146993082e-05,-9.0196602797488e-05,4.03638594470384e-05,3.34927237821563e-06,1.18063996525071e-05,8.61936117801688e-05,-0.000110757123826348,5.49930086253087e-05,2.809494834473e-05,-1.7892090219711e-06,2.17053835754526e-06,-5.67283264685277e-06,-1.39559556090919e-05,2.90800777420668e-05,2.55911112256844e-06,2.34257426722666e-05,0.00453572077677522
"kabwe","beta21",1.16757723116366e-05,-7.42578595094199e-06,2.32395910826659e-05,-4.6871145664e-06,1.12709569195329e-05,-2.86534605554485e-05,1.59563443573867e-05,1.83219199929298e-05,-1.72591622847736e-05,1.68863661170658e-05,-2.3026793856399e-05,4.29895432248096e-05,-9.19970297130894e-05,-9.66375874655386e-05,0.000132829394485578,-5.24686325245202e-05,6.91606235332516e-06,4.86818952389229e-06,1.15633172562421e-07,8.30638506817844e-06,-2.13590465814703e-05,4.01556933810998e-05,-2.38656051307998e-05,8.39719234652967e-05,2.60205701688033e-05,-3.18752625727802e-05,1.38484247233034e-05,1.4608653433143e-05,-1.69179276369945e-05,1.49317537104454e-05,-2.48927951704574e-05,3.99157570943206e-05,-1.13302189887584e-05,-4.7116769107373e-05,1.11184668179945e-05,0.000103297719755131,-1.96948972231291e-05,-1.92406351048861e-05,1.36511421485149e-05,-9.38105278476522e-05,0.000128457034917173,-5.62439710537702e-05,-4.20375434706317e-05,4.59229096346692e-05,4.10375469320249e-06,3.53888095321926e-06,5.31626165316199e-06,-3.80903219817441e-05,5.12846736378296e-07,-2.89249790501845e-06,-0.00461749867950481
"kabwe","beta22",3.85650889935164e-06,1.41091791103326e-06,3.88115691088373e-07,-2.05426838200752e-05,1.9749964735187e-05,-6.9692480646752e-06,-1.15657499842653e-05,1.27329341934888e-05,-1.04656247689166e-05,1.31902222624148e-05,-9.29994036433436e-07,-1.99648800525621e-05,8.48711185527767e-05,2.33106204932235e-05,-5.24686325245202e-05,7.42325072601006e-05,-6.37319743553521e-05,3.86985526704622e-05,-2.60854949752999e-05,1.02883621637561e-05,5.90853336368299e-06,-6.33460855295461e-06,-6.07760149304668e-06,-3.56959192769585e-05,6.83705282162899e-06,1.28180168356373e-06,-1.17012250170791e-05,1.62239466842087e-05,2.59121538014043e-07,-1.04894853974714e-05,2.50659887456725e-05,-8.42974059750043e-06,-3.27458158591284e-05,6.55765207874188e-05,9.86793840901341e-06,-3.4188785494287e-05,-1.12615456955965e-05,4.73176593425904e-05,-4.31653405497836e-05,2.35681818580571e-05,-5.31054664610928e-06,-9.24690506199847e-06,5.33489036611849e-05,-4.17477916536849e-05,-2.54464836704762e-05,2.99943316938038e-05,-1.78743515802526e-05,9.30992559713074e-06,5.46709948947129e-06,-4.63694935757155e-05,0.0125832255584444
"kabwe","beta23",-4.39226772473578e-06,-1.59655056000655e-06,-2.3435702627572e-05,4.53088912324823e-05,-3.12858584301326e-05,1.8893184648477e-05,3.56560768409744e-06,-1.60020724750055e-05,2.75270151466471e-05,-4.43604071933503e-05,1.48466733292357e-05,9.87554612139357e-06,-0.000120300748351058,-3.11364626189847e-07,6.91606235332516e-06,-6.37319743553521e-05,0.000112585462359219,-8.7032369312725e-05,3.73888809322435e-05,-7.32503894322254e-06,6.13552231387695e-06,-5.83505106336021e-06,2.85498232502998e-05,2.95387244569285e-05,-4.04012373570001e-05,2.38838371392048e-05,-5.7372759599192e-06,-1.30316935717629e-05,2.27230414180162e-05,-2.56399504106385e-06,-1.01502532368102e-05,-8.15412475148925e-06,3.31163585798385e-05,-2.90145718317905e-05,-1.18995899981571e-05,-3.07383034418074e-06,1.84490255079346e-05,-3.44871343494451e-05,3.98820955855234e-05,-3.11890819007001e-06,-2.1719752472321e-05,3.38107699334608e-05,-5.13271831454206e-05,1.58726567375624e-05,3.51238120131313e-05,-5.42343777850779e-05,3.27149684161891e-05,1.17641293327489e-05,-1.8167540354925e-05,3.30830409736154e-05,-0.020168709531605
"kabwe","beta24",-8.56327933127881e-06,1.09812771641746e-05,3.7757278560771e-05,-4.84066490820717e-05,3.68934703159465e-05,-3.40581093298045e-05,8.93840098145941e-06,4.96049462663126e-06,-2.3481332545203e-06,2.40078443050193e-05,-9.18301347681465e-06,-9.95274150479548e-06,9.39002844856173e-05,-1.88340996452069e-06,4.86818952389229e-06,3.86985526704622e-05,-8.7032369312725e-05,9.56445871705332e-05,-5.99770009996149e-05,2.85294675837647e-05,-2.54932196036382e-05,1.96544182395069e-05,-4.22742006551909e-05,-2.9170902674349e-05,5.13002860533402e-05,-1.76357009183114e-05,8.03454892507221e-06,1.20152328721864e-05,-2.03324256745571e-05,9.34454265277176e-06,-1.74829222308446e-06,2.54580890552503e-05,-2.55538600795773e-05,2.19686222679604e-05,1.18614723955962e-05,-3.93002897183076e-05,3.18872090883688e-05,4.15850200261199e-05,-4.95132104313669e-05,1.3236356278165e-05,2.61647663895094e-05,-3.88634598211528e-05,4.76529084500191e-05,2.13113137920923e-05,-2.57395520771555e-05,2.7221713440319e-05,-2.44082584944024e-05,3.97634400524895e-06,-3.69658668801794e-07,-1.58887667534164e-05,0.0144724930268787
"kabwe","beta25",-8.55313160475593e-06,-1.56998318372034e-05,2.21470267382974e-06,1.39247971966265e-05,-3.77545790675836e-05,3.93528283959484e-05,-3.69152680427348e-08,4.03183012466023e-06,-1.48907205421876e-05,-2.41838139130698e-07,4.06342620515234e-06,6.92190404363027e-06,-5.31206082203017e-05,5.5954890869424e-07,1.15633172562421e-07,-2.60854949752999e-05,3.73888809322435e-05,-5.99770009996149e-05,0.0001009343408327,-7.66394521621506e-05,1.7189460731563e-05,-5.2061937633125e-06,4.04267387463755e-05,6.5738019124945e-05,-3.15944943894378e-05,1.07842385999631e-05,7.77328837286898e-06,-9.65804372953033e-06,5.39366094646202e-06,-5.31803058752034e-06,3.47006380928172e-06,-6.50864427204182e-06,8.36868251577805e-06,-4.24357765689293e-05,-5.47119569626338e-06,0.000108793683751048,-8.17858516006192e-05,-2.53554264984597e-05,7.12619596899567e-05,-3.89570930929004e-05,-2.05698141861375e-05,5.60844175622738e-05,-5.8936768201851e-05,-1.44754023990663e-05,6.80386472575097e-06,-2.25214081667766e-06,-3.22275517460015e-06,-1.08659361689247e-05,4.63995273386827e-06,1.0402109881134e-05,-0.00306579108390672
"kabwe","beta26",3.67410397862611e-06,1.81595786388224e-05,3.00812948025151e-05,-3.06928768325031e-05,4.19788522424945e-05,-4.86786450501752e-05,1.40742358311655e-05,2.50754428987383e-06,2.88568421771895e-05,-2.13520899984164e-05,-7.59472340497146e-06,-3.12638727960392e-06,3.15128815390576e-07,-1.87109317232591e-06,8.30638506817844e-06,1.02883621637561e-05,-7.32503894322254e-06,2.85294675837647e-05,-7.66394521621506e-05,0.000106794139509695,-6.9940427206289e-05,1.74377111444237e-05,6.53731225259649e-06,9.49336939786069e-07,1.22472972480723e-05,3.38791204798553e-06,-1.03426532968985e-05,1.95599872554093e-05,1.05811687045078e-05,2.59743532049641e-06,4.47884554297383e-06,1.1029340454033e-05,3.06463275006061e-05,-3.16302517354282e-06,8.88561815839908e-06,-8.4726254159698e-05,0.000135108770704492,3.32269300244563e-05,-8.81989349270082e-05,4.42298742828534e-05,4.51587575578164e-05,-3.3772969123142e-05,3.60515240889516e-05,5.19591276562007e-05,-1.34230367421034e-05,1.49772672772407e-05,-2.18164177336669e-05,1.47487482168849e-05,-1.94897308977999e-05,-3.72179334607109e-05,0.00391651974635101
"kabwe","beta27",1.15265232280466e-05,-2.19735567131076e-05,-6.94437561516074e-05,5.67443354750997e-05,-3.2499087813416e-05,5.86993033154041e-05,-5.73449962514945e-05,1.35451322650234e-05,-4.89521064000878e-05,2.55796603341625e-05,1.23613977588096e-05,1.09946825444927e-05,2.65292884686457e-05,5.46614293524238e-06,-2.13590465814703e-05,5.90853336368299e-06,6.13552231387695e-06,-2.54932196036382e-05,1.7189460731563e-05,-6.9940427206289e-05,0.000168160226815369,-0.000107191390726911,6.0502331302295e-06,-0.000109031689459925,-2.48838327488178e-05,-2.93684539348228e-05,-8.07410185780608e-06,3.00973592232362e-06,-8.72164117363911e-06,-1.56957573625248e-05,3.60758748875159e-05,-9.18729191569977e-05,-7.87026542139274e-06,8.13802016492505e-05,-1.68464365665624e-05,-3.97764557886494e-05,-3.74762706912596e-05,-3.48430674761867e-05,-2.18195235937629e-05,-1.18099480201448e-05,-3.84986309762519e-05,-2.09926965555933e-05,6.82972181394362e-05,-0.000140695248715769,1.82239597091363e-05,-2.79053208633859e-05,7.29088033915951e-05,-1.17572277361807e-05,5.3214353261367e-06,8.84324988773457e-05,-0.0180803227659861
"kabwe","beta28",-1.41695965153396e-05,-2.53340292721654e-06,5.68069462216718e-05,-3.38366422910906e-05,2.41116495139844e-05,-4.19811850854596e-05,3.35063619519382e-05,-7.06398155110904e-06,2.34404703626982e-05,-2.57713394240338e-05,3.08299837352085e-06,3.89598586883154e-06,-6.40968016217278e-05,-3.32497022563115e-05,4.01556933810998e-05,-6.33460855295461e-06,-5.83505106336021e-06,1.96544182395069e-05,-5.2061937633125e-06,1.74377111444237e-05,-0.000107191390726911,0.000195611991509092,-0.000142240263278746,0.00014590627389357,5.64193208047895e-05,-1.47625306962884e-05,1.99890097812939e-05,-7.59474433122473e-06,-1.96292510210688e-06,2.47172552573829e-05,-3.22158583684437e-05,0.000115732722301922,-8.37382031441051e-05,-2.30572792818998e-05,-3.22125502306916e-06,0.000120834041496517,-5.55906358534151e-05,5.55574210827447e-05,1.14627191477383e-05,-5.09788312512387e-05,8.48990926514625e-05,2.80731144379973e-05,-9.29826418406712e-05,0.000127216363283588,1.04363644457987e-05,-1.25756754863153e-05,-2.94690220687384e-05,-1.49234955721657e-05,1.37627094529764e-06,-6.52822243298998e-05,0.012315917005467
