"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta28",-4.38568603440233e-06,2.0461217093545e-05,1.90603886364452e-05,-1.26666731338117e-05,-8.56179388988304e-06,1.02476664235473e-05,2.88969166282611e-06,1.50134293958577e-05,2.714059780606e-05,-9.88436277384641e-05,3.66798786722928e-05,-7.1224410924659e-06,-1.7131864934802e-05,-1.82673526887008e-05,3.94720059054741e-05,-2.58836947253062e-05,1.97756091252327e-05,3.53253299552361e-07,-2.64488827687314e-05,3.26508928660082e-05,-9.36865431381487e-05,0.000201626099334388,-0.000130268698123991,-3.87258632806297e-05,-5.27913775232729e-05,2.43937309877647e-05,2.5136668366874e-05,-4.65795805129324e-05,3.23541977151987e-05,3.49565037452638e-06,-3.51791716945445e-05,6.18976143966253e-05,-3.96689051133817e-05,3.32043722483867e-05,1.0342303889469e-05,-1.04371905054803e-05,-2.79956088570375e-05,6.00589398456367e-05,-1.57165550376344e-05,4.00798487410918e-05,-6.76009983529656e-05,0.000120740313320058,-9.55656800491691e-05,7.36560731480724e-05,2.10686481600624e-05,-4.96585307786655e-05,3.29633691227501e-06,5.95868843451377e-05,-3.01845337055814e-05,2.7668033252013e-05,-0.0100172947248765
"kabwe","beta29",1.20403945225757e-05,-1.46755386139039e-05,-4.17502965384205e-05,-8.92532727719104e-06,3.70527754945626e-05,-6.73467880911852e-06,-1.33772734569755e-05,-1.07104024447761e-05,5.75710212596621e-06,1.95204131011055e-05,-3.86470651454649e-05,3.8366676517084e-05,-1.25110387575764e-05,-3.53495143909021e-05,2.70596370701269e-05,1.86232902144711e-05,-2.51618713357001e-05,-5.59884915438446e-08,-1.62858589209179e-06,1.62549467517849e-05,-7.14253121301583e-06,-0.000130268698123991,0.000309505868752147,2.76290783101981e-05,-0.000143970306817547,2.33976076701829e-07,-2.64609704289697e-05,1.42535502517702e-05,2.3078601770466e-05,-7.33812451160156e-06,3.84782846929056e-05,-4.43116382477321e-05,5.87387994394204e-05,-5.26150438952075e-05,-2.28945115320978e-05,4.75676452226161e-05,5.25919301913093e-05,-8.06896967199938e-05,4.36926789585234e-05,3.53215484164148e-05,6.0637558928779e-05,-0.000132542399002596,0.000172440992139654,-0.000104235800481086,-6.98097668874622e-05,4.48893808535464e-05,-2.24447958337326e-05,-2.08232196373498e-06,4.16221963897596e-05,-8.17877617998369e-05,-0.0061516763079528
"kabwe","beta3",5.53573248954707e-06,-7.79210485221979e-06,-7.06546569986268e-05,2.58637816554123e-05,2.39984697283606e-06,-2.64680664585677e-05,2.96637543250166e-05,-2.37724400244158e-05,2.59440143236018e-05,1.89699919818558e-06,-5.03676766716787e-05,4.29266301364625e-05,-4.89767056682842e-05,-2.27879063089613e-05,3.45142853197168e-06,1.49942465723969e-05,1.38799010643102e-05,-6.33028016702639e-05,7.3592976815592e-05,-4.41473638813749e-05,6.238136552224e-05,-3.87258632806297e-05,2.76290783101981e-05,0.000319453990781384,8.14936827636744e-06,-6.13817351611022e-05,5.98967213395501e-05,1.16410738162757e-05,4.98718671684566e-06,3.46836589589488e-05,4.3240412266324e-05,-8.48758428469133e-05,0.000192001277174458,-0.000141532951242647,-9.2652332932928e-05,0.000118306666212355,8.72754964419723e-05,-0.000115678664570525,0.000167123667968792,-1.20091159349788e-06,4.1462317573889e-05,1.15279106559611e-05,9.22075057017961e-05,0.000124432874446613,-6.33957671641328e-05,3.89060647354518e-06,4.01839738901687e-05,-7.45486083018248e-05,8.08677583908643e-05,-0.000101239296730658,0.0338612207670417
"kabwe","beta30",3.09599239592994e-05,9.8087091687264e-07,-1.20061922705139e-05,4.27057297281495e-05,-2.18667940969948e-05,-3.4714320655563e-05,7.07358353433809e-05,-5.17422537802835e-05,2.09947636446934e-06,4.69387565586587e-05,2.55955116591584e-05,-2.77809570558958e-05,-0.000100577762224513,4.01521665467735e-05,-7.48213134679933e-05,8.57681999504489e-05,-5.35328182545828e-05,-4.6963531591076e-06,5.13474003784738e-05,-6.1532307643122e-05,5.24690249062546e-05,-5.27913775232729e-05,-0.000143970306817547,8.14936827636744e-06,0.000412742760065632,-0.000277171956422075,3.43768205909736e-05,9.04830055115861e-05,-0.000117711888358765,6.00580116327489e-05,-3.39518851653503e-05,1.84123894206663e-05,5.05008338325957e-06,-8.62218491287554e-06,2.8937491865152e-05,3.88001911814579e-05,-5.53471915543594e-05,5.59168098873727e-05,3.80479717162081e-05,-0.000119871951983266,5.12011123792794e-05,6.01397651578846e-05,-5.09513557782009e-05,-4.51501719216456e-05,1.41420617021039e-05,2.81904313053733e-05,3.89162806957193e-05,-7.18788395917432e-05,-2.14904913546382e-05,-6.85637113458664e-05,-0.0146267597184219
"kabwe","beta31",-3.57627263017935e-05,-6.61915025322501e-06,7.34562284790245e-05,-8.69634396781155e-05,1.04275454752926e-05,3.94189322245433e-05,-9.67998135822904e-05,6.03304731166099e-05,3.32062326579921e-05,-4.34897819385907e-05,-2.8352306005722e-05,2.43426502200563e-05,0.000151082072659391,7.73890439124804e-06,2.68868194072304e-05,-0.000110979591396796,8.10896926073535e-05,2.08298703163102e-05,-3.29947263322021e-05,4.7867136732081e-05,-7.73351038344963e-05,2.43937309877647e-05,2.33976076701829e-07,-6.13817351611022e-05,-0.000277171956422075,0.000541838842122495,-0.000140642897124983,-7.0554578462771e-05,9.43194405384064e-05,-1.93609490963281e-05,1.30090408276931e-05,7.93779483212785e-05,-0.000189150441220587,0.000310450637604309,-3.64954148314128e-05,-0.000182549912174098,0.000171066561832639,-8.19743628510201e-05,8.34802189689305e-05,3.67831682804196e-08,-1.45107896026501e-05,8.6563984348858e-05,-1.15568442111591e-05,0.000151459902120993,-2.3290819379486e-06,-4.43899339517003e-05,-6.89974525372414e-05,0.000155110689334887,-3.08840616377261e-05,-0.000129437505797015,0.00998140980378002
"kabwe","beta32",6.66018580838825e-06,2.19217049646693e-05,-2.20321632283235e-05,1.67132057642796e-05,-2.16368870877464e-05,1.75572097178848e-05,1.08714606284828e-05,-7.23034136004117e-06,-6.29215097745304e-06,-3.95650567349435e-06,2.3187156429745e-06,-1.16071920811865e-05,6.46806053501561e-06,1.76312333258284e-05,-3.38677354248768e-06,7.05786404134635e-06,6.12425770719481e-06,-1.64043571204935e-05,1.81607458420376e-05,9.36499771757501e-06,6.38145754758319e-06,2.5136668366874e-05,-2.64609704289697e-05,5.98967213395501e-05,3.43768205909736e-05,-0.000140642897124983,0.000173843767546689,-9.81650547093495e-05,6.90462433827161e-05,-1.05946308307261e-05,2.65532936547973e-05,-4.72917104193487e-05,0.000126720101412938,-0.000117762615344903,4.07652488520602e-06,8.06146597332171e-05,1.84351282456357e-05,4.90148295286256e-05,-2.25566490565774e-05,7.07086859257471e-05,-3.13567270913632e-05,4.77434764415742e-05,2.2502070386409e-05,8.80103579173399e-05,-9.04031475989338e-06,-1.60235135291136e-05,4.65866010867836e-05,-4.65010746310155e-05,3.53470854199109e-05,2.11463293262571e-06,0.0175277581113394
"kabwe","beta33",3.91989240376728e-05,-1.81547532539094e-05,-1.64696324043737e-05,2.65723908529863e-05,1.36648632386428e-05,-5.78200304648027e-05,7.31076036732707e-05,-1.94348453734263e-05,-1.80790658149692e-05,6.27074220557883e-06,2.99242567223789e-05,-7.15988729215487e-06,-1.15103773349031e-05,-7.26690483997918e-07,-4.4064328275961e-05,7.38643633244792e-05,-4.04675091112655e-05,2.04842944750989e-06,1.39022807274524e-05,-2.8910096248676e-05,3.99424366828741e-05,-4.65795805129324e-05,1.42535502517702e-05,1.16410738162757e-05,9.04830055115861e-05,-7.0554578462771e-05,-9.81650547093495e-05,0.000221937466012769,-0.00019576189541718,8.36611833454378e-05,-4.59179557844743e-05,4.59191156282208e-05,-4.17956370709545e-05,5.76604991950195e-06,-2.51054633752087e-05,-1.99909622270001e-05,-2.66895479925917e-05,-3.37576435338273e-05,8.43004059284379e-05,-7.96438621028569e-05,-1.05410610766193e-05,2.49158382302882e-05,-1.99761697942026e-05,-9.72303637686756e-05,2.31577605180086e-06,3.73587439300058e-05,-2.23079551804392e-05,-1.20846473405693e-05,-1.96658903839862e-05,-3.48058261903919e-05,-0.00580930031189872
"kabwe","beta34",-3.72152113761955e-05,1.57190881800292e-05,1.33663284339237e-05,-4.16025448558914e-05,-5.57896281947989e-06,7.19774342775573e-05,-8.45547606842081e-05,2.48169445802944e-05,4.39052536061464e-05,-5.82623346555358e-05,-3.27388976445286e-05,2.18269735152157e-05,-4.9866652038856e-05,-3.71088938025042e-06,4.82621184823972e-05,-5.75106797332724e-05,2.8697713089308e-05,-4.6057215312732e-06,-1.53982073716665e-07,2.00623471759747e-05,-1.33933756073152e-05,3.23541977151987e-05,2.3078601770466e-05,4.98718671684566e-06,-0.000117711888358765,9.43194405384064e-05,6.90462433827161e-05,-0.00019576189541718,0.000259286438047764,-0.000131761054858895,0.000102654317797782,-6.48464148916425e-05,0.000117631241293811,-3.68366124942455e-05,4.52362428215142e-05,7.74376646230722e-05,5.10199284445269e-05,3.77542329738964e-05,-1.12523911883769e-05,7.16833812063677e-05,9.18946217666261e-05,-4.49020018858947e-05,8.18714493552741e-05,0.000155167382317119,-5.87015111911607e-05,-2.32732584991537e-05,4.40461190590131e-05,9.01525114720863e-06,2.23592568357463e-05,-5.92921697513935e-05,-0.00753935652859127
"kabwe","beta35",2.24860075315109e-05,-4.6285763809964e-07,-2.58055286348296e-05,1.42409551680551e-05,1.31676530334213e-05,-4.52387416175658e-05,3.28612441133692e-05,-3.20014881495517e-06,5.07708636557924e-06,-7.40400720790047e-06,1.09152244570651e-05,5.3227344914008e-06,-1.39279408968663e-05,-6.6072987780659e-06,-8.49199999695213e-06,1.43611337563131e-05,1.18570114843681e-05,-1.98618540643809e-05,2.3236613371631e-05,5.52146618193543e-06,-2.48965194034281e-05,3.49565037452638e-06,-7.33812451160156e-06,3.46836589589488e-05,6.00580116327489e-05,-1.93609490963281e-05,-1.05946308307261e-05,8.36611833454378e-05,-0.000131761054858895,0.000170047595365449,-0.000135394114936609,0.000128830046186148,-7.8799806400749e-05,9.13506857966e-05,-5.31311705572669e-05,-1.44528024160678e-05,-1.00291082573024e-05,-3.63095525047034e-05,0.000153107228025646,-3.39339535157079e-05,-5.29794655668878e-05,0.000132105750338299,-4.80151998788159e-05,-1.15079742041703e-05,2.0945444312813e-05,1.050723153728e-05,-4.50838047592538e-05,2.96811214697871e-05,1.02454297483308e-06,-8.93614607766604e-05,-0.00490139419165185
"kabwe","beta36",1.33037508551613e-05,4.66163227217537e-06,2.04973017379403e-05,-1.80651204434095e-05,-1.34596787832053e-06,1.80708232068911e-05,-1.41009694737024e-06,3.98271668083975e-07,-1.20630445753364e-05,1.01825252032372e-05,-2.65676102188942e-05,9.25809144049443e-06,4.76804772592528e-05,1.08029738692762e-05,1.15387363677537e-06,-1.00745731764002e-05,5.04465983656892e-06,-1.92207121599686e-06,8.09930258047887e-06,-2.43872804117725e-05,5.24365010373304e-05,-3.51791716945445e-05,3.84782846929056e-05,4.3240412266324e-05,-3.39518851653503e-05,1.30090408276931e-05,2.65532936547973e-05,-4.59179557844743e-05,0.000102654317797782,-0.000135394114936609,0.000204148143014064,-0.000209244906376404,0.000151813228696736,-0.000103370288036712,2.373538228814e-05,5.10125392096891e-05,6.59763133438954e-05,1.5567239772943e-05,-3.47634522293711e-05,1.40382609065944e-05,5.06561183001609e-05,-8.82874615205921e-05,0.000129904537069566,6.19085863604172e-05,-5.00880785888512e-05,-8.90234288872357e-06,5.66883267835536e-05,-3.84397239768288e-05,8.18059409355509e-06,-6.85475659145195e-05,0.0207060699779101
"kabwe","beta37",-1.24898230842124e-05,-2.47600130489283e-05,1.21990008474209e-05,-1.34104060897772e-05,-7.75348080595737e-06,1.24308941917522e-05,-1.59999810194073e-05,3.95617376848929e-06,5.45453644308312e-05,-7.44517778302981e-05,2.34650797679692e-05,1.39997728966321e-05,-0.000115149961979343,4.16383309147604e-06,-1.02252509941335e-05,1.01539019837032e-06,8.09374597099025e-08,4.6855350454183e-06,-4.4225087264249e-06,3.94816455039758e-05,-9.06136420621652e-05,6.18976143966253e-05,-4.43116382477321e-05,-8.48758428469133e-05,1.84123894206663e-05,7.93779483212785e-05,-4.72917104193487e-05,4.59191156282208e-05,-6.48464148916425e-05,0.000128830046186148,-0.000209244906376404,0.000443935332565726,-0.000341525116887162,0.000284572416448925,-1.97301562829674e-05,-7.83113558885299e-05,3.37481452194464e-05,7.39229123789328e-05,8.04398572624245e-05,1.77442841245672e-06,2.73973839499239e-05,0.000218182895537418,-6.45291406667244e-05,-3.18525236210698e-05,2.3998410894263e-05,4.87782876642624e-06,-3.96702164941232e-05,5.44005600170545e-05,-3.31960676392831e-05,-5.12533104886963e-05,-0.0536212852524705
"kabwe","beta38",-8.64776207451521e-06,2.51487042116156e-05,-7.4848875843346e-05,2.23212953573591e-05,1.80779101578206e-05,-2.02189017619949e-05,6.41563874581854e-05,-2.00964739962461e-05,2.46319684006773e-06,-5.98863467322021e-05,4.17558116258982e-06,1.88450359589559e-05,-6.38794711566022e-05,-2.22357995700585e-05,-2.72971515064479e-06,7.51522251166816e-05,-3.97332318766318e-05,-2.81796709535342e-05,4.21670241611272e-05,-3.60663247498748e-05,0.00010996114509164,-3.96689051133817e-05,5.87387994394204e-05,0.000192001277174458,5.05008338325957e-06,-0.000189150441220587,0.000126720101412938,-4.17956370709545e-05,0.000117631241293811,-7.8799806400749e-05,0.000151813228696736,-0.000341525116887162,0.000643211072821801,-0.000488003979593211,1.24358272765055e-05,0.000188026595407986,3.90683399483059e-05,-4.58631648815315e-05,5.0919476317039e-05,5.97522350571711e-05,0.000156765507069059,-0.000162261731195968,0.000120673279825869,0.000181441234900513,-8.49442194527456e-05,-4.15328137852464e-05,0.000138793801459583,-0.000116468542448622,7.92665892881141e-05,-5.14429523138633e-05,0.0199610319588435
"kabwe","beta39",6.63544957875736e-06,-3.73026894258068e-05,7.24519699165714e-05,-4.85742907638828e-05,-3.47200457547654e-05,4.51052059375927e-05,-7.42891093495058e-05,1.91939822816557e-05,5.87233780430247e-05,-4.37855147459641e-05,3.54693405804438e-06,4.75450487257064e-05,4.20807078312573e-05,-2.25250594083881e-05,2.40891480595914e-05,-8.11782240650431e-05,3.0576980846863e-05,5.9953324579799e-05,-4.2692950089553e-05,4.5902307834373e-05,-0.000125809474693878,3.32043722483867e-05,-5.26150438952075e-05,-0.000141532951242647,-8.62218491287554e-06,0.000310450637604309,-0.000117762615344903,5.76604991950195e-06,-3.68366124942455e-05,9.13506857966e-05,-0.000103370288036712,0.000284572416448925,-0.000488003979593211,0.000903865177093206,1.34476840395363e-05,-0.000504761551528894,3.74665462445532e-05,0.000133583744203828,0.000154472048063186,-6.9013138332458e-05,7.40935809632277e-05,0.000113164511630839,8.42653955091852e-05,-0.000114763575211545,1.41520560276272e-05,1.01962934267675e-05,-0.000134536820084841,0.000223320761651093,-8.89808554615593e-05,-0.000268805735703496,-0.0209867750917913
