"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta24",-3.37272083717158e-05,-1.29658794560481e-05,1.29568178426104e-05,1.09070080773124e-05,-1.88495027269012e-05,5.33386980607519e-07,1.79568037169556e-05,-2.26977963187104e-06,3.78458551554252e-06,-2.46635942512941e-05,3.44201043477238e-05,-2.07912958727561e-05,-3.41329718476308e-05,1.47851881783275e-05,-1.10910606743685e-05,3.09793564746651e-05,-9.13608992826395e-05,0.000129922101425675,-8.36790146149774e-05,3.67899780164853e-05,-2.45015427995561e-05,-2.39043210752678e-05,-2.79461945985165e-05,-5.2876051475619e-06,0.000121212638321714,-4.13093900969207e-05,-2.52651631329526e-05,3.9101618416732e-05,-2.60413105736614e-05,-2.74569177598189e-06,2.31728424923222e-05,-2.9141061936417e-05,-2.69114018881327e-06,4.65496238198438e-05,8.83899153250462e-06,-1.03209336884955e-05,4.83779663959485e-05,-0.000148104779547918,8.9332864953734e-05,2.13825087703788e-05,-3.60861307430223e-05,-2.1081531733424e-06,5.89430904185165e-05,-1.77885291860753e-05,2.96090160328098e-05,-7.21869318224795e-05,1.72987870688664e-05,1.75680798430426e-05,-2.66452546448782e-05,-2.68261431307109e-05,-0.0149613337791185
"kabwe","beta25",2.33065724990403e-05,8.31458069856708e-06,-3.04648250178296e-06,-4.03362484076235e-06,4.6254413855237e-06,-1.66781898933813e-06,4.39917926064012e-06,-7.8120850799421e-06,-8.21571903951781e-06,6.39353597223065e-07,6.68794818058362e-06,1.57498318990253e-05,-2.28221737751198e-05,-1.22743930452932e-05,-1.39392315044123e-06,2.27885171082453e-06,3.16112892722388e-05,-8.36790146149774e-05,0.000102391480627424,-6.90028779767977e-05,4.10549685478507e-05,5.00556687441486e-06,5.91575696427957e-06,2.09316279521673e-06,-5.03131090377268e-05,1.82244202783286e-05,2.48289369467518e-05,-3.04092181701982e-05,3.70846839535432e-05,-7.24030766639947e-06,-1.80104379493895e-05,1.34856088090492e-05,1.70190813790586e-05,-5.45173110369409e-05,-1.07812977961575e-06,7.97067717028844e-06,-1.58222080723182e-05,0.000109237385917957,-0.000122782640318108,7.24480401867707e-05,-2.93499219323753e-05,-2.60438029111151e-05,3.73933040736307e-05,-4.77047216654483e-05,-9.76709553429793e-06,3.5348229768885e-05,-1.48725938457884e-05,-1.20151220559205e-05,2.08079016463818e-05,-3.74030194536846e-05,-0.000546531665973032
"kabwe","beta26",-2.01574697870912e-05,-4.83285079227703e-07,1.01702604105621e-05,-2.74533641173841e-06,3.10273367159337e-06,4.01625957086669e-06,-1.54962936182477e-05,1.44543717207196e-05,-4.82075733025565e-06,1.03907338479527e-05,-3.35457336484025e-06,-9.87407761883432e-06,2.47754370434964e-05,-1.28150378612807e-06,8.22563924002963e-06,2.07878205777557e-06,-1.18001841332422e-05,3.67899780164853e-05,-6.90028779767977e-05,8.9205831003081e-05,-7.83820812234833e-05,2.17957617577663e-05,2.52594541098337e-05,-6.13255764961783e-07,-9.39801730808941e-06,-6.16838624551611e-06,1.68103466612756e-06,4.88242062098917e-06,-1.20119429050829e-05,-5.15284656968766e-06,2.24895254160704e-05,4.56175287233265e-06,-2.71962509613668e-05,7.08192426059706e-05,2.6729673945481e-06,-2.26234793713572e-05,-1.95699755602897e-06,-2.34239850862275e-05,6.63035338954733e-05,-9.10799047504593e-05,5.85465932113406e-05,4.72792813789571e-05,-7.32910535113895e-05,5.19179639740308e-05,1.387208030435e-05,-3.84497412653314e-05,5.17643624548755e-06,8.32149353318056e-06,-1.10704479802038e-05,7.96580265706052e-05,0.00315451365317699
"kabwe","beta27",-2.08624146541656e-05,-1.08248583757098e-05,-1.6473556842739e-05,-1.28111756606176e-05,5.99138562667866e-07,1.04855235845812e-05,-1.32568435458233e-05,1.15825319447118e-05,3.07649020375164e-05,-6.77409139885152e-05,1.0736684817785e-05,3.08064140804348e-06,-3.65601725492132e-05,1.588326022925e-05,-1.29383562532e-05,-1.67043059127848e-05,1.62755386814579e-05,-2.45015427995561e-05,4.10549685478507e-05,-7.83820812234833e-05,0.000168548671062042,-9.35593551497159e-05,-4.35708365765102e-05,2.81083440366097e-05,-3.37967186456109e-05,6.47193882448635e-05,-4.16714671806579e-05,5.08080248245464e-05,-2.98679523189058e-05,1.92398114310987e-05,-8.64958018983299e-06,-2.44493749278396e-05,4.73895230213826e-05,-0.000108499175649702,-2.50328980689567e-07,7.48473424031137e-05,-1.1061907520474e-05,2.86364816821617e-05,-7.164817589299e-05,0.000101607813809252,-6.52492112026142e-05,-1.88176869480889e-05,4.60743905008662e-05,3.25817876352013e-05,-6.80593650299794e-05,0.000106674279235191,-5.27055125005827e-06,-6.30988794271449e-06,4.57561999917042e-07,-7.14855387901676e-05,-0.00128019101011677
"kabwe","beta28",4.79832264843159e-05,-1.25066615952807e-05,1.35721451296831e-05,-2.09070718232994e-05,3.7503291648367e-05,-7.64195872262329e-05,5.33802460646822e-05,-3.90163692659951e-05,1.06131212893319e-05,5.75717145941852e-05,-2.63092004674018e-05,1.67749527547769e-05,-3.32198252672788e-06,-1.56643341085296e-05,5.64957470280377e-06,-5.06846379295294e-06,1.49882376116012e-05,-2.39043210752678e-05,5.00556687441486e-06,2.17957617577663e-05,-9.35593551497159e-05,0.000291810179423277,-0.000195371538891685,1.98788978355072e-05,-7.80812952071055e-05,6.19154918542088e-05,-8.03699114909403e-06,-2.28990681726308e-05,5.61513051787725e-05,-1.86878522553004e-05,1.10310103729613e-05,5.58617067777314e-05,1.30605513930318e-05,1.17326364566293e-05,-1.88611751679352e-05,-0.000116251018151002,4.89871436908807e-05,0.000165445224333471,-7.03695418016343e-06,-1.0954083502164e-05,-1.12146275251506e-05,0.000127548399167849,-0.000106070767898872,6.42632006732534e-05,5.85044273561521e-05,-1.37025031312011e-05,-4.48962121232691e-06,-7.45104754950326e-05,6.03186371153026e-05,2.83322625502959e-05,0.00262752172577661
"kabwe","beta29",2.22874765097639e-05,5.05313359504707e-05,-8.02478632864203e-05,5.34642784611105e-05,-2.28614290166898e-05,8.763445614913e-05,-8.41180111208241e-05,3.91042050235825e-05,-5.17232720164677e-05,2.25407051758915e-05,6.82465353174311e-06,8.54238318327883e-07,-3.5963386022265e-06,-2.37133416476831e-06,-1.40473518305625e-05,3.34220119130264e-05,3.65287154750742e-06,-2.79461945985165e-05,5.91575696427957e-06,2.52594541098337e-05,-4.35708365765102e-05,-0.000195371538891685,0.000432156291493525,-8.99071301396296e-05,-0.000209139991145013,1.34549076711992e-05,2.86467108745229e-05,-3.99928695926094e-05,-9.73004629932484e-06,1.44852170258838e-05,-4.43868655647641e-05,3.0038569933367e-05,-9.11624212411616e-05,1.16760435642569e-05,8.24261202349901e-05,5.74305584039911e-05,1.43147392005139e-05,-0.000144904956371139,1.57999745493148e-05,-7.38612725065501e-05,3.95613662453519e-05,-6.80065300553303e-05,-3.89213964703868e-05,-0.00012067771765291,-8.53351190728196e-06,-4.77792052031888e-05,5.21045113422632e-05,2.6248495812171e-05,-7.95943019635148e-06,0.000167218720660164,0.00220632034593855
"kabwe","beta3",-9.27934297343894e-06,-3.47049188967545e-06,2.86549872445659e-05,9.54861086430089e-06,-2.86023960950609e-05,-1.29453846025007e-06,-3.53035418924319e-05,3.88247950285041e-05,3.78844746514264e-05,-9.24712078341593e-05,4.20568299000473e-05,-4.57743892740544e-05,-0.000163921561883123,3.41280181188281e-05,-1.35423856967205e-05,-7.17005817214244e-06,-4.52423613223858e-06,-5.2876051475619e-06,2.09316279521673e-06,-6.13255764961783e-07,2.81083440366097e-05,1.98788978355072e-05,-8.99071301396296e-05,0.000457019468702751,3.84394546025207e-05,-3.90554769217943e-05,5.5394832062936e-05,-1.9693157502442e-05,-2.40208015870436e-05,2.97024825080207e-05,-5.09394907756568e-06,-6.35559522351461e-06,2.20183648448458e-05,-6.69258070901037e-05,-4.93271935869298e-05,0.000184242935414216,-0.000182249467752622,0.000103163596280051,-7.61240978449453e-06,0.000126898248848528,-0.000205304427292396,0.000192154848018646,2.04628988578362e-05,-1.80364257773415e-05,-0.000111136525671795,1.91302440566835e-05,2.13631176092439e-05,-2.92598807565616e-05,1.77939038726918e-05,-0.00016306146448199,0.0462892995841111
"kabwe","beta30",-2.8228570157657e-05,-1.71806000016312e-05,0.000102665792092346,-5.59825532366051e-06,-4.01785942151588e-05,9.80262864141286e-06,4.1502978298579e-05,-3.93571174919091e-05,3.96301964822441e-05,-3.43582940698858e-05,1.46461546037181e-05,-9.78077029088913e-06,0.000114240140620636,-1.20653237327368e-05,1.5676495673311e-05,1.22736449158786e-05,-5.1760518944971e-05,0.000121212638321714,-5.03131090377268e-05,-9.39801730808941e-06,-3.37967186456109e-05,-7.80812952071055e-05,-0.000209139991145013,3.84394546025207e-05,0.00076953119921378,-0.000504407552501363,8.29879005771651e-05,1.04410409670884e-05,-6.20507863467441e-06,-1.99765833601589e-06,5.38297371515591e-05,-0.000123036038039694,2.2081049299245e-05,0.000160123505726054,-0.000115929837423422,-1.54804206107383e-05,-8.11620185265444e-05,-0.000174632335848882,0.000158241103018729,-1.22336609308191e-05,3.05995846051764e-05,-0.000150381608742716,0.000245765826801466,-5.3617885892506e-05,5.39128485266766e-05,-0.00011026182724443,-9.68943106273396e-05,0.000143994419366135,-8.36780078964946e-05,-0.00032843662355413,0.00206000831831707
"kabwe","beta31",2.13587983092789e-06,-3.29061312904376e-05,-5.04936569887005e-05,-1.47745499438658e-05,2.15728136822301e-05,-2.226574878703e-05,-7.85938440012776e-06,4.44044279944661e-05,-1.98698217461829e-05,-1.93846491851472e-05,1.39096329952746e-05,-2.86879734946062e-07,-3.67241085522757e-05,2.01224594470293e-05,-2.63878536906741e-06,-1.91431844252593e-05,2.0045736789759e-05,-4.13093900969207e-05,1.82244202783286e-05,-6.16838624551611e-06,6.47193882448635e-05,6.19154918542088e-05,1.34549076711992e-05,-3.90554769217943e-05,-0.000504407552501363,0.00053585835859821,-0.000179933090802994,7.02435324169959e-05,-5.5574801051393e-06,-1.511412213152e-05,1.10182450914927e-05,5.59492687393482e-05,4.78830476046983e-05,-7.5926439665488e-05,0.000116830796385942,-2.36595945502131e-05,9.21507215494489e-05,0.000153387376891459,-0.000161862222039548,0.000104345540813066,2.5185330560144e-05,4.93768761743691e-05,-0.000108128335690372,0.000120475607734497,-6.9955572255707e-05,0.000110367233629159,2.39162601563609e-05,-0.000101473336361519,5.60616878893577e-05,0.000202960309923059,-0.00864510692726842
"kabwe","beta32",1.63481369282716e-05,3.10845616868874e-05,-2.10720764975293e-05,3.38023589002658e-05,-1.85131242940411e-07,-9.14321281435396e-06,7.8377466204193e-06,-2.47632304740885e-05,7.91876978778073e-06,1.47566420125578e-05,-1.03780250746681e-05,-1.2938726563962e-05,-4.82173813994002e-05,-6.86941293814905e-06,1.82965578565192e-05,-4.52757332171712e-06,1.13039305232777e-05,-2.52651631329526e-05,2.48289369467518e-05,1.68103466612756e-06,-4.16714671806579e-05,-8.03699114909403e-06,2.86467108745229e-05,5.5394832062936e-05,8.29879005771651e-05,-0.000179933090802994,0.000227384832581995,-0.000171529339941779,3.14203495233085e-05,7.69004477509558e-06,-1.34117470743711e-05,1.90065696133846e-05,-3.70202178432956e-05,-2.31516533233213e-05,-9.39124750773453e-05,6.60688525531982e-05,-7.51249629513751e-05,-4.59272515744817e-07,3.47583347983044e-05,-1.6743151710561e-05,-4.91976124321013e-05,1.6626989958163e-05,4.74521876562869e-05,-5.62632885037442e-05,6.30105826815053e-05,-4.98586368932868e-05,2.83253846554452e-05,-2.47793732381359e-06,1.37221934830774e-05,-5.53311147476094e-05,0.00253548779509746
"kabwe","beta33",-7.78411562655667e-07,-2.56360025591357e-05,3.29232599624072e-05,-3.72849459042975e-05,8.88570096854931e-06,1.19056651166659e-05,-4.12474481913508e-05,1.83451535527056e-05,4.67013249052807e-05,-7.54184888658401e-05,2.00314096428729e-05,1.54235619131947e-05,5.67424342966867e-05,9.68931263714547e-06,-1.81160638997259e-05,4.28175032869204e-06,-1.68599676094665e-05,3.9101618416732e-05,-3.04092181701982e-05,4.88242062098917e-06,5.08080248245464e-05,-2.28990681726308e-05,-3.99928695926094e-05,-1.9693157502442e-05,1.04410409670884e-05,7.02435324169959e-05,-0.000171529339941779,0.000240713778144456,-0.000115651282285385,3.62888122430765e-05,4.87624086623361e-07,-1.4604929553981e-05,3.6273521209325e-05,1.66142765968728e-05,7.25591705667154e-05,1.38569177446392e-06,-7.47460094026938e-06,7.29796222737658e-05,-8.39366266465119e-05,9.74602061247446e-05,-4.50231660276672e-05,5.17858369827551e-05,-3.23636331927687e-05,5.15485524292385e-05,-7.01190673103552e-05,7.98214309280891e-05,-7.3389030808131e-05,1.50859960540262e-05,-9.5230406121667e-06,5.20154899509223e-06,0.00548708437336736
"kabwe","beta34",-5.61318366021275e-06,4.07845605052616e-06,3.98439217606123e-07,9.96117713153514e-06,-2.55075124726526e-05,4.65018369956261e-06,4.77509858098787e-05,-2.8182201416244e-05,-3.86857210887571e-05,5.80739305292106e-05,-8.26575041150617e-06,2.80284657956643e-05,-2.25143999967654e-05,-2.93341455370704e-05,9.79514899245658e-08,2.31289366000274e-05,4.30782319802634e-06,-2.60413105736614e-05,3.70846839535432e-05,-1.20119429050829e-05,-2.98679523189058e-05,5.61513051787725e-05,-9.73004629932484e-06,-2.40208015870436e-05,-6.20507863467441e-06,-5.5574801051393e-06,3.14203495233085e-05,-0.000115651282285385,0.000182212828322736,-0.000108103955770762,4.73516347391817e-05,3.60072958505564e-06,3.26215796907241e-05,6.44779115575739e-05,1.59713572073623e-05,-9.78407394581383e-05,3.25159113520612e-05,6.58563057138866e-05,-2.04718567656868e-06,1.17588299700819e-05,6.968557831888e-05,-6.09509798088775e-05,0.000105914674525953,-1.94526667103457e-05,4.2589517390749e-05,-6.15267217448062e-05,2.09741100373298e-05,1.51032881954245e-06,3.17393301028031e-06,-8.99036105628705e-05,-0.0052538435210685
