"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",-3.45996779524157e-05,-4.36313847500449e-05,3.99588426233721e-05,-3.47397606027684e-05,2.98463564119616e-05,-3.67402615021072e-05,-5.61771299700379e-06,6.4025337345882e-05,3.4073037888771e-05,-0.000338324051613873,0.000356882086376966,-0.000150130086398557,9.34136771699941e-05,7.15755373439739e-06,5.94578004873474e-06,1.99858792052392e-05,4.97039923316902e-07,-4.32370238530285e-06,-2.01486321069991e-05,2.13212142190521e-05,-1.1090885704048e-05,-3.74446005432628e-06,2.23620660226535e-05,-3.65718381267511e-05,2.03033386833532e-05,-6.05269348578392e-06,-1.72578919751671e-05,6.13471336477205e-06,-2.16383126868553e-05,2.83755977745781e-05,-1.34646562512854e-05,-5.47025332868579e-05,2.89013497094923e-05,-4.47738606401913e-05,-6.51713755174233e-05,2.13786629655347e-05,6.26177852883328e-05,-0.000221040595017881,0.000144996672993145,-0.000134695997079044,7.57022755500315e-05,-9.08821487377263e-05,-2.19994130878343e-06,-0.000151544989290337,0.000166649565893249,-5.25155840921241e-05,3.67417151217906e-07,-9.18934611550317e-06,-2.4762112743447e-06,0.000151880863410696,0.0183131214342992
"kabwe","beta19",2.88926260976587e-05,3.72330118382394e-05,-6.11553665098414e-05,4.89209551835128e-05,-2.50726616695427e-05,1.0327642821747e-05,1.69069674893711e-05,-2.85980500286839e-05,-4.67822255813204e-06,6.92435936418255e-05,-0.000150130086398557,0.000169106571251503,0.000215922382562899,-5.85115050495847e-05,-6.51060961268571e-06,-1.44721044136676e-06,-4.99101593979888e-06,-3.52045099600332e-06,5.13663244270054e-05,-4.30719359658148e-05,8.56075981003754e-06,-1.33634004104646e-05,-2.00919390050322e-05,2.88542964619892e-05,4.98104812669026e-05,-5.62821926876001e-05,9.57731632584845e-06,3.78203975926083e-05,-2.7879068779557e-05,5.12476603752919e-06,7.4474354137533e-06,-4.6501612270603e-06,-4.05159764749501e-05,4.92794788201776e-05,-5.59427974906553e-05,-2.75091386662804e-05,-1.53623299980064e-05,3.38330126202403e-05,9.54944409853736e-06,-4.73731912962605e-05,1.69836657658978e-05,8.04691546176398e-07,-9.49361867536784e-06,3.18207694915051e-05,-3.2250526477819e-05,-9.77345606422675e-06,1.21884321536744e-05,-2.17519396242439e-05,4.55396417853431e-05,-7.61056080269391e-05,0.024146210815599
"kabwe","beta2",4.64040772308549e-05,7.77264833409865e-06,-0.000144874089435333,0.000240633545425192,-0.000181534928499518,9.87307126550688e-05,-3.16294920647441e-06,7.3523199387075e-05,0.000140182143058916,-0.00054425173836983,9.34136771699941e-05,0.000215922382562899,0.00207180443161586,-2.80549379597351e-05,-0.000113539981199503,6.13722075496532e-05,-9.86439682473421e-05,9.11147986996731e-05,7.66372702931039e-05,-8.90718723427543e-05,-4.02869519981506e-05,-3.21618209954663e-05,-4.0982362717463e-06,-5.23486970032732e-05,0.000217538953784439,-0.000248074171447701,-0.000103175476616224,0.000195011960115422,-8.80294780686117e-05,2.25649164973857e-05,-3.63098132314294e-05,-2.85952641590566e-05,-0.000129079682657294,0.000102448381072893,-0.000236936641613114,-6.41106555651661e-05,5.30655558437141e-05,-0.000644189459906687,0.000655863638926575,-0.000329014235666743,-5.5173102236838e-05,-4.51999098001744e-05,3.13901436050961e-05,-0.000463628379913043,-0.000109535106727497,-5.28686921750505e-05,0.000112228397262713,-0.000186053171725195,0.000140748764564669,0.000381617530180686,0.258393840160475
"kabwe","beta20",-2.48301253754913e-06,-2.52210206472825e-05,2.7722079783633e-05,-9.66747996843012e-06,-1.05035202569843e-05,1.75761771266458e-05,-1.2965243902641e-05,7.06098824040677e-06,5.0998572984079e-06,5.76740399989644e-07,7.15755373439739e-06,-5.85115050495847e-05,-2.80549379597351e-05,6.83285337451742e-05,-3.42101447222834e-05,5.22782289190402e-06,-5.20247968833004e-06,1.03738099572651e-05,-2.68047004100417e-05,2.01039680179041e-05,-1.31355205197451e-06,8.38865865021631e-06,1.06518827215313e-06,-3.64014170085702e-05,-2.05191552237308e-05,1.13751466309223e-05,2.6499897504851e-06,-2.29973951472797e-05,1.9716540910345e-05,-9.78453794879675e-06,4.88067484218996e-06,2.30170769206564e-05,-2.12412138144426e-05,3.35440325395328e-05,6.84928748985638e-05,-1.23409679995794e-05,-3.06325286529096e-05,1.04098773675524e-05,2.15157423176109e-05,3.95838806423981e-05,-1.30620478936551e-05,-9.45339072662399e-06,2.02085967156483e-05,-8.82231049972964e-06,-4.29110843327143e-05,2.08868046794321e-05,-1.03245226288379e-05,2.48988645805074e-06,-1.04477021528952e-05,8.31082960514942e-05,-0.0074843215894544
"kabwe","beta21",-1.91348656261652e-05,5.95259356915124e-06,1.03476794445044e-05,-1.17131888762881e-05,2.28334777294443e-05,-9.86755766976193e-06,-5.43233113950396e-06,1.01938036219134e-05,-1.19997884697254e-05,2.34303035150442e-06,5.94578004873474e-06,-6.51060961268571e-06,-0.000113539981199503,-3.42101447222834e-05,8.43978203018034e-05,-5.11559297495096e-05,1.77320849108875e-05,-7.51875082762551e-06,2.58819947982993e-06,6.7690020435104e-06,-1.74531573455505e-05,-1.1758805403406e-05,4.85063256218409e-05,7.89434230951539e-05,-1.37057380488264e-05,2.17667338414906e-05,5.92337353078624e-06,-1.85023246544143e-05,4.25600964949821e-06,5.74771762300153e-06,-1.53099022556981e-07,-1.71100636599814e-05,5.28468857089187e-05,-8.25593713677808e-05,-5.55368075014203e-05,2.13291659397923e-05,5.10144979845542e-05,1.10188392138287e-05,-2.63449544920379e-05,-3.27610460968571e-05,1.82129830201552e-05,-1.22233650160634e-05,3.66963138158077e-05,-5.23861616740436e-06,3.54433609599073e-06,-4.79977696757103e-07,-2.65744770911381e-06,9.74626016185662e-06,-1.55463341828032e-05,-6.62453951307996e-05,-0.0127456507001894
"kabwe","beta22",5.13185319435612e-06,-1.45728904937039e-05,-1.20819152725638e-05,3.20311805550585e-06,-3.17406730685052e-06,4.64184614437116e-06,2.12681208415579e-06,-3.32500006430692e-06,1.25602333143803e-05,-2.63075854744766e-05,1.99858792052392e-05,-1.44721044136676e-06,6.13722075496532e-05,5.22782289190402e-06,-5.11559297495096e-05,6.82250888352332e-05,-3.81272089382403e-05,1.1703238531804e-05,-5.91733783305183e-07,3.66498621172537e-07,2.42019590500478e-06,1.44582202101042e-05,-2.62643563519686e-05,-4.72098835258853e-05,1.16665080914155e-05,-1.30441239294809e-05,-5.80389776699349e-06,9.87812741263361e-06,1.61037515560349e-06,4.66791586910358e-07,-8.99752806589008e-06,-5.17431248075554e-06,-2.16340622364896e-05,4.92875079954133e-05,2.00994350893732e-05,-8.48184301435445e-06,-1.78560358731362e-05,-4.0086615737819e-05,-1.29952217196222e-06,1.37499337600635e-05,-4.48133415141863e-06,-6.18660563122331e-06,-1.14158069249912e-05,-4.34682732671607e-05,4.64701345870617e-05,-2.01473245266003e-05,1.80403967940476e-06,-1.40684193682558e-06,1.02486951756004e-05,3.83843714904496e-05,0.0090099156634041
"kabwe","beta23",-6.31615335350746e-06,6.9270331255907e-06,1.15854603117454e-05,-1.68797842244389e-05,1.87471419852807e-05,-3.15283888606449e-05,1.80372499069574e-05,-3.63702108225062e-06,-1.58526534763581e-05,3.56883032326766e-05,4.97039923316902e-07,-4.99101593979888e-06,-9.86439682473421e-05,-5.20247968833004e-06,1.77320849108875e-05,-3.81272089382403e-05,6.85496247549176e-05,-5.41315362147296e-05,2.83184670122903e-05,-9.16270420173615e-06,1.1370795620246e-05,-2.00437312727108e-05,3.25804573821791e-05,5.97254139728628e-05,-3.03904351003206e-05,3.14836874742768e-05,2.76658047342282e-05,-1.78178186749784e-05,6.09010686882285e-06,-2.2018100331573e-06,3.65577543062681e-05,-1.39770835673601e-05,2.18775044583089e-05,-1.47732954350449e-05,-1.49629845437542e-05,3.69261615393109e-05,-1.12835269841034e-05,8.37254271151609e-05,2.63786989097031e-05,-3.60180144778608e-05,3.47649511692067e-05,2.25017909890037e-05,1.0668609315357e-05,0.000122240032458497,-3.4908560500445e-05,1.50800796789347e-05,-8.76211679131922e-06,4.10748305797507e-07,4.72076331554176e-06,-0.000152922140546545,-0.0102070198727516
"kabwe","beta24",6.70134003846924e-06,1.14082596571608e-05,-1.52708359950684e-05,1.66348175210096e-05,-2.6739388517931e-05,4.92076875396026e-05,-2.93648805509524e-05,1.06897433150784e-05,2.48053594838716e-05,-5.53838746527674e-05,-4.32370238530285e-06,-3.52045099600332e-06,9.11147986996731e-05,1.03738099572651e-05,-7.51875082762551e-06,1.1703238531804e-05,-5.41315362147296e-05,9.03689945789035e-05,-8.31181122675751e-05,3.9678134662575e-05,-1.60723912096934e-05,1.91573850033992e-05,-2.89213780676566e-05,-7.02278045122081e-05,2.49797359317072e-05,-2.10526082062416e-05,-3.49111446864241e-05,2.69292205691925e-05,-4.74023672515453e-06,1.95865815511482e-05,-5.02023966759996e-05,4.49671272083518e-05,-9.91452167387417e-06,1.32378449391498e-05,1.55618599871247e-05,-5.46643062207937e-05,3.60235166321739e-05,-8.25541922973161e-05,2.24906799297069e-05,4.92740016275813e-05,-6.00590648591269e-05,2.36125733880876e-05,-2.25547898479439e-06,-9.92093991901054e-05,7.5217934071023e-06,-8.58576667922487e-06,2.60203657782885e-05,-1.71016208969995e-06,-1.53056202997612e-05,0.000112446826514742,0.0046234275855287
"kabwe","beta25",8.32249797758908e-06,-1.3486406549126e-06,-2.63376654826804e-05,2.28275137855022e-05,3.53997520684642e-06,-4.6276312380352e-05,4.16871048303768e-05,-1.62156158466227e-05,-2.68795762469304e-05,6.17684818748841e-05,-2.01486321069991e-05,5.13663244270054e-05,7.66372702931039e-05,-2.68047004100417e-05,2.58819947982993e-06,-5.91733783305183e-07,2.83184670122903e-05,-8.31181122675751e-05,0.000136055224751412,-8.96894244149675e-05,2.5079883435294e-05,-2.12717258806129e-05,2.79895883496534e-05,0.000111763818852251,1.26868226733657e-05,-2.72395870051033e-05,3.77910226379646e-05,-1.50400141646185e-05,1.62350031465756e-05,-4.02986989957789e-05,6.12656230969758e-05,-5.82608763221947e-05,1.38544576825633e-05,-1.46650179320801e-05,-6.04803795342622e-05,4.02709922143343e-05,-1.57384932604606e-05,2.82815185246955e-05,3.86075084605006e-05,-9.2066540304499e-05,5.73877934804265e-05,-1.59983607116017e-05,-3.02618216611029e-05,0.000127713676170638,-3.08394668211328e-05,6.4179775970519e-06,-1.49563962975665e-05,-1.07533049853636e-05,4.38323522736809e-05,-8.96830580277251e-05,0.0195422670224549
"kabwe","beta26",-1.01253599406298e-05,1.49769967554475e-06,4.2001208879509e-05,-2.99051583983327e-05,1.75821478055582e-05,1.5930420960542e-05,-2.90122022088445e-05,1.86952931516048e-05,1.56208625345341e-05,-5.09217407855257e-05,2.13212142190521e-05,-4.30719359658148e-05,-8.90718723427543e-05,2.01039680179041e-05,6.7690020435104e-06,3.66498621172537e-07,-9.16270420173615e-06,3.9678134662575e-05,-8.96894244149675e-05,0.000102066615168654,-6.08663404542262e-05,1.63158801072914e-05,2.5393147848792e-05,-6.08188869195574e-05,-5.2453436864234e-05,6.21590302700543e-05,-1.73572713789792e-05,1.46585047493083e-06,-5.90752395157098e-06,3.02847083999972e-05,-1.84055869324103e-05,1.41467023743315e-05,-1.51907018605395e-05,3.51773775739622e-05,3.45811985806016e-05,-2.81345566131828e-07,1.23426576974742e-05,1.83156830127307e-07,-4.34694562260132e-05,7.85829074442906e-05,-3.15067419161757e-05,9.6541232136458e-06,5.44938238589416e-05,-8.82936597430972e-05,3.62067500284886e-05,-1.47365053333087e-05,7.96369597668241e-06,4.64848081850835e-06,-3.52581482829583e-05,3.87778874524671e-07,-0.0171876061077979
"kabwe","beta27",-8.88764133027664e-06,-1.64380368337208e-05,4.67463506245562e-06,-1.32940626807817e-05,-9.15020797165056e-06,-1.05627805623587e-07,1.91765635406374e-05,-1.00061251832571e-05,-1.82246914024802e-05,4.9446056200236e-05,-1.1090885704048e-05,8.56075981003754e-06,-4.02869519981506e-05,-1.31355205197451e-06,-1.74531573455505e-05,2.42019590500478e-06,1.1370795620246e-05,-1.60723912096934e-05,2.5079883435294e-05,-6.08663404542262e-05,0.000100537987722039,-3.88240241059675e-05,-5.14971936121466e-05,8.95629548461195e-06,3.51168097389438e-05,-2.62269510781754e-05,2.80305119354019e-06,-4.12670122799397e-06,8.08888987782415e-06,-3.38515662494414e-06,-5.68652803712973e-06,2.43648228409048e-05,-3.80055278619029e-06,-2.50287628509129e-05,2.7599619135056e-06,2.14484299234904e-05,-3.47908565203045e-05,3.16975354150754e-05,-1.77526400578444e-06,-2.6380759969717e-05,3.94240594114415e-05,-3.46340543952877e-05,-1.23518884830495e-05,6.13434923772589e-05,-1.63644632986918e-05,1.9158955954438e-05,-1.36864951917938e-05,8.3644811746337e-06,8.5931003029033e-06,8.97034704635733e-05,-0.00484215461610021
"kabwe","beta28",1.8451128159123e-05,1.05014694249351e-06,-3.60519093755146e-05,1.70072495348079e-05,-1.97887050813205e-06,-8.95492714152507e-06,2.7824345854207e-06,-2.48295379416769e-05,2.61491236783208e-05,9.48002184285794e-06,-3.74446005432628e-06,-1.33634004104646e-05,-3.21618209954663e-05,8.38865865021631e-06,-1.1758805403406e-05,1.44582202101042e-05,-2.00437312727108e-05,1.91573850033992e-05,-2.12717258806129e-05,1.63158801072914e-05,-3.88240241059675e-05,0.00011268251692055,-0.000112410357657362,-7.8053140801456e-05,1.01552945047948e-05,-7.27984201318321e-06,1.17546915483606e-05,-2.02802952067348e-05,1.56918934211612e-05,-4.34933551631599e-06,-6.71522187137565e-06,-9.02412392535507e-06,2.18967900637986e-05,-3.47159074230436e-05,6.89762410901015e-05,4.12343675591148e-06,2.29372327942523e-05,-2.28418554501148e-05,-1.74581016505144e-05,3.36746618968881e-05,-2.10537470197496e-05,3.12158986806181e-05,-9.88588261156032e-05,7.5333072654919e-05,2.48874501793309e-05,-1.32718720170835e-05,-9.8776158519749e-06,2.16324302560197e-05,-1.09746818831882e-06,-5.44774795134019e-05,-0.00556103617110013
