"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",-3.04228634691501e-05,1.18745733327193e-05,-1.2524384466422e-05,-1.12010044956731e-05,-1.00430764956721e-05,1.5517491731557e-06,-1.35333320995813e-05,4.60548015645072e-05,8.20903234114294e-07,-0.000196531008592316,0.000306102641363837,-0.000116706812232431,5.77017343321282e-05,9.33637159262517e-06,-3.82922339727532e-05,7.11131047883409e-05,-5.55170407848713e-05,2.29137524848021e-05,-1.80751482307278e-05,3.57678432090687e-05,-3.58919520173169e-05,-1.41586206839248e-05,-7.69268975118501e-06,-0.000114618764322215,3.91600644550514e-05,1.98119647763025e-05,-2.395908543291e-05,1.84595107862999e-05,-6.96668063825715e-05,5.53581726981396e-05,1.82099243638254e-05,-7.01991400419821e-05,8.32128224031535e-05,-0.000174298665398865,2.22627632647554e-05,0.000205613470609868,-6.00868861409938e-05,-2.26047391809897e-05,-7.40641323513155e-05,0.000125438017716222,-3.91790482052437e-05,-5.78401766641731e-05,9.04025632966737e-05,7.58834991050421e-06,5.11364073148599e-06,-4.47590796927825e-05,4.47360972844567e-05,-6.05378233411462e-05,6.42079048856213e-05,-2.06295015662515e-05,-0.0180919579846506
"kabwe","beta19",5.90574992253704e-06,2.14245192240554e-05,-4.01351013073042e-06,4.97501325759975e-06,1.6973663603031e-05,-1.85944784500427e-05,5.83943396899379e-06,-6.84881091625961e-06,-1.09049284132512e-05,7.03979375936841e-05,-0.000116706812232431,9.48378567855563e-05,-3.12234494303671e-05,-6.33756993609547e-05,4.9101121237439e-05,-3.11926367801856e-05,9.76742571025138e-06,2.88983500916429e-06,2.1226868987541e-06,-4.26652691926049e-06,1.1422565076653e-05,-1.22610775976424e-05,1.05334062597886e-05,5.01971403143051e-05,2.4416237342435e-06,-2.0506240436398e-05,1.62480443798828e-05,-3.43270947658448e-06,1.95487548947035e-05,-1.19357984530108e-05,-2.12315897166083e-06,2.1783665532951e-05,-1.81345396678761e-05,2.47728062705114e-05,-1.53112393671358e-05,-3.68624057086608e-05,-9.7362646732121e-06,6.2163647837024e-05,-1.9314784744284e-05,2.92482161070948e-05,-3.37527726283532e-05,3.19536723437353e-05,-1.81891043859615e-05,1.8738679480384e-05,-2.87742035228599e-05,2.12678836464072e-05,-1.23508268440457e-05,2.81286727613117e-06,-3.10416838149589e-06,-2.74374156918485e-05,0.00135181479463418
"kabwe","beta2",-4.71882499928215e-05,-7.58365173577684e-05,-8.29185458497366e-05,5.3681544098482e-05,1.02871644938101e-05,-2.5385778736236e-05,6.45038987149449e-05,-9.15468466024835e-05,0.000124950933742561,-0.00011643908727019,5.77017343321282e-05,-3.12234494303671e-05,0.000649350603065029,3.17205179672618e-05,-4.20272798428942e-05,0.000107777720687757,-9.87150524873223e-05,7.76822313130369e-05,-1.47775509666016e-05,-3.77783362401096e-06,-3.87362320632066e-05,-2.89365871886044e-05,5.05906231445506e-05,-0.000131020913533996,0.000145923370049424,-0.000144265036622077,1.16060172607989e-05,4.70487122044693e-05,-3.38331053420435e-05,3.95328077355691e-05,-6.17227663846286e-05,0.000114993534700178,5.18494326094236e-05,-0.000240265867713205,-0.000120233896532697,0.000208623950389849,-1.28149939990676e-05,-2.14186683854421e-05,3.58950086271924e-05,-2.15364559328851e-05,8.04672472842204e-05,2.19403120962754e-07,-2.51798756514129e-06,-0.000187931270804593,-8.75601065942783e-06,-2.30818403830686e-05,8.84618799902347e-05,-3.33339979509372e-05,-3.36827629604588e-08,6.20643375078331e-05,0.0635790441014409
"kabwe","beta20",1.56698481375185e-05,-1.15739544928242e-05,2.44795216604784e-05,-1.26801402802734e-05,-1.50070670284749e-05,3.82842540050756e-05,-2.19080493293413e-05,-1.78234843435362e-06,1.30191337719426e-05,-1.60403721557852e-05,9.33637159262517e-06,-6.33756993609547e-05,3.17205179672618e-05,0.000119932589410641,-9.45050509278127e-05,2.21472197222109e-05,1.13339787707543e-05,-1.20591733401661e-05,1.07564985597758e-05,-6.38855148295892e-06,3.96156139921704e-06,7.60806178219116e-08,1.00556858954817e-05,-2.47486057861799e-05,-1.71171088767679e-05,2.16467635867345e-05,-2.74684057807553e-06,3.78483264756652e-07,5.70591569045445e-06,-1.30372085857351e-06,-9.84091411160052e-06,1.06172258437454e-06,6.73310806647146e-06,5.8834666755809e-05,5.00784574501064e-05,-7.09153984711851e-05,8.21889195832785e-05,-4.97036143515922e-05,5.55269504029779e-05,-0.000123514350488201,8.26963873997063e-05,-8.40691552835919e-07,-4.28015895634407e-06,-3.93516864791275e-05,4.12953812563668e-05,-7.87229758797719e-06,-1.6828763057213e-05,2.93793988882011e-05,-3.1898228009966e-05,-4.60168201074448e-05,0.0184820747050043
"kabwe","beta21",-1.06607563907339e-05,-5.24887537946092e-06,-1.01670355461628e-05,9.11061233049058e-06,4.98268970550576e-06,-3.38562760090057e-05,2.6105552628487e-05,1.14283264669711e-05,-2.40015266668767e-05,3.41854766677571e-05,-3.82922339727532e-05,4.9101121237439e-05,-4.20272798428942e-05,-9.45050509278127e-05,0.000123755999265745,-7.70215598304792e-05,3.01108845455547e-05,-6.7708145248969e-06,-1.10026898213261e-07,-1.51984361447246e-06,-1.40200293185684e-05,3.05909265504115e-05,-1.76818140266566e-05,4.98213258842772e-05,-1.01579620192966e-06,-1.64859578942021e-05,1.22054129801954e-05,-9.34174762136737e-06,6.03403070886324e-06,-1.5193384309699e-05,1.4891970718795e-05,6.4828011832513e-06,-1.86077212515446e-05,-1.66897621408985e-05,-5.6888285300455e-05,2.52957085035197e-05,-6.36837026616801e-05,2.97784245116689e-05,-4.49300984321512e-05,0.000118978744826538,-8.3575065186521e-05,2.37262866272291e-05,-1.39965179972309e-05,1.80971471613356e-05,-3.89302697268161e-05,1.44856453339837e-05,-2.50350856183497e-06,-1.68609463494452e-05,2.7791219453544e-05,7.80385623807532e-05,-0.0183805287567761
"kabwe","beta22",2.02427688769923e-06,-4.97170366632738e-06,-3.4548585040296e-05,5.50488287670613e-07,1.23090338784725e-05,1.03783954342471e-05,-2.52932977243701e-06,-1.8996948561224e-05,3.88241904718371e-05,-6.79343281485804e-05,7.11131047883409e-05,-3.11926367801856e-05,0.000107777720687757,2.21472197222109e-05,-7.70215598304792e-05,0.000115989695370266,-9.1411867989763e-05,4.10574924143335e-05,-1.34121168553981e-05,1.09140194880105e-05,-6.80452579780174e-06,-2.24559662610732e-05,1.06326123100506e-05,-7.47090534318974e-05,2.74587207504428e-05,-1.06113208167905e-05,-1.065635395326e-05,2.06210877236231e-05,-2.38416685880515e-05,2.48624473978496e-05,-1.67628403840968e-05,2.69996172998428e-06,2.03521092382088e-05,-8.37287486301395e-05,1.86651369337979e-05,0.00010198585755623,-2.76390206571667e-05,-1.09501469540397e-05,2.53958463324213e-05,-5.1064377520653e-05,4.93912120412619e-05,-4.44568099351987e-05,2.99757833789705e-05,-4.45026379410097e-05,2.59109851045633e-05,-1.88628836440113e-05,3.832565096333e-05,-3.14138927185301e-05,1.87939203224977e-05,-2.40827828648044e-05,0.0129204282401221
"kabwe","beta23",-4.59464686397057e-06,4.23866960155669e-06,4.66871179521118e-05,-1.30640455913873e-06,-1.42073585851966e-05,1.88233014149853e-06,-1.21990445046687e-05,2.0355822268024e-05,-2.71119392876175e-05,5.59797430916091e-05,-5.55170407848713e-05,9.76742571025138e-06,-9.87150524873223e-05,1.13339787707543e-05,3.01108845455547e-05,-9.1411867989763e-05,0.000115412517666963,-7.19452010511603e-05,2.93793596991101e-05,-2.85465809284238e-05,4.54549640318183e-05,-1.22238752986963e-05,1.32920611713713e-05,7.1921864239065e-05,-2.45893498105657e-05,7.85246224938214e-06,5.11614930418679e-06,-1.78476698753377e-05,3.08088483947985e-05,-1.28679297291411e-05,1.11314344251628e-05,2.74149124562033e-06,-1.68055614517569e-06,0.000107478340598723,-5.74651518887914e-06,-0.00012321196154251,8.77896634791682e-05,-1.34728238860659e-05,-5.54645783664764e-06,3.84203276957784e-05,-1.56183822697948e-05,4.66351151287042e-05,-2.58479098163196e-05,6.71992593868961e-05,-1.12918668560905e-05,1.02276219409109e-05,-4.15600269450787e-05,4.90323463918513e-05,-4.99395623105841e-05,-1.98091513242119e-05,-0.009309244230198
"kabwe","beta24",-1.04419254031729e-05,5.32375941541153e-06,-2.15801708761812e-05,2.00740693326462e-05,4.43528055121814e-06,-1.27355131891973e-05,1.82336046593301e-05,-1.6675487437376e-05,2.3542321399438e-05,-3.08405762104761e-05,2.29137524848021e-05,2.88983500916429e-06,7.76822313130369e-05,-1.20591733401661e-05,-6.7708145248969e-06,4.10574924143335e-05,-7.19452010511603e-05,0.000106001558541413,-7.93091648110263e-05,4.18177898650243e-05,-4.33935250640444e-05,1.76066022241404e-05,-1.61385013681491e-06,-5.50915021262515e-05,4.13994742240229e-05,-1.53615331059596e-05,-1.22257643722772e-05,3.35180832343884e-05,-2.80342083650401e-05,1.40982030641117e-05,-1.61064916923042e-05,3.36417480850891e-05,3.00069825839902e-06,-4.98907862864583e-05,-6.66154005624116e-06,3.63000152886201e-05,-3.3656908850614e-05,-9.4256976600187e-06,5.76423878372771e-05,-3.10524658346266e-05,1.26278099958121e-06,1.24319232229083e-05,1.32552366854002e-06,-7.55253784366567e-05,-2.32254735092696e-05,1.42441246560042e-05,3.43892626150596e-05,-2.09117985665306e-05,-9.06980672711524e-06,4.10463812496312e-05,-0.00018731154087116
"kabwe","beta25",1.37769010427826e-05,-1.33875407555549e-05,1.68873457238256e-05,-2.80174080134504e-05,1.58404181736959e-05,1.33767543734542e-05,-1.19837561937209e-05,-1.2357510370406e-05,3.54120863078885e-06,8.82773907253085e-06,-1.80751482307278e-05,2.1226868987541e-06,-1.47775509666016e-05,1.07564985597758e-05,-1.10026898213261e-07,-1.34121168553981e-05,2.93793596991101e-05,-7.93091648110263e-05,9.6677943103404e-05,-5.7769069161185e-05,3.61348562572692e-05,-2.00929501955178e-05,3.86148404902848e-06,2.82467407939901e-05,-9.32252009238689e-06,-1.11665163468945e-05,2.22192710006369e-05,-2.90906827525748e-05,2.33885793242684e-05,-4.96694446879485e-06,9.89906636543824e-06,-2.35461922421239e-05,1.52323222404917e-05,2.24204535204895e-06,-7.9786118373324e-06,-1.33646416459776e-05,8.82807967620272e-06,4.02593159305085e-05,-4.29178222063615e-05,1.60739907340766e-05,1.72924200824564e-05,-3.51863954460673e-05,1.68048718805623e-05,2.79601660229453e-05,2.35253647843219e-05,-1.87434517102736e-05,-1.49114877099535e-05,4.72463360213187e-06,1.61208491169072e-05,-1.70657559905828e-05,0.00318926946078001
"kabwe","beta26",-3.06462914202258e-05,2.62704082505458e-05,-2.56777707479141e-05,5.03966705449414e-06,-1.54481355938502e-06,-7.8019404944389e-06,4.35769832974314e-07,6.66518323052706e-06,-6.65091263878885e-06,-8.11135003130679e-06,3.57678432090687e-05,-4.26652691926049e-06,-3.77783362401096e-06,-6.38855148295892e-06,-1.51984361447246e-06,1.09140194880105e-05,-2.85465809284238e-05,4.18177898650243e-05,-5.7769069161185e-05,8.53190529217351e-05,-7.40468433286403e-05,2.64824684971171e-05,-3.5993681764952e-05,-1.83697684938337e-05,2.85347171890599e-05,7.60409394051875e-06,5.72178545363159e-06,9.64882642503125e-06,-2.60538817421042e-05,3.45718125012785e-06,-4.51841373978363e-06,1.43196866162249e-06,1.94749472763556e-06,-5.04648317633052e-05,1.30588041922689e-05,6.48938414705751e-05,-5.15775423775589e-05,8.53795641703071e-06,-2.27609742148689e-05,-9.24797834379051e-06,-3.0692903249774e-05,1.73892835297242e-05,5.1879296009132e-06,-3.96495007095311e-06,-6.99491278387951e-06,-1.30921827278646e-06,7.75153407854867e-06,-3.28108071167568e-05,4.56794306701651e-05,-9.23258753282503e-06,-0.00227579749958364
