"region","name","alpha_D","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta4","beta40","beta41","beta42","beta43","beta44","beta45","beta46","beta47","beta48","beta5","beta6","beta7","beta8","beta9","p_G_D","start_date"
"kabwe","beta18",-0.000128969050200919,1.77524469543728e-06,-2.3966474142313e-05,2.02081344561392e-05,-3.89016783892474e-05,-4.25584012140097e-05,-4.23196625559891e-05,-3.34799440046816e-05,-3.70574871832022e-07,-2.43214974678195e-05,0.000308391616565725,-0.000139982604494933,0.000535638419065766,-6.24488860943407e-05,2.88404734131244e-05,6.72749739170448e-06,-5.32204203203418e-05,5.00750700588097e-05,1.88051402582853e-06,-3.95372027928478e-05,4.45831114167041e-05,1.40555313750917e-05,1.31644720924113e-05,3.79830744056286e-05,1.41738732847989e-05,-4.77666630129566e-05,7.55476770797891e-06,3.67336713872455e-05,-7.74055103036086e-05,5.40940050316318e-05,8.04404511646286e-05,2.55031445721984e-05,0.000161809391979097,8.1802097443989e-05,-3.8212478209668e-05,-3.51217156220997e-05,-1.97395886496144e-05,-3.90714808523677e-05,3.43406217414632e-05,-1.76086203995865e-05,2.38540831021909e-06,1.90370338571614e-05,3.99612439779808e-05,4.59759341945511e-06,-9.93172841331574e-06,-1.70472342564433e-05,1.38469087365789e-05,-2.51289961680205e-05,6.08563865768211e-05,-0.000874774931697548,0.0130949571601334
"kabwe","beta19",-5.18187389426574e-05,2.07437677223182e-05,-6.56979762658877e-07,4.99394633426082e-05,4.79934740035413e-05,-5.74279442797708e-05,-2.22672354779745e-05,-2.79227454970122e-05,4.80855240216003e-05,-0.00011622441087041,-0.000139982604494933,0.000333232183649707,-0.000733297641222493,4.03215162970221e-06,-0.000171561508285227,4.36818358664068e-05,0.000181121202400141,-0.000106809033715535,-3.01799754101095e-05,-4.08273546282694e-06,7.49009198997763e-05,1.7209617681214e-05,8.13415584429869e-06,1.62621352371203e-05,1.68731152563775e-05,-7.88114634835466e-05,-3.41839866863744e-05,6.00451912442246e-05,0.000124816724984932,-0.000189465861161191,-1.29740115573663e-05,-4.57507149635404e-05,-0.000190971361180609,-5.07669613697886e-05,1.5544025493371e-05,2.2360254430181e-05,3.71863197494953e-05,7.95573033093645e-05,2.82292496007618e-05,2.53396139355565e-05,-1.43528445455776e-05,-2.42571059247097e-05,-3.58731890280541e-05,-2.5099396283088e-05,-8.32535157045245e-05,-1.64042889838811e-05,3.26616255357147e-05,7.71079457820004e-05,3.73576441484684e-05,0.00117212957111066,-0.0183478625751291
"kabwe","beta2",-0.00040372291324371,0.000208355087022378,8.88434639476045e-05,-0.000364153049079529,0.000285494674253948,-0.000294024849093224,-3.76328404980575e-05,-0.0010080720729757,0.000966947124242802,0.00100889685446163,0.000535638419065766,-0.000733297641222493,0.0339795602790366,-0.000672132302785044,0.00186851640324571,-0.00122091116218111,-0.000860711202142167,0.000449612959870806,-0.000355068938267005,-0.000336977941359771,0.000673188030631307,-0.000467949310425686,0.00225448803645386,0.00150503106240098,-0.00179869912704556,0.000411087365038919,-0.00175141003816138,0.0016159359442704,-0.000772523675646285,-0.000606918694001128,0.000734137842467212,0.00231086597526571,0.00690098511087753,0.000820038964523324,-0.000979703442099485,-0.00065710225691323,-0.000520830047243159,-0.000989854837269499,0.000126401710552896,-1.47509329980682e-05,-0.000241852706834636,0.000995071351411412,-0.000134639105828439,-0.000347938935984529,-0.00101631007201092,-0.000183787037653113,-0.000791288616052139,-0.000984266164712032,-0.000139852665003098,0.00673362182670969,1.54229683861084
"kabwe","beta20",-0.000375606766269724,-2.61340425345894e-05,-3.63092939966739e-06,6.17356743350742e-05,4.29509239957423e-05,-1.62466838033977e-05,-1.59990798480055e-05,-3.98771034127376e-05,0.000109485281256086,-0.000114660179110033,-6.24488860943407e-05,4.03215162970221e-06,-0.000672132302785044,0.000300198477764086,-0.000135654595422627,-0.000101547217979377,0.00010040324525836,2.18075729365233e-06,-2.75293492628313e-05,3.45615178761107e-05,-5.13036786412137e-05,3.83709241528292e-05,3.01990400030958e-05,-3.64152466447408e-05,3.24980036443222e-05,-1.61153315037861e-05,2.3450364344509e-05,5.30616145152366e-05,7.7761905519219e-05,-0.000223207126977024,3.46882054695306e-05,-6.42816677002212e-05,-1.46535393946396e-05,3.33630646818163e-05,-3.00129450749932e-05,-5.30052000073552e-06,1.5549168857547e-05,8.04924292361954e-05,2.69127898386613e-06,3.12103151627196e-05,-2.67089138651091e-05,-4.45259332066775e-05,-9.14018445114145e-06,-6.15065975102102e-07,2.68981904984343e-05,-5.45699204141995e-06,-6.93702891618967e-06,4.55841016383689e-05,7.64241862440736e-06,0.00121943444503673,-0.0571633996832463
"kabwe","beta21",-0.000111439697396175,2.45923250330568e-07,1.98143808588225e-06,-3.58096723900712e-05,-2.63822225611233e-06,6.6144116262188e-05,2.39632175584335e-05,5.70337801896957e-05,-5.02966668517952e-05,6.42439577693176e-05,2.88404734131244e-05,-0.000171561508285227,0.00186851640324571,-0.000135654595422627,0.000461406852424748,-0.000276577226717029,-9.98750543081915e-05,5.61911127199086e-05,3.04572276125761e-05,1.57079767874262e-06,-5.11702316571789e-05,-7.66394356956683e-06,5.53782168115183e-05,7.91950302421408e-05,-8.65326247017931e-05,4.78262509897504e-05,-3.09704820114388e-05,3.60644476563735e-05,-0.000148918608878289,9.73010086644084e-05,0.000153710969127157,7.95196114306497e-05,0.000478804573859193,6.45840717716411e-05,-4.49698366603328e-05,1.66419481173532e-05,-8.35519174650825e-06,-5.88751866551857e-05,2.05045916231939e-05,1.00033950737017e-05,6.98396500554794e-05,8.84448401707814e-06,-1.86145444853782e-05,7.75438308578395e-05,8.39354414921298e-06,2.30768298930719e-05,-7.21556446295991e-05,-7.00005387098124e-05,-5.65275683398647e-05,-0.000224556603898222,0.0964095428733776
"kabwe","beta22",0.00101300832496769,2.39700146791243e-05,-1.41331395165097e-05,-0.00013746328318619,-4.92087172694615e-05,-5.46634017973834e-06,0.000118917121624939,-1.15246637039042e-05,-0.000101643517721797,4.13770903160608e-05,6.72749739170448e-06,4.36818358664068e-05,-0.00122091116218111,-0.000101547217979377,-0.000276577226717029,0.000740791011708195,-0.000362054655102581,-2.61498274714838e-05,6.21586078548433e-05,-5.78891763182746e-05,-0.000110971367205413,0.000179219806796755,-0.00015002755943043,1.43136635500709e-05,0.000260320900596247,-6.95117320560409e-05,5.04003948713436e-05,-0.000204707849183892,0.00017449155066622,2.91181123725035e-05,-8.90910067604557e-05,-0.000193514665868809,-0.000635029101355954,-0.000223535684014497,0.000119983349832225,-4.54249165165777e-05,2.21968327424569e-05,-4.19559072147034e-05,-5.31082534480779e-05,-4.82099389982568e-05,1.13031473695475e-06,8.48510088555931e-06,-2.34072949464088e-05,-7.70731482350208e-05,-3.84909869777733e-05,-7.52179051361699e-05,0.000111541343806807,0.000182974117929955,-4.31394272901602e-06,0.000417803907563156,-0.02012454153775
"kabwe","beta23",-0.000322914570783448,-1.6669604513053e-05,-5.69351921203129e-05,0.000153680110434698,6.49375290768189e-05,2.4222742122936e-06,-9.38887722159051e-05,5.28958198577623e-06,5.96394713263187e-05,-0.00013821736216152,-5.32204203203418e-05,0.000181121202400141,-0.000860711202142167,0.00010040324525836,-9.98750543081915e-05,-0.000362054655102581,0.000595573440870888,-0.000201618200125386,1.05625908722656e-05,6.0338467446207e-05,9.95796788426571e-05,-0.000123968000344503,0.000121357795502826,-5.10201533922554e-05,-0.000304153134035564,-1.58675947514393e-05,0.000110694376744115,6.07821720652041e-05,9.28139379923629e-06,5.91002623170167e-05,-0.000179342660659562,-2.02195075121106e-05,-4.62661977527139e-06,9.51533263917348e-05,-1.40092906768017e-05,6.25450690860255e-05,3.71543445879853e-05,7.23757776737615e-05,7.9664766926753e-05,4.68008040379301e-05,-9.01968009002037e-05,-6.33936139634951e-05,-1.49188154570012e-05,5.25470459382941e-05,-2.23004405859143e-05,6.02884149419997e-05,-6.6510136413919e-05,-0.000162861383907932,8.53081950504533e-07,-0.000140660666734313,-0.113578688051218
"kabwe","beta24",1.39463842585641e-05,-2.50617259492415e-05,3.41782586368368e-05,1.04210837639364e-05,-3.1702868278038e-05,-4.74373503646076e-05,1.31356910358037e-05,-4.47330952415553e-06,5.38227032107547e-05,5.21585439681929e-05,5.00750700588097e-05,-0.000106809033715535,0.000449612959870806,2.18075729365233e-06,5.61911127199086e-05,-2.61498274714838e-05,-0.000201618200125386,0.000300463926164341,-0.000102732511270829,-3.20050558644053e-05,2.89108486716713e-06,3.19013984028139e-05,7.44962760126858e-05,-1.678800332557e-05,6.92884292698051e-05,7.74474013722989e-05,-0.000126871243420506,8.66296138872673e-05,1.90808381983119e-05,-6.2447427206596e-05,0.000119186172939564,0.00021945727080092,0.000293964081259408,5.80487896273018e-05,-4.85270147349842e-05,3.34365873015983e-05,-4.43669543818914e-05,3.84176017829733e-05,-3.5801769935556e-05,-5.0932115815314e-05,6.46307464891228e-05,5.88685830378194e-05,8.92562271976172e-05,6.56832686696771e-05,0.000103760467851316,3.65347482550384e-05,-3.28730945161375e-05,-3.20121560587867e-05,-6.91098812450945e-05,-0.000294617718224578,-0.00294694964395285
"kabwe","beta25",0.00020826860164248,-1.89218893455479e-06,-3.1908059920277e-05,-2.07610690827528e-05,-1.60175271452637e-05,6.85134730171736e-05,4.34218060069212e-05,1.0710733718394e-05,-6.62031569915323e-05,-7.74472902754819e-06,1.88051402582853e-06,-3.01799754101095e-05,-0.000355068938267005,-2.75293492628313e-05,3.04572276125761e-05,6.21586078548433e-05,1.05625908722656e-05,-0.000102732511270829,0.000196001424697838,-6.04597195215071e-05,-8.05350381689698e-05,4.58421856308585e-05,-5.63447770187675e-05,2.15848782050149e-05,-3.10736699634874e-05,-4.23125047080365e-06,0.00013618851116225,-9.18578744180644e-05,-1.58218906342963e-05,0.000162368235564238,2.99897114431589e-05,-0.000134868988690215,-0.000102287356021393,-4.19040708110427e-05,3.67400625672985e-05,3.95779752133387e-05,3.66399882117e-05,-7.50249174321283e-06,-2.6403245196803e-05,3.04263170310917e-06,-1.93859425485009e-05,-3.96247973004108e-05,1.78077564336938e-05,1.09611229187563e-05,2.39290612971651e-06,-1.04372438256696e-05,-1.80393435258072e-05,-3.42083555927906e-05,-2.46586848095936e-05,-0.000715465900846673,-0.0193036696044038
"kabwe","beta26",1.67008758511e-05,-1.46787325021704e-05,5.62426795420156e-06,-1.29827424440014e-05,-6.0524400239367e-06,5.02529930828829e-05,2.53729422467143e-05,-1.69144210187828e-06,-3.81074561512268e-05,-1.91483975308168e-05,-3.95372027928478e-05,-4.08273546282694e-06,-0.000336977941359771,3.45615178761107e-05,1.57079767874262e-06,-5.78891763182746e-05,6.0338467446207e-05,-3.20050558644053e-05,-6.04597195215071e-05,0.000183661777974385,-0.000139776513769335,-4.27988248496846e-05,-4.98481330394631e-05,-5.63170092036281e-05,3.95932640202625e-05,2.2634703039719e-05,4.49023334424251e-05,-5.10966842748521e-05,3.64446090102203e-07,5.40567414607132e-05,-1.95711548473252e-05,-8.19136956470742e-05,-0.000163629350153455,3.14452819302536e-05,3.10609672788231e-05,-2.24903266769778e-05,-2.05148172016304e-05,-3.91544855434629e-06,5.31449096801238e-05,2.76741554656396e-05,2.83060930163808e-05,-2.54770968383044e-06,-4.93325690261667e-05,-5.22577470403381e-06,-5.96484720963866e-06,2.14780002092877e-05,-1.92974330240479e-05,2.46473253916416e-05,2.48695603648264e-05,7.45242943891414e-05,-0.00621452718117555
"kabwe","beta27",-0.00070354104615448,3.91438594214598e-05,-1.96298587934754e-05,6.53712411244115e-05,5.67118798708222e-05,-0.0001025619113296,-9.9410455850335e-05,-4.25857393949853e-06,8.36765855254176e-05,5.47883762268594e-05,4.45831114167041e-05,7.49009198997763e-05,0.000673188030631307,-5.13036786412137e-05,-5.11702316571789e-05,-0.000110971367205413,9.95796788426571e-05,2.89108486716713e-06,-8.05350381689698e-05,-0.000139776513769335,0.000588753942627962,-0.000251250107908749,-4.45427422300366e-05,3.05894393600395e-05,-0.00016493897937849,-7.69522812573934e-05,-0.000156143842089998,0.000208790034912673,-2.90922857570472e-05,-0.00012044122700701,-0.000259688687260905,0.000245237287158512,0.00027981194812117,7.0694498753754e-05,-0.00010929100844784,6.40795427697389e-05,1.88233741205574e-05,-4.81271807226844e-06,-8.11328956059552e-05,-5.93013749834471e-05,-4.48191504210118e-05,6.7199147573876e-05,-1.23868725262118e-05,-5.79681054095175e-05,-7.24417421951294e-05,-3.18284320175831e-05,1.82668222967072e-05,-0.000133633750861428,0.000128825042519427,-0.000440346513787559,0.0147911543436461
"kabwe","beta28",9.33980313349622e-05,4.39985614542857e-05,-4.02537602249371e-05,-1.64142619285165e-05,2.50064289759809e-06,-5.71532827132298e-05,0.000135390543638395,-3.23325722676483e-05,-5.95538383960502e-06,-0.000104707094615807,1.40555313750917e-05,1.7209617681214e-05,-0.000467949310425686,3.83709241528292e-05,-7.66394356956683e-06,0.000179219806796755,-0.000123968000344503,3.19013984028139e-05,4.58421856308585e-05,-4.27988248496846e-05,-0.000251250107908749,0.000732048823861328,-0.000373502464359644,4.67320014470156e-05,0.000159897437313283,-3.4197600801313e-06,-8.38096761233592e-05,4.37580400449544e-05,0.000100164919072928,-0.00027479358872581,0.00039006485517625,-0.000203679528693314,-0.000106233274742067,-6.28108744692687e-05,-1.21199172093994e-05,2.2686635339104e-05,1.60960133539691e-05,3.63366044187335e-05,1.71603571725323e-05,-4.46796117887034e-06,6.69923116167096e-05,1.24718105438709e-05,-4.53715191907798e-06,0.000104513404186543,0.000113021493568517,6.15469148554503e-06,3.86847038473045e-05,3.6234268198226e-05,5.11467628692613e-05,0.00129479155392816,0.0166431226913678
"kabwe","beta29",0.00029549810410709,-3.66470632096939e-05,-5.87431835662605e-05,0.000106281597164956,4.21379716660362e-05,-3.84226887410676e-05,-8.79087079883204e-05,-8.00683099242124e-05,0.000153296888668672,6.55805065210614e-05,1.31644720924113e-05,8.13415584429869e-06,0.00225448803645386,3.01990400030958e-05,5.53782168115183e-05,-0.00015002755943043,0.000121357795502826,7.44962760126858e-05,-5.63447770187675e-05,-4.98481330394631e-05,-4.45427422300366e-05,-0.000373502464359644,0.00116971881699554,0.000123407038814058,-0.000521108683344823,-1.57006215673197e-05,-3.30304077167106e-05,9.16309965329903e-05,6.87849371211605e-05,-0.000115000890809598,-8.97948908057883e-05,0.000376476079389352,0.000777542926456588,7.88842611016093e-05,-3.48148587908283e-05,-8.35650680124033e-05,-5.58233932890527e-05,-1.32293632041438e-05,-5.89134797749093e-06,5.39744273286112e-06,-0.00010725680067332,-1.87794082423124e-05,0.000103584470973872,7.10914807524347e-05,-2.52348465297521e-05,8.35045253656825e-06,-0.000143197635240536,-4.32865275958657e-05,-0.000274692117960507,0.000775878779773317,0.00650603466465517
